family,size,variant,rep,iterations,ns,bytes,allocations,allocated_bytes,correctness
opt_ntt,log15_lanes32,tiled_half,0,2,2731896.000,50331648,1,1520,1
opt_ntt,log15_lanes32,production,0,2,2502875.000,50331648,1,1520,1
opt_ntt,log15_lanes32,half_depth,0,2,2561041.500,50331648,1,1520,1
opt_ntt,log15_lanes32,depth_first,0,2,2450750.000,50331648,1,1520,1
opt_ntt,log15_lanes32,tiled_half,1,2,2480083.000,50331648,1,1520,1
opt_ntt,log15_lanes32,half_depth,1,2,2182916.500,50331648,1,1520,1
opt_ntt,log15_lanes32,depth_first,1,2,2559479.000,50331648,1,1520,1
opt_ntt,log15_lanes32,production,1,2,2532208.500,50331648,1,1520,1
opt_ntt,log15_lanes32,production,2,2,2831104.500,50331648,1,1520,1
opt_ntt,log15_lanes32,tiled_half,2,2,2603104.500,50331648,1,1520,1
opt_ntt,log15_lanes32,half_depth,2,2,2537520.500,50331648,1,1520,1
opt_ntt,log15_lanes32,depth_first,2,2,2677937.500,50331648,1,1520,1
opt_ntt,log15_lanes32,tiled_half,3,2,2639833.500,50331648,1,1520,1
opt_ntt,log15_lanes32,depth_first,3,2,2721021.000,50331648,1,1520,1
opt_ntt,log15_lanes32,production,3,2,2632792.000,50331648,1,1520,1
opt_ntt,log15_lanes32,half_depth,3,2,2379708.500,50331648,1,1520,1
opt_ntt,log15_lanes32,production,4,2,2632083.500,50331648,1,1520,1
opt_ntt,log15_lanes32,tiled_half,4,2,2454000.000,50331648,1,1520,1
opt_ntt,log15_lanes32,half_depth,4,2,2636270.500,50331648,1,1520,1
opt_ntt,log15_lanes32,depth_first,4,2,2589479.000,50331648,1,1520,1
opt_ntt,log15_lanes32,tiled_half,5,2,2823833.000,50331648,1,1520,1
opt_ntt,log15_lanes32,production,5,2,2388875.000,50331648,1,1520,1
opt_ntt,log15_lanes32,depth_first,5,2,2438500.000,50331648,1,1520,1
opt_ntt,log15_lanes32,half_depth,5,2,2616750.000,50331648,1,1520,1
