family,size,variant,rep,iterations,ns,bytes,allocations,allocated_bytes,correctness
dot,16,flock,0,131072,22.238,512,0,0,1
dot,16,wide8,0,131072,21.748,512,0,0,1
dot,16,shared,0,131072,21.695,512,0,0,1
dot,16,wide2,0,131072,17.612,512,0,0,1
dot,16,wide4,0,131072,17.887,512,0,0,1
dot,16,scalar_lanes,0,131072,19.573,512,0,0,1
dot,16,wide16,0,131072,38.776,512,0,0,1
dot,16,wide1,0,131072,15.612,512,0,0,1
dot,16,vec2,0,131072,33.435,512,0,0,1
dot,16,wide1,1,131072,15.798,512,0,0,1
dot,16,scalar_lanes,1,131072,16.916,512,0,0,1
dot,16,wide8,1,131072,16.565,512,0,0,1
dot,16,shared,1,131072,17.238,512,0,0,1
dot,16,vec2,1,131072,30.777,512,0,0,1
dot,16,wide2,1,131072,14.186,512,0,0,1
dot,16,flock,1,131072,15.761,512,0,0,1
dot,16,wide4,1,131072,14.401,512,0,0,1
dot,16,wide16,1,131072,31.891,512,0,0,1
dot,16,scalar_lanes,2,131072,15.234,512,0,0,1
dot,16,wide16,2,131072,31.572,512,0,0,1
dot,16,flock,2,131072,15.011,512,0,0,1
dot,16,wide8,2,131072,15.175,512,0,0,1
dot,16,wide4,2,131072,13.792,512,0,0,1
dot,16,shared,2,131072,15.105,512,0,0,1
dot,16,wide1,2,131072,13.193,512,0,0,1
dot,16,wide2,2,131072,13.585,512,0,0,1
dot,16,vec2,2,131072,28.251,512,0,0,1
dot,16,wide8,3,131072,15.256,512,0,0,1
dot,16,wide16,3,131072,31.235,512,0,0,1
dot,16,wide2,3,131072,13.601,512,0,0,1
dot,16,wide1,3,131072,13.169,512,0,0,1
dot,16,scalar_lanes,3,131072,15.102,512,0,0,1
dot,16,vec2,3,131072,28.223,512,0,0,1
dot,16,wide4,3,131072,13.815,512,0,0,1
dot,16,flock,3,131072,15.102,512,0,0,1
dot,16,shared,3,131072,15.142,512,0,0,1
dot,16,wide2,4,131072,13.591,512,0,0,1
dot,16,vec2,4,131072,28.208,512,0,0,1
dot,16,shared,4,131072,15.120,512,0,0,1
dot,16,wide4,4,131072,14.353,512,0,0,1
dot,16,wide16,4,131072,32.302,512,0,0,1
dot,16,wide8,4,131072,15.452,512,0,0,1
dot,16,wide1,4,131072,13.195,512,0,0,1
dot,16,scalar_lanes,4,131072,15.109,512,0,0,1
dot,16,flock,4,131072,15.134,512,0,0,1
dot,16,vec2,5,131072,28.227,512,0,0,1
dot,16,wide4,5,131072,13.803,512,0,0,1
dot,16,wide16,5,131072,31.690,512,0,0,1
dot,16,wide2,5,131072,13.588,512,0,0,1
dot,16,wide8,5,131072,15.166,512,0,0,1
dot,16,wide1,5,131072,13.191,512,0,0,1
dot,16,shared,5,131072,15.107,512,0,0,1
dot,16,scalar_lanes,5,131072,15.101,512,0,0,1
dot,16,flock,5,131072,15.141,512,0,0,1
dot,16,wide2,6,131072,13.675,512,0,0,1
dot,16,wide4,6,131072,14.038,512,0,0,1
dot,16,wide8,6,131072,15.408,512,0,0,1
dot,16,wide16,6,131072,32.337,512,0,0,1
dot,16,vec2,6,131072,28.608,512,0,0,1
dot,16,shared,6,131072,15.411,512,0,0,1
dot,16,flock,6,131072,15.468,512,0,0,1
dot,16,wide1,6,131072,13.394,512,0,0,1
dot,16,scalar_lanes,6,131072,15.555,512,0,0,1
dot,16,wide2,7,131072,13.742,512,0,0,1
dot,16,shared,7,131072,15.327,512,0,0,1
dot,16,wide4,7,131072,13.969,512,0,0,1
dot,16,wide16,7,131072,32.013,512,0,0,1
dot,16,scalar_lanes,7,131072,15.304,512,0,0,1
dot,16,wide8,7,131072,15.408,512,0,0,1
dot,16,vec2,7,131072,28.955,512,0,0,1
dot,16,flock,7,131072,15.320,512,0,0,1
dot,16,wide1,7,131072,13.402,512,0,0,1
dot,16,flock,8,131072,15.738,512,0,0,1
dot,16,wide1,8,131072,13.403,512,0,0,1
dot,16,wide2,8,131072,14.021,512,0,0,1
