session,variant,bits,protocol,rows,threads,samples,baseline_ms,current_ms,baseline_p10_ms,baseline_p90_ms,current_p10_ms,current_p90_ms,saved_percent,proof_digest
2,generic,128,skip-3,131072,10,5,25.126667,25.475166,25.0812168,25.1630916,25.4387422,25.772875,-1.386968673561051,fa97bf3ce82548e53cdff6c944b62d23d585ff8c0e3b505535c7af9e7406f134
2,generic,128,skip-4,4096,10,5,1.886209,1.119833,1.7668252,1.9705338000000001,1.1185336000000001,1.1203916,40.63049216709283,3d591372b0d50b180da20efe3cadf3a1fe1558cbe05e04fb02be766af83d63f9
2,generic,128,skip-4,32768,10,5,12.446958,8.746875,12.325433,12.493125,8.7423248,8.758350400000001,29.726805537545797,f14961b72f39347632ee8beaf43fc5b8a86c8bfe29d16ec59c34e38d2e99e936
2,generic,128,skip-4,131072,10,5,48.273167,34.950542,48.139499799999996,48.4394084,34.922417200000005,34.968617200000004,27.59840679191402,803491efa5dbeb1dc572af1cc0d3bacf67d1db0a7bd298704b79c8951ae24272
2,production,32,ordinary,4096,10,5,0.227125,0.2285,0.2252168,0.23108279999999998,0.22525,0.2418166,-0.6053935057787507,8bae746bd5cf8ce2a0f428447f7ab25c20b45e08876b836ef376c8f6424d1b90
2,production,32,ordinary,32768,10,5,0.824792,0.929541,0.797009,0.882,0.909175,1.089434,-12.700050436958655,65b43e77c0870f564fbd571e56bf0758915a88a585e0c6ee14f7025110463659
2,production,32,ordinary,131072,10,5,1.71625,1.707458,1.6848828,1.7524086,1.6419746000000002,1.7345838,0.5122796795338669,c4da81217d99a6dceb8d923716c729771e4c6d194299e818920773f7d81d69cb
2,production,32,skip-1,4096,10,5,0.230375,0.235958,0.2297166,0.2317088,0.23478320000000003,0.2374914,-2.4234400434074876,6d866468b5d4f6ebc6a4dc0026da6353ccfb442aa020d32f4f6e7b4a15e69910
2,production,32,skip-1,32768,10,5,0.870917,1.018916,0.8516004,0.909267,0.959125,1.2015166000000002,-16.993467804624316,0ac1d78192b57fe08e567c3fd1e6917fd97e5bfdd2e5a8e5da842c4bb3ea8742
2,production,32,skip-1,131072,10,5,1.768042,1.888084,1.716625,1.883708,1.8017838000000002,2.11525,-6.789544592266483,ab581d4945469de1d9ae3a6b7c0a4b894783164f6b24efc81fcfec4f56ca4efe
2,production,32,skip-2,4096,10,5,0.154459,0.156375,0.1541084,0.156583,0.15565820000000002,0.159767,-1.2404586330353018,d6494b56a98e1a35aad0d2a13c13e3e389b10c4dee26ce9759414b9183d0323c
