family,size,variant,rep,iterations,ns,bytes
dot,16,wide8,11,262144,15.237,512
dot,16,scalar_lanes,12,262144,15.259,512
dot,16,wide8,12,262144,15.321,512
dot,16,vec2,12,262144,28.572,512
dot,16,wide4,12,262144,13.675,512
dot,16,wide2,12,262144,13.900,512
dot,16,wide1,12,262144,13.201,512
dot,16,wide16,12,262144,31.611,512
dot,16,shared,12,262144,15.401,512
dot,16,flock,12,262144,15.165,512
dot,16,wide4,13,262144,14.030,512
dot,16,wide16,13,262144,31.531,512
dot,16,wide8,13,262144,15.171,512
dot,16,vec2,13,262144,28.409,512
dot,16,wide1,13,262144,13.211,512
dot,16,wide2,13,262144,13.836,512
dot,16,flock,13,262144,15.136,512
dot,16,scalar_lanes,13,262144,15.360,512
dot,16,shared,13,262144,15.152,512
dot,16,wide16,14,262144,31.585,512
dot,16,wide4,14,262144,14.020,512
dot,16,wide1,14,262144,13.553,512
dot,16,flock,14,262144,15.253,512
dot,16,vec2,14,262144,28.704,512
dot,16,wide8,14,262144,15.716,512
dot,16,scalar_lanes,14,262144,15.194,512
dot,16,wide2,14,262144,13.887,512
dot,16,shared,14,262144,15.126,512
dot,16,wide2,15,262144,13.931,512
dot,16,vec2,15,262144,28.581,512
dot,16,scalar_lanes,15,262144,15.172,512
dot,16,wide16,15,262144,31.566,512
dot,16,flock,15,262144,15.384,512
dot,16,wide1,15,262144,13.233,512
dot,16,wide4,15,262144,13.562,512
dot,16,wide8,15,262144,14.974,512
dot,16,shared,15,262144,15.189,512
dot,16,wide4,16,262144,13.993,512
dot,16,wide2,16,262144,13.521,512
dot,16,scalar_lanes,16,262144,15.477,512
dot,16,wide16,16,262144,31.689,512
dot,16,flock,16,262144,15.132,512
dot,16,shared,16,262144,15.475,512
dot,16,wide1,16,262144,13.221,512
dot,16,vec2,16,262144,28.642,512
dot,16,wide8,16,262144,15.321,512
dot,16,wide2,17,262144,13.802,512
dot,16,wide16,17,262144,32.406,512
dot,16,shared,17,262144,14.855,512
dot,16,scalar_lanes,17,262144,15.105,512
dot,16,flock,17,262144,15.069,512
dot,16,vec2,17,262144,28.460,512
dot,16,wide4,17,262144,14.082,512
dot,16,wide1,17,262144,13.203,512
dot,16,wide8,17,262144,15.494,512
dot,16,wide16,18,262144,31.626,512
dot,16,wide1,18,262144,13.235,512
dot,16,wide2,18,262144,13.889,512
dot,16,wide4,18,262144,13.910,512
dot,16,vec2,18,262144,28.670,512
dot,16,shared,18,262144,15.120,512
dot,16,wide8,18,262144,15.510,512
dot,16,scalar_lanes,18,262144,15.114,512
dot,16,flock,18,262144,15.447,512
dot,16,scalar_lanes,19,262144,15.125,512
dot,16,wide4,19,262144,14.207,512
dot,16,wide16,19,262144,31.712,512
dot,16,wide8,19,262144,15.204,512
dot,16,wide2,19,262144,13.879,512
dot,16,vec2,19,262144,28.637,512
dot,16,flock,19,262144,15.176,512
dot,16,shared,19,262144,15.414,512
dot,16,wide1,19,262144,13.190,512
dot,16,wide1,20,262144,13.201,512
dot,16,wide4,20,262144,14.186,512
dot,16,wide8,20,262144,15.196,512
dot,16,shared,20,262144,15.443,512
dot,16,wide2,20,262144,13.597,512
dot,16,scalar_lanes,20,262144,15.468,512
dot,16,vec2,20,262144,28.594,512
dot,16,flock,20,262144,15.156,512
dot,16,wide16,20,262144,31.715,512
dot,16,wide8,21,262144,15.482,512
dot,16,scalar_lanes,21,262144,15.148,512
dot,16,wide1,21,262144,13.364,512
dot,16,wide4,21,262144,13.950,512
dot,16,vec2,21,262144,28.518,512
dot,16,wide2,21,262144,13.591,512
dot,16,flock,21,262144,15.407,512
dot,16,shared,21,262144,15.120,512
dot,16,wide16,21,262144,31.490,512
dot,16,wide16,22,262144,32.366,512
dot,16,scalar_lanes,22,262144,15.419,512
dot,16,vec2,22,262144,28.582,512
dot,16,shared,22,262144,15.300,512
dot,16,wide8,22,262144,15.559,512
dot,16,wide4,22,262144,13.854,512
dot,16,wide2,22,262144,13.713,512
dot,16,wide1,22,262144,13.396,512
dot,16,flock,22,262144,15.158,512
dot,16,wide8,23,262144,15.467,512
dot,16,wide16,23,262144,31.615,512
dot,16,flock,23,262144,15.151,512
dot,16,shared,23,262144,15.407,512
dot,16,wide4,23,262144,13.817,512
dot,16,scalar_lanes,23,262144,15.417,512
dot,16,wide2,23,262144,13.656,512
dot,16,wide1,23,262144,13.328,512
dot,16,vec2,23,262144,28.601,512
dot,16,wide4,24,262144,14.043,512
dot,16,scalar_lanes,24,262144,15.129,512
dot,16,wide1,24,262144,13.636,512
dot,16,wide2,24,262144,13.863,512
dot,16,wide8,24,262144,15.738,512
dot,16,vec2,24,262144,29.081,512
dot,16,wide16,24,262144,32.083,512
dot,16,flock,24,262144,15.058,512
dot,16,shared,24,262144,15.674,512
dot,16,shared,25,262144,15.530,512
dot,16,flock,25,262144,15.334,512
dot,16,vec2,25,262144,28.627,512
dot,16,wide8,25,262144,15.450,512
dot,16,wide16,25,262144,31.712,512
dot,16,wide2,25,262144,13.755,512
dot,16,scalar_lanes,25,262144,15.295,512
dot,16,wide1,25,262144,13.249,512
dot,16,wide4,25,262144,14.537,512
dot,16,wide16,26,262144,30.766,512
dot,16,flock,26,262144,15.043,512
dot,16,wide8,26,262144,15.602,512
dot,16,shared,26,262144,15.267,512
dot,16,scalar_lanes,26,262144,15.708,512
dot,16,vec2,26,262144,28.976,512
dot,16,wide2,26,262144,13.383,512
dot,16,wide4,26,262144,13.897,512
dot,16,wide1,26,262144,13.234,512
dot,16,flock,27,262144,15.192,512
dot,16,shared,27,262144,15.359,512
dot,16,wide1,27,262144,13.187,512
dot,16,wide8,27,262144,15.490,512
dot,16,wide4,27,262144,14.033,512
dot,16,scalar_lanes,27,262144,15.673,512
dot,16,wide2,27,262144,13.922,512
dot,16,wide16,27,262144,32.275,512
dot,16,vec2,27,262144,28.162,512
dot,16,wide1,28,262144,13.101,512
dot,16,vec2,28,262144,28.862,512
dot,16,flock,28,262144,15.598,512
dot,16,wide2,28,262144,13.847,512
dot,16,wide8,28,262144,15.360,512
dot,16,shared,28,262144,15.087,512
dot,16,wide4,28,262144,14.076,512
dot,16,wide16,28,262144,32.093,512
dot,16,scalar_lanes,28,262144,15.323,512
dot,16,scalar_lanes,29,262144,15.169,512
dot,16,flock,29,262144,15.234,512
dot,16,wide4,29,262144,14.220,512
dot,16,shared,29,262144,15.313,512
dot,16,wide8,29,262144,15.698,512
dot,16,wide16,29,262144,31.226,512
dot,16,wide2,29,262144,13.793,512
dot,16,wide1,29,262144,13.442,512
dot,16,vec2,29,262144,28.822,512
dot,16,shared,30,262144,15.617,512
dot,16,wide1,30,262144,13.248,512
dot,16,wide16,30,262144,31.539,512
dot,16,scalar_lanes,30,262144,15.460,512
dot,16,flock,30,262144,15.296,512
dot,16,wide8,30,262144,16.208,512
dot,16,wide4,30,262144,13.682,512
dot,16,vec2,30,262144,28.405,512
dot,16,wide2,30,262144,14.214,512
dot,16,wide1,31,262144,14.070,512
dot,16,wide2,31,262144,14.438,512
dot,16,wide8,31,262144,15.874,512
dot,16,scalar_lanes,31,262144,15.877,512
dot,16,wide16,31,262144,34.081,512
dot,16,wide4,31,262144,14.452,512
dot,16,flock,31,262144,16.051,512
dot,16,shared,31,262144,15.169,512
dot,16,vec2,31,262144,28.532,512
products,16,shared_unroll4,0,262144,17.612,768
products,16,scalar_lanes,0,262144,16.426,768
products,16,shared,0,262144,16.447,768
products,16,shared_unroll2,0,262144,17.098,768
products,16,flock,0,262144,16.461,768
products,16,shared_unroll8,0,262144,17.458,768
products,16,karatsuba,0,262144,51.082,768
products,16,schoolbook,0,262144,43.331,768
products,16,karatsuba_barrett,0,262144,28.606,768
products,16,shared_unroll2,1,262144,17.706,768
products,16,flock,1,262144,15.933,768
products,16,scalar_lanes,1,262144,16.160,768
products,16,shared_unroll4,1,262144,17.114,768
products,16,schoolbook,1,262144,43.482,768
products,16,karatsuba,1,262144,50.463,768
products,16,shared_unroll8,1,262144,17.604,768
products,16,shared,1,262144,16.514,768
products,16,karatsuba_barrett,1,262144,28.635,768
products,16,shared_unroll8,2,262144,17.655,768
products,16,flock,2,262144,16.153,768
products,16,karatsuba_barrett,2,262144,28.617,768
products,16,shared_unroll2,2,262144,17.285,768
products,16,scalar_lanes,2,262144,16.162,768
products,16,karatsuba,2,262144,51.047,768
products,16,schoolbook,2,262144,43.365,768
products,16,shared,2,262144,16.650,768
products,16,shared_unroll4,2,262144,17.387,768
products,16,karatsuba_barrett,3,262144,28.693,768
products,16,shared,3,262144,16.711,768
products,16,shared_unroll2,3,262144,17.006,768
products,16,flock,3,262144,16.384,768
products,16,shared_unroll8,3,262144,17.426,768
products,16,karatsuba,3,262144,51.295,768
products,16,shared_unroll4,3,262144,17.260,768
products,16,schoolbook,3,262144,43.817,768
products,16,scalar_lanes,3,262144,16.176,768
products,16,shared,4,262144,16.421,768
products,16,scalar_lanes,4,262144,16.031,768
products,16,shared_unroll8,4,262144,17.628,768
products,16,flock,4,262144,16.008,768
products,16,karatsuba,4,262144,50.858,768
products,16,shared_unroll4,4,262144,17.332,768
products,16,shared_unroll2,4,262144,17.248,768
products,16,karatsuba_barrett,4,262144,28.627,768
products,16,schoolbook,4,262144,43.902,768
products,16,flock,5,262144,17.014,768
products,16,shared_unroll8,5,262144,17.987,768
products,16,scalar_lanes,5,262144,16.327,768
products,16,schoolbook,5,262144,44.739,768
products,16,shared_unroll2,5,262144,17.594,768
products,16,karatsuba,5,262144,50.860,768
products,16,karatsuba_barrett,5,262144,28.659,768
products,16,shared,5,262144,16.728,768
products,16,shared_unroll4,5,262144,17.366,768
products,16,scalar_lanes,6,262144,17.067,768
products,16,karatsuba,6,262144,51.096,768
products,16,shared_unroll4,6,262144,17.268,768
products,16,shared_unroll8,6,262144,17.654,768
products,16,karatsuba_barrett,6,262144,28.598,768
products,16,shared_unroll2,6,262144,17.004,768
products,16,shared,6,262144,16.660,768
products,16,flock,6,262144,16.143,768
products,16,schoolbook,6,262144,43.492,768
products,16,shared_unroll2,7,262144,17.233,768
products,16,schoolbook,7,262144,43.756,768
products,16,shared_unroll8,7,262144,17.660,768
products,16,flock,7,262144,16.396,768
products,16,shared_unroll4,7,262144,17.522,768
products,16,karatsuba,7,262144,51.348,768
products,16,scalar_lanes,7,262144,16.150,768
products,16,karatsuba_barrett,7,262144,28.772,768
products,16,shared,7,262144,16.675,768
products,16,shared_unroll4,8,262144,17.252,768
products,16,scalar_lanes,8,262144,16.301,768
products,16,flock,8,262144,16.224,768
products,16,shared,8,262144,16.645,768
products,16,shared_unroll8,8,262144,17.392,768
products,16,schoolbook,8,262144,43.462,768
products,16,karatsuba,8,262144,50.898,768
products,16,karatsuba_barrett,8,262144,28.605,768
products,16,shared_unroll2,8,262144,17.160,768
products,16,shared,9,262144,16.171,768
products,16,shared_unroll8,9,262144,17.490,768
products,16,flock,9,262144,16.040,768
products,16,karatsuba_barrett,9,262144,28.580,768
products,16,shared_unroll2,9,262144,17.235,768
products,16,schoolbook,9,262144,43.362,768
products,16,shared_unroll4,9,262144,17.541,768
products,16,karatsuba,9,262144,50.861,768
products,16,scalar_lanes,9,262144,16.342,768
products,16,karatsuba_barrett,10,262144,28.605,768
products,16,shared_unroll8,10,262144,17.386,768
products,16,shared_unroll4,10,262144,17.557,768
products,16,flock,10,262144,16.141,768
products,16,shared_unroll2,10,262144,17.467,768
products,16,schoolbook,10,262144,43.155,768
products,16,karatsuba,10,262144,50.922,768
products,16,scalar_lanes,10,262144,16.125,768
products,16,shared,10,262144,16.707,768
products,16,karatsuba_barrett,11,262144,28.706,768
products,16,shared_unroll2,11,262144,17.027,768
products,16,shared,11,262144,16.815,768
products,16,shared_unroll4,11,262144,17.267,768
products,16,karatsuba,11,262144,51.832,768
products,16,shared_unroll8,11,262144,17.076,768
products,16,schoolbook,11,262144,42.910,768
products,16,flock,11,262144,16.154,768
products,16,scalar_lanes,11,262144,16.783,768
products,16,karatsuba_barrett,12,262144,28.778,768
products,16,shared_unroll8,12,262144,17.428,768
products,16,karatsuba,12,262144,51.464,768
products,16,shared_unroll2,12,262144,17.283,768
products,16,flock,12,262144,16.305,768
products,16,shared,12,262144,16.743,768
products,16,schoolbook,12,262144,43.315,768
products,16,scalar_lanes,12,262144,16.317,768
products,16,shared_unroll4,12,262144,17.318,768
products,16,shared_unroll8,13,262144,17.610,768
products,16,karatsuba_barrett,13,262144,28.803,768
products,16,shared_unroll4,13,262144,16.930,768
products,16,shared_unroll2,13,262144,16.837,768
products,16,scalar_lanes,13,262144,15.993,768
products,16,schoolbook,13,262144,42.944,768
products,16,shared,13,262144,16.486,768
products,16,karatsuba,13,262144,50.581,768
products,16,flock,13,262144,15.960,768
products,16,flock,14,262144,16.348,768
products,16,shared_unroll2,14,262144,17.033,768
products,16,shared_unroll8,14,262144,17.540,768
products,16,shared_unroll4,14,262144,17.255,768
products,16,karatsuba_barrett,14,262144,28.536,768
products,16,schoolbook,14,262144,43.177,768
products,16,scalar_lanes,14,262144,15.998,768
products,16,shared,14,262144,16.461,768
products,16,karatsuba,14,262144,50.176,768
products,16,schoolbook,15,262144,43.189,768
products,16,shared_unroll8,15,262144,17.362,768
products,16,shared,15,262144,16.500,768
products,16,karatsuba_barrett,15,262144,28.443,768
products,16,karatsuba,15,262144,50.620,768
products,16,shared_unroll2,15,262144,17.123,768
products,16,shared_unroll4,15,262144,17.264,768
products,16,flock,15,262144,16.372,768
products,16,scalar_lanes,15,262144,16.157,768
products,16,shared_unroll2,16,262144,17.207,768
products,16,schoolbook,16,262144,42.870,768
products,16,karatsuba_barrett,16,262144,28.495,768
products,16,shared_unroll4,16,262144,17.271,768
products,16,shared_unroll8,16,262144,17.717,768
products,16,scalar_lanes,16,262144,16.249,768
products,16,flock,16,262144,16.350,768
products,16,karatsuba,16,262144,51.186,768
products,16,shared,16,262144,16.572,768
products,16,schoolbook,17,262144,43.598,768
products,16,shared,17,262144,16.699,768
products,16,shared_unroll8,17,262144,17.583,768
products,16,shared_unroll4,17,262144,17.246,768
products,16,shared_unroll2,17,262144,17.193,768
products,16,karatsuba_barrett,17,262144,28.737,768
products,16,scalar_lanes,17,262144,16.169,768
products,16,flock,17,262144,16.316,768
products,16,karatsuba,17,262144,50.800,768
products,16,karatsuba_barrett,18,262144,28.663,768
products,16,shared_unroll4,18,262144,17.423,768
products,16,karatsuba,18,262144,50.908,768
products,16,flock,18,262144,16.430,768
products,16,schoolbook,18,262144,43.322,768
products,16,shared_unroll8,18,262144,17.592,768
products,16,scalar_lanes,18,262144,16.246,768
products,16,shared_unroll2,18,262144,17.246,768
products,16,shared,18,262144,16.490,768
products,16,karatsuba_barrett,19,262144,28.575,768
products,16,schoolbook,19,262144,43.535,768
products,16,shared,19,262144,16.520,768
products,16,scalar_lanes,19,262144,16.356,768
products,16,shared_unroll8,19,262144,17.414,768
products,16,flock,19,262144,16.355,768
products,16,shared_unroll2,19,262144,16.978,768
products,16,karatsuba,19,262144,50.879,768
products,16,shared_unroll4,19,262144,17.169,768
products,16,schoolbook,20,262144,43.567,768
products,16,shared_unroll4,20,262144,17.323,768
products,16,karatsuba_barrett,20,262144,28.625,768
products,16,flock,20,262144,16.360,768
products,16,scalar_lanes,20,262144,16.153,768
products,16,shared,20,262144,16.765,768
products,16,karatsuba,20,262144,51.093,768
products,16,shared_unroll8,20,262144,17.954,768
products,16,shared_unroll2,20,262144,16.686,768
products,16,shared,21,262144,16.606,768
products,16,shared_unroll2,21,262144,17.039,768
products,16,shared_unroll4,21,262144,17.281,768
products,16,shared_unroll8,21,262144,17.441,768
products,16,scalar_lanes,21,262144,16.365,768
products,16,karatsuba_barrett,21,262144,28.691,768
products,16,flock,21,262144,16.310,768
products,16,schoolbook,21,262144,43.502,768
products,16,karatsuba,21,262144,50.251,768
products,16,shared,22,262144,16.605,768
products,16,schoolbook,22,262144,43.043,768
products,16,shared_unroll2,22,262144,17.298,768
products,16,shared_unroll4,22,262144,17.327,768
products,16,karatsuba_barrett,22,262144,28.689,768
products,16,flock,22,262144,16.429,768
products,16,shared_unroll8,22,262144,17.429,768
products,16,karatsuba,22,262144,51.004,768
products,16,scalar_lanes,22,262144,16.267,768
products,16,shared_unroll4,23,262144,18.064,768
products,16,scalar_lanes,23,262144,16.322,768
products,16,schoolbook,23,262144,43.285,768
products,16,karatsuba,23,262144,51.002,768
products,16,flock,23,262144,16.163,768
products,16,karatsuba_barrett,23,262144,28.648,768
products,16,shared,23,262144,16.709,768
products,16,shared_unroll2,23,262144,17.029,768
products,16,shared_unroll8,23,262144,17.560,768
products,16,schoolbook,24,262144,43.616,768
products,16,shared_unroll2,24,262144,17.110,768
products,16,flock,24,262144,16.496,768
products,16,karatsuba,24,262144,50.018,768
products,16,shared_unroll4,24,262144,16.986,768
products,16,karatsuba_barrett,24,262144,28.520,768
products,16,shared_unroll8,24,262144,17.612,768
products,16,scalar_lanes,24,262144,16.157,768
products,16,shared,24,262144,17.190,768
products,16,shared,25,262144,16.613,768
products,16,schoolbook,25,262144,43.775,768
products,16,karatsuba,25,262144,50.601,768
products,16,karatsuba_barrett,25,262144,28.624,768
products,16,flock,25,262144,16.124,768
products,16,scalar_lanes,25,262144,16.422,768
products,16,shared_unroll2,25,262144,17.046,768
products,16,shared_unroll4,25,262144,17.433,768
products,16,shared_unroll8,25,262144,17.409,768
products,16,flock,26,262144,16.352,768
products,16,shared_unroll4,26,262144,17.250,768
products,16,shared_unroll2,26,262144,17.257,768
products,16,shared_unroll8,26,262144,17.517,768
products,16,scalar_lanes,26,262144,16.306,768
products,16,schoolbook,26,262144,43.305,768
products,16,karatsuba_barrett,26,262144,28.535,768
products,16,shared,26,262144,16.655,768
products,16,karatsuba,26,262144,50.848,768
products,16,scalar_lanes,27,262144,16.350,768
products,16,schoolbook,27,262144,43.011,768
products,16,shared_unroll4,27,262144,17.457,768
products,16,karatsuba_barrett,27,262144,28.541,768
products,16,flock,27,262144,16.171,768
products,16,shared_unroll2,27,262144,17.342,768
products,16,shared_unroll8,27,262144,17.132,768
products,16,shared,27,262144,16.301,768
products,16,karatsuba,27,262144,50.507,768
products,16,shared_unroll4,28,262144,17.601,768
products,16,shared,28,262144,16.591,768
products,16,flock,28,262144,16.394,768
products,16,schoolbook,28,262144,43.327,768
products,16,karatsuba,28,262144,50.260,768
products,16,scalar_lanes,28,262144,15.953,768
products,16,shared_unroll2,28,262144,17.275,768
products,16,karatsuba_barrett,28,262144,28.837,768
products,16,shared_unroll8,28,262144,17.415,768
products,16,shared,29,262144,16.744,768
products,16,shared_unroll8,29,262144,17.542,768
products,16,schoolbook,29,262144,43.808,768
products,16,karatsuba,29,262144,49.770,768
products,16,shared_unroll4,29,262144,17.249,768
products,16,flock,29,262144,16.251,768
products,16,shared_unroll2,29,262144,17.034,768
products,16,scalar_lanes,29,262144,16.387,768
products,16,karatsuba_barrett,29,262144,28.547,768
products,16,shared_unroll4,30,262144,17.350,768
products,16,shared,30,262144,16.656,768
products,16,schoolbook,30,262144,42.983,768
products,16,flock,30,262144,16.086,768
products,16,scalar_lanes,30,262144,16.393,768
products,16,karatsuba,30,262144,50.681,768
products,16,shared_unroll8,30,262144,17.482,768
products,16,shared_unroll2,30,262144,17.193,768
products,16,karatsuba_barrett,30,262144,28.596,768
products,16,shared_unroll4,31,262144,17.357,768
products,16,flock,31,262144,16.358,768
products,16,shared,31,262144,16.534,768
products,16,schoolbook,31,262144,43.088,768
products,16,karatsuba_barrett,31,262144,28.332,768
products,16,shared_unroll2,31,262144,17.174,768
products,16,karatsuba,31,262144,50.881,768
products,16,scalar_lanes,31,262144,16.266,768
products,16,shared_unroll8,31,262144,17.617,768
dot,1024,scalar_lanes,0,4096,879.120,32768
dot,1024,wide1,0,4096,695.231,32768
dot,1024,wide16,0,4096,1114.604,32768
dot,1024,wide4,0,4096,696.136,32768
dot,1024,vec2,0,4096,1726.410,32768
dot,1024,wide2,0,4096,696.299,32768
dot,1024,flock,0,4096,875.509,32768
dot,1024,shared,0,4096,860.911,32768
dot,1024,wide8,0,4096,747.894,32768
dot,1024,wide4,1,4096,708.964,32768
dot,1024,wide8,1,4096,737.834,32768
dot,1024,shared,1,4096,870.260,32768
dot,1024,wide2,1,4096,704.651,32768
dot,1024,scalar_lanes,1,4096,860.403,32768
dot,1024,wide16,1,4096,1115.794,32768
dot,1024,flock,1,4096,860.270,32768
dot,1024,vec2,1,4096,1718.954,32768
dot,1024,wide1,1,4096,704.274,32768
dot,1024,wide1,2,4096,705.027,32768
dot,1024,shared,2,4096,858.419,32768
dot,1024,wide4,2,4096,712.891,32768
dot,1024,vec2,2,4096,1712.199,32768
dot,1024,wide16,2,4096,1108.653,32768
dot,1024,scalar_lanes,2,4096,867.269,32768
dot,1024,flock,2,4096,872.182,32768
dot,1024,wide2,2,4096,696.696,32768
dot,1024,wide8,2,4096,757.528,32768
dot,1024,vec2,3,4096,1716.461,32768
dot,1024,wide1,3,4096,708.099,32768
dot,1024,wide16,3,4096,1097.015,32768
dot,1024,wide4,3,4096,714.640,32768
dot,1024,wide8,3,4096,738.464,32768
dot,1024,flock,3,4096,874.115,32768
dot,1024,wide2,3,4096,697.276,32768
dot,1024,scalar_lanes,3,4096,859.680,32768
dot,1024,shared,3,4096,876.363,32768
dot,1024,scalar_lanes,4,4096,859.080,32768
dot,1024,wide8,4,4096,754.883,32768
dot,1024,wide2,4,4096,697.683,32768
dot,1024,wide1,4,4096,694.692,32768
dot,1024,vec2,4,4096,1720.500,32768
dot,1024,wide4,4,4096,699.880,32768
dot,1024,flock,4,4096,868.927,32768
dot,1024,shared,4,4096,859.314,32768
dot,1024,wide16,4,4096,1109.934,32768
dot,1024,wide8,5,4096,737.366,32768
dot,1024,shared,5,4096,919.698,32768
dot,1024,vec2,5,4096,1750.865,32768
dot,1024,wide4,5,4096,747.742,32768
dot,1024,scalar_lanes,5,4096,868.968,32768
dot,1024,wide1,5,4096,695.007,32768
dot,1024,wide2,5,4096,701.986,32768
dot,1024,flock,5,4096,863.637,32768
dot,1024,wide16,5,4096,1111.359,32768
dot,1024,wide4,6,4096,697.998,32768
dot,1024,shared,6,4096,877.563,32768
dot,1024,wide8,6,4096,739.929,32768
dot,1024,scalar_lanes,6,4096,877.665,32768
dot,1024,flock,6,4096,861.135,32768
dot,1024,wide1,6,4096,696.604,32768
dot,1024,vec2,6,4096,1719.096,32768
dot,1024,wide2,6,4096,705.221,32768
dot,1024,wide16,6,4096,1100.291,32768
dot,1024,wide2,7,4096,700.836,32768
dot,1024,wide1,7,4096,708.639,32768
dot,1024,wide4,7,4096,696.381,32768
dot,1024,wide16,7,4096,1115.245,32768
dot,1024,vec2,7,4096,1714.488,32768
dot,1024,wide8,7,4096,740.672,32768
dot,1024,flock,7,4096,859.070,32768
dot,1024,scalar_lanes,7,4096,872.477,32768
dot,1024,shared,7,4096,861.735,32768
dot,1024,wide1,8,4096,703.003,32768
dot,1024,wide8,8,4096,742.676,32768
dot,1024,wide2,8,4096,695.831,32768
dot,1024,wide4,8,4096,707.743,32768
dot,1024,vec2,8,4096,1704.580,32768
dot,1024,flock,8,4096,889.099,32768
dot,1024,wide16,8,4096,1097.951,32768
dot,1024,scalar_lanes,8,4096,879.730,32768
dot,1024,shared,8,4096,858.236,32768
dot,1024,wide16,9,4096,1108.612,32768
dot,1024,scalar_lanes,9,4096,860.240,32768
dot,1024,vec2,9,4096,1724.080,32768
