family,size,variant,rep,iterations,ns,bytes
dot,16,flock,6,131072,14.966,512
dot,16,wide1,6,131072,13.376,512
dot,16,scalar_lanes,6,131072,15.618,512
dot,16,wide2,7,131072,14.054,512
dot,16,shared,7,131072,14.896,512
dot,16,wide4,7,131072,13.867,512
dot,16,wide16,7,131072,32.309,512
dot,16,scalar_lanes,7,131072,15.469,512
dot,16,wide8,7,131072,15.604,512
dot,16,vec2,7,131072,29.019,512
dot,16,flock,7,131072,15.135,512
dot,16,wide1,7,131072,12.996,512
dot,16,flock,8,131072,14.891,512
dot,16,wide1,8,131072,13.229,512
dot,16,wide2,8,131072,14.032,512
dot,16,wide8,8,131072,14.948,512
dot,16,shared,8,131072,14.967,512
dot,16,scalar_lanes,8,131072,14.982,512
dot,16,wide16,8,131072,32.034,512
dot,16,vec2,8,131072,29.145,512
dot,16,wide4,8,131072,14.352,512
dot,16,wide4,9,131072,14.236,512
dot,16,shared,9,131072,15.524,512
dot,16,wide1,9,131072,13.389,512
dot,16,wide2,9,131072,14.269,512
dot,16,wide8,9,131072,15.106,512
dot,16,flock,9,131072,15.016,512
dot,16,vec2,9,131072,29.104,512
dot,16,wide16,9,131072,31.994,512
dot,16,scalar_lanes,9,131072,15.201,512
dot,16,wide16,10,131072,32.043,512
dot,16,wide2,10,131072,14.023,512
dot,16,vec2,10,131072,28.745,512
dot,16,wide8,10,131072,16.101,512
dot,16,shared,10,131072,15.753,512
dot,16,wide4,10,131072,14.146,512
dot,16,flock,10,131072,15.756,512
dot,16,scalar_lanes,10,131072,14.906,512
dot,16,wide1,10,131072,13.845,512
dot,16,shared,11,131072,15.586,512
dot,16,scalar_lanes,11,131072,15.535,512
dot,16,flock,11,131072,16.035,512
dot,16,wide4,11,131072,14.172,512
dot,16,wide16,11,131072,32.374,512
dot,16,wide2,11,131072,13.930,512
dot,16,vec2,11,131072,29.486,512
dot,16,wide8,11,131072,15.619,512
dot,16,wide1,11,131072,13.609,512
dot,16,wide16,12,131072,31.497,512
dot,16,scalar_lanes,12,131072,14.818,512
dot,16,wide8,12,131072,15.237,512
dot,16,wide4,12,131072,14.257,512
dot,16,wide2,12,131072,14.290,512
dot,16,shared,12,131072,15.456,512
dot,16,flock,12,131072,15.159,512
dot,16,wide1,12,131072,15.258,512
dot,16,vec2,12,131072,30.306,512
dot,16,wide4,13,131072,14.544,512
dot,16,wide16,13,131072,33.764,512
dot,16,shared,13,131072,15.927,512
dot,16,vec2,13,131072,29.467,512
dot,16,flock,13,131072,16.034,512
dot,16,wide2,13,131072,14.211,512
dot,16,wide8,13,131072,15.740,512
dot,16,wide1,13,131072,13.703,512
dot,16,scalar_lanes,13,131072,15.723,512
dot,16,flock,14,131072,15.293,512
dot,16,shared,14,131072,15.541,512
dot,16,wide2,14,131072,14.126,512
dot,16,vec2,14,131072,31.142,512
dot,16,wide1,14,131072,14.221,512
dot,16,scalar_lanes,14,131072,15.452,512
dot,16,wide16,14,131072,33.344,512
dot,16,wide4,14,131072,14.437,512
dot,16,wide8,14,131072,16.160,512
dot,16,wide1,15,131072,13.943,512
dot,16,flock,15,131072,16.074,512
dot,16,wide4,15,131072,14.597,512
dot,16,scalar_lanes,15,131072,15.829,512
dot,16,wide2,15,131072,14.530,512
dot,16,wide16,15,131072,32.161,512
dot,16,vec2,15,131072,29.697,512
dot,16,wide8,15,131072,15.947,512
dot,16,shared,15,131072,15.805,512
dot,16,wide1,16,131072,13.885,512
dot,16,wide4,16,131072,14.637,512
dot,16,wide16,16,131072,32.509,512
dot,16,wide2,16,131072,14.511,512
dot,16,flock,16,131072,15.902,512
dot,16,scalar_lanes,16,131072,15.257,512
dot,16,shared,16,131072,15.150,512
dot,16,vec2,16,131072,28.720,512
dot,16,wide8,16,131072,15.641,512
dot,16,wide8,17,131072,15.506,512
dot,16,wide1,17,131072,13.407,512
dot,16,wide16,17,131072,32.511,512
dot,16,shared,17,131072,15.644,512
dot,16,wide4,17,131072,14.541,512
dot,16,vec2,17,131072,29.017,512
dot,16,flock,17,131072,15.868,512
dot,16,scalar_lanes,17,131072,15.775,512
dot,16,wide2,17,131072,14.269,512
dot,16,wide1,18,131072,13.990,512
dot,16,flock,18,131072,15.586,512
dot,16,wide16,18,131072,32.342,512
dot,16,wide2,18,131072,13.992,512
dot,16,wide4,18,131072,14.173,512
dot,16,scalar_lanes,18,131072,15.373,512
dot,16,wide8,18,131072,15.587,512
dot,16,shared,18,131072,16.471,512
dot,16,vec2,18,131072,29.255,512
dot,16,wide8,19,131072,15.470,512
dot,16,flock,19,131072,16.323,512
dot,16,wide4,19,131072,13.765,512
dot,16,wide1,19,131072,13.154,512
dot,16,wide2,19,131072,13.651,512
dot,16,vec2,19,131072,28.450,512
dot,16,shared,19,131072,15.582,512
dot,16,scalar_lanes,19,131072,15.434,512
dot,16,wide16,19,131072,33.017,512
dot,16,wide1,20,131072,13.899,512
dot,16,flock,20,131072,15.987,512
dot,16,wide2,20,131072,13.823,512
dot,16,scalar_lanes,20,131072,15.872,512
dot,16,shared,20,131072,15.464,512
dot,16,wide4,20,131072,14.015,512
dot,16,wide8,20,131072,16.120,512
dot,16,vec2,20,131072,29.510,512
dot,16,wide16,20,131072,31.427,512
dot,16,flock,21,131072,15.884,512
dot,16,wide4,21,131072,14.061,512
dot,16,scalar_lanes,21,131072,15.232,512
dot,16,wide16,21,131072,32.017,512
dot,16,wide8,21,131072,15.454,512
dot,16,wide2,21,131072,13.999,512
dot,16,shared,21,131072,15.901,512
dot,16,wide1,21,131072,13.770,512
dot,16,vec2,21,131072,29.627,512
dot,16,flock,22,131072,14.967,512
dot,16,scalar_lanes,22,131072,15.207,512
dot,16,wide1,22,131072,13.201,512
dot,16,wide4,22,131072,14.136,512
dot,16,wide16,22,131072,31.852,512
dot,16,wide8,22,131072,15.712,512
dot,16,vec2,22,131072,28.541,512
dot,16,wide2,22,131072,14.214,512
dot,16,shared,22,131072,16.132,512
dot,16,scalar_lanes,23,131072,15.359,512
dot,16,flock,23,131072,15.244,512
dot,16,vec2,23,131072,28.216,512
dot,16,wide4,23,131072,13.835,512
dot,16,wide1,23,131072,13.518,512
dot,16,wide2,23,131072,13.781,512
dot,16,shared,23,131072,15.323,512
dot,16,wide16,23,131072,32.045,512
dot,16,wide8,23,131072,15.690,512
dot,16,shared,24,131072,15.877,512
dot,16,wide2,24,131072,14.203,512
dot,16,scalar_lanes,24,131072,15.260,512
dot,16,vec2,24,131072,29.151,512
dot,16,wide8,24,131072,16.241,512
dot,16,wide1,24,131072,13.831,512
dot,16,flock,24,131072,15.379,512
dot,16,wide16,24,131072,31.395,512
dot,16,wide4,24,131072,14.156,512
dot,16,wide4,25,131072,14.082,512
dot,16,wide2,25,131072,13.795,512
dot,16,vec2,25,131072,29.187,512
dot,16,shared,25,131072,15.512,512
dot,16,wide1,25,131072,13.578,512
dot,16,wide16,25,131072,32.189,512
dot,16,scalar_lanes,25,131072,15.361,512
dot,16,wide8,25,131072,15.386,512
dot,16,flock,25,131072,15.344,512
dot,16,wide16,26,131072,32.983,512
dot,16,shared,26,131072,15.673,512
dot,16,wide4,26,131072,14.386,512
dot,16,wide1,26,131072,13.732,512
dot,16,scalar_lanes,26,131072,16.040,512
dot,16,flock,26,131072,15.248,512
dot,16,wide2,26,131072,13.709,512
dot,16,wide8,26,131072,15.424,512
dot,16,vec2,26,131072,29.249,512
dot,16,wide16,27,131072,31.678,512
dot,16,wide1,27,131072,14.082,512
dot,16,wide8,27,131072,16.069,512
dot,16,scalar_lanes,27,131072,16.093,512
dot,16,flock,27,131072,15.903,512
dot,16,vec2,27,131072,29.965,512
dot,16,wide2,27,131072,14.334,512
dot,16,wide4,27,131072,14.614,512
dot,16,shared,27,131072,15.938,512
dot,16,vec2,28,131072,29.884,512
dot,16,wide1,28,131072,13.926,512
dot,16,wide8,28,131072,16.061,512
dot,16,flock,28,131072,15.814,512
dot,16,wide4,28,131072,14.478,512
dot,16,shared,28,131072,15.460,512
dot,16,wide2,28,131072,13.696,512
dot,16,wide16,28,131072,32.340,512
dot,16,scalar_lanes,28,131072,15.331,512
dot,16,shared,29,131072,15.683,512
dot,16,wide16,29,131072,33.321,512
dot,16,wide4,29,131072,14.366,512
dot,16,wide1,29,131072,13.566,512
dot,16,flock,29,131072,16.127,512
dot,16,wide8,29,131072,15.463,512
dot,16,scalar_lanes,29,131072,15.452,512
dot,16,wide2,29,131072,14.395,512
dot,16,vec2,29,131072,30.217,512
dot,16,shared,30,131072,15.936,512
dot,16,wide1,30,131072,13.952,512
dot,16,wide2,30,131072,14.218,512
dot,16,vec2,30,131072,28.332,512
dot,16,flock,30,131072,15.139,512
dot,16,wide8,30,131072,15.393,512
dot,16,scalar_lanes,30,131072,15.793,512
dot,16,wide16,30,131072,32.129,512
dot,16,wide4,30,131072,14.386,512
dot,16,wide16,31,131072,32.129,512
dot,16,wide1,31,131072,13.506,512
dot,16,wide2,31,131072,14.141,512
dot,16,vec2,31,131072,29.500,512
dot,16,flock,31,131072,16.066,512
dot,16,shared,31,131072,15.788,512
dot,16,wide8,31,131072,16.621,512
dot,16,wide4,31,131072,14.241,512
dot,16,scalar_lanes,31,131072,15.431,512
products,16,shared_unroll2,0,262144,17.407,768
products,16,schoolbook,0,262144,43.597,768
products,16,karatsuba,0,262144,51.377,768
products,16,shared,0,262144,16.766,768
products,16,shared_unroll8,0,262144,17.532,768
products,16,karatsuba_barrett,0,262144,85.296,768
products,16,shared_unroll4,0,262144,24.537,768
products,16,flock,0,262144,16.472,768
products,16,scalar_lanes,0,262144,17.886,768
products,16,shared_unroll2,1,262144,18.221,768
products,16,scalar_lanes,1,262144,17.850,768
products,16,shared_unroll8,1,262144,18.170,768
products,16,karatsuba_barrett,1,262144,30.914,768
products,16,shared_unroll4,1,262144,18.190,768
products,16,flock,1,262144,16.598,768
products,16,karatsuba,1,262144,53.274,768
products,16,schoolbook,1,262144,44.690,768
products,16,shared,1,262144,17.120,768
products,16,flock,2,262144,16.638,768
products,16,scalar_lanes,2,262144,18.058,768
products,16,karatsuba_barrett,2,262144,29.503,768
products,16,karatsuba,2,262144,52.705,768
products,16,schoolbook,2,262144,45.039,768
products,16,shared,2,262144,17.177,768
products,16,shared_unroll8,2,262144,17.887,768
products,16,shared_unroll4,2,262144,22.375,768
products,16,shared_unroll2,2,262144,17.125,768
products,16,schoolbook,3,262144,44.340,768
products,16,shared_unroll2,3,262144,17.233,768
products,16,karatsuba,3,262144,53.110,768
products,16,scalar_lanes,3,262144,17.097,768
products,16,shared_unroll8,3,262144,17.802,768
products,16,karatsuba_barrett,3,262144,29.729,768
products,16,shared_unroll4,3,262144,18.435,768
products,16,flock,3,262144,18.334,768
products,16,shared,3,262144,16.989,768
products,16,scalar_lanes,4,262144,16.730,768
products,16,schoolbook,4,262144,44.597,768
products,16,karatsuba_barrett,4,262144,29.966,768
products,16,shared_unroll2,4,262144,17.741,768
products,16,shared_unroll8,4,262144,18.713,768
products,16,shared_unroll4,4,262144,17.630,768
products,16,flock,4,262144,16.804,768
products,16,shared,4,262144,16.505,768
products,16,karatsuba,4,262144,51.623,768
products,16,shared_unroll8,5,262144,17.869,768
products,16,flock,5,262144,16.391,768
products,16,scalar_lanes,5,262144,16.342,768
products,16,karatsuba_barrett,5,262144,28.935,768
products,16,schoolbook,5,262144,44.608,768
products,16,shared_unroll4,5,262144,17.275,768
products,16,shared_unroll2,5,262144,17.336,768
products,16,shared,5,262144,16.660,768
products,16,karatsuba,5,262144,50.247,768
products,16,shared_unroll2,6,262144,17.288,768
products,16,scalar_lanes,6,262144,16.383,768
products,16,flock,6,262144,16.333,768
products,16,shared_unroll4,6,262144,17.011,768
products,16,schoolbook,6,262144,43.233,768
products,16,shared,6,262144,16.737,768
products,16,shared_unroll8,6,262144,17.642,768
products,16,karatsuba_barrett,6,262144,28.858,768
products,16,karatsuba,6,262144,50.939,768
products,16,karatsuba_barrett,7,262144,28.385,768
products,16,shared_unroll2,7,262144,17.012,768
products,16,scalar_lanes,7,262144,16.282,768
products,16,shared_unroll8,7,262144,17.722,768
products,16,shared,7,262144,16.509,768
products,16,schoolbook,7,262144,43.495,768
products,16,shared_unroll4,7,262144,17.420,768
products,16,karatsuba,7,262144,51.325,768
products,16,flock,7,262144,15.896,768
products,16,shared_unroll8,8,262144,17.836,768
products,16,shared,8,262144,16.178,768
products,16,karatsuba,8,262144,50.254,768
products,16,karatsuba_barrett,8,262144,28.618,768
products,16,flock,8,262144,16.299,768
products,16,shared_unroll2,8,262144,17.374,768
products,16,schoolbook,8,262144,43.690,768
products,16,scalar_lanes,8,262144,16.349,768
products,16,shared_unroll4,8,262144,17.387,768
products,16,scalar_lanes,9,262144,16.411,768
products,16,schoolbook,9,262144,43.786,768
products,16,karatsuba,9,262144,51.661,768
products,16,shared_unroll8,9,262144,17.492,768
products,16,shared,9,262144,16.801,768
products,16,shared_unroll4,9,262144,17.454,768
products,16,karatsuba_barrett,9,262144,28.943,768
products,16,flock,9,262144,16.564,768
products,16,shared_unroll2,9,262144,17.092,768
products,16,schoolbook,10,262144,43.709,768
products,16,karatsuba,10,262144,50.141,768
products,16,shared_unroll8,10,262144,17.354,768
products,16,shared_unroll2,10,262144,16.868,768
products,16,scalar_lanes,10,262144,16.426,768
products,16,shared_unroll4,10,262144,17.011,768
products,16,flock,10,262144,16.414,768
products,16,shared,10,262144,16.508,768
products,16,karatsuba_barrett,10,262144,28.640,768
products,16,flock,11,262144,16.537,768
products,16,shared_unroll8,11,262144,17.442,768
products,16,shared,11,262144,16.700,768
products,16,shared_unroll2,11,262144,17.231,768
products,16,shared_unroll4,11,262144,17.325,768
products,16,karatsuba,11,262144,50.824,768
products,16,karatsuba_barrett,11,262144,28.645,768
products,16,schoolbook,11,262144,43.747,768
products,16,scalar_lanes,11,262144,16.437,768
products,16,karatsuba,12,262144,50.612,768
products,16,schoolbook,12,262144,42.619,768
products,16,shared_unroll2,12,262144,17.012,768
products,16,flock,12,262144,16.037,768
products,16,shared,12,262144,16.715,768
products,16,shared_unroll4,12,262144,17.612,768
products,16,karatsuba_barrett,12,262144,28.686,768
products,16,shared_unroll8,12,262144,18.486,768
products,16,scalar_lanes,12,262144,16.651,768
products,16,flock,13,262144,15.860,768
products,16,shared_unroll8,13,262144,18.082,768
products,16,shared,13,262144,17.082,768
products,16,shared_unroll2,13,262144,17.562,768
products,16,schoolbook,13,262144,43.461,768
products,16,shared_unroll4,13,262144,17.414,768
products,16,karatsuba,13,262144,51.143,768
products,16,scalar_lanes,13,262144,16.429,768
products,16,karatsuba_barrett,13,262144,28.692,768
products,16,schoolbook,14,262144,43.428,768
products,16,shared_unroll8,14,262144,17.575,768
products,16,shared,14,262144,16.982,768
products,16,scalar_lanes,14,262144,16.410,768
products,16,shared_unroll2,14,262144,17.268,768
products,16,shared_unroll4,14,262144,17.793,768
products,16,karatsuba_barrett,14,262144,29.934,768
products,16,flock,14,262144,17.592,768
products,16,karatsuba,14,262144,51.614,768
products,16,karatsuba,15,262144,51.658,768
products,16,karatsuba_barrett,15,262144,29.390,768
products,16,shared_unroll2,15,262144,17.699,768
products,16,shared_unroll8,15,262144,17.095,768
products,16,scalar_lanes,15,262144,16.557,768
products,16,shared_unroll4,15,262144,17.826,768
products,16,shared,15,262144,16.553,768
products,16,flock,15,262144,16.437,768
products,16,schoolbook,15,262144,43.025,768
products,16,shared,16,262144,16.711,768
products,16,shared_unroll2,16,262144,17.064,768
products,16,karatsuba_barrett,16,262144,28.778,768
products,16,karatsuba,16,262144,51.483,768
products,16,flock,16,262144,17.493,768
products,16,schoolbook,16,262144,44.008,768
products,16,shared_unroll4,16,262144,17.243,768
products,16,scalar_lanes,16,262144,16.186,768
products,16,shared_unroll8,16,262144,17.237,768
products,16,shared_unroll4,17,262144,17.406,768
products,16,schoolbook,17,262144,43.550,768
products,16,shared_unroll2,17,262144,17.275,768
products,16,karatsuba_barrett,17,262144,28.671,768
products,16,flock,17,262144,16.173,768
products,16,shared_unroll8,17,262144,17.681,768
products,16,karatsuba,17,262144,50.852,768
products,16,shared,17,262144,16.469,768
products,16,scalar_lanes,17,262144,16.085,768
products,16,karatsuba_barrett,18,262144,28.935,768
products,16,shared,18,262144,16.703,768
products,16,scalar_lanes,18,262144,16.308,768
products,16,flock,18,262144,16.493,768
products,16,shared_unroll8,18,262144,17.677,768
products,16,karatsuba,18,262144,51.157,768
products,16,shared_unroll4,18,262144,17.561,768
products,16,schoolbook,18,262144,42.897,768
products,16,shared_unroll2,18,262144,17.363,768
products,16,shared,19,262144,16.744,768
products,16,karatsuba_barrett,19,262144,28.746,768
products,16,karatsuba,19,262144,50.511,768
products,16,schoolbook,19,262144,43.516,768
products,16,shared_unroll8,19,262144,17.197,768
products,16,shared_unroll4,19,262144,17.544,768
products,16,scalar_lanes,19,262144,16.208,768
products,16,flock,19,262144,16.558,768
products,16,shared_unroll2,19,262144,17.120,768
products,16,shared_unroll4,20,262144,17.502,768
products,16,karatsuba_barrett,20,262144,28.722,768
products,16,flock,20,262144,16.254,768
products,16,shared_unroll2,20,262144,17.279,768
products,16,shared,20,262144,16.565,768
products,16,scalar_lanes,20,262144,16.296,768
products,16,schoolbook,20,262144,43.115,768
products,16,shared_unroll8,20,262144,17.524,768
products,16,karatsuba,20,262144,50.238,768
products,16,shared_unroll4,21,262144,17.272,768
products,16,shared,21,262144,16.692,768
products,16,shared_unroll8,21,262144,17.417,768
products,16,flock,21,262144,16.330,768
products,16,shared_unroll2,21,262144,17.528,768
products,16,schoolbook,21,262144,43.202,768
products,16,karatsuba,21,262144,50.825,768
products,16,scalar_lanes,21,262144,16.078,768
products,16,karatsuba_barrett,21,262144,28.784,768
products,16,karatsuba,22,262144,50.273,768
products,16,shared_unroll2,22,262144,17.208,768
products,16,karatsuba_barrett,22,262144,28.416,768
products,16,schoolbook,22,262144,43.255,768
products,16,shared,22,262144,16.430,768
products,16,flock,22,262144,16.462,768
products,16,scalar_lanes,22,262144,16.271,768
products,16,shared_unroll8,22,262144,17.585,768
products,16,shared_unroll4,22,262144,17.507,768
products,16,karatsuba_barrett,23,262144,28.415,768
products,16,scalar_lanes,23,262144,16.344,768
products,16,shared,23,262144,16.650,768
products,16,schoolbook,23,262144,43.407,768
products,16,shared_unroll8,23,262144,17.205,768
products,16,flock,23,262144,16.446,768
products,16,karatsuba,23,262144,51.123,768
products,16,shared_unroll4,23,262144,17.430,768
products,16,shared_unroll2,23,262144,17.203,768
products,16,shared_unroll8,24,262144,17.407,768
products,16,shared_unroll4,24,262144,17.235,768
products,16,karatsuba,24,262144,50.709,768
products,16,scalar_lanes,24,262144,16.352,768
products,16,flock,24,262144,16.185,768
products,16,karatsuba_barrett,24,262144,28.790,768
products,16,shared_unroll2,24,262144,17.320,768
products,16,shared,24,262144,16.521,768
products,16,schoolbook,24,262144,43.756,768
products,16,shared_unroll8,25,262144,17.330,768
products,16,shared_unroll4,25,262144,17.569,768
products,16,shared_unroll2,25,262144,16.818,768
products,16,flock,25,262144,16.449,768
products,16,schoolbook,25,262144,42.994,768
products,16,karatsuba,25,262144,50.714,768
products,16,scalar_lanes,25,262144,15.872,768
products,16,karatsuba_barrett,25,262144,27.968,768
products,16,shared,25,262144,16.723,768
products,16,flock,26,262144,16.080,768
products,16,shared_unroll8,26,262144,17.775,768
products,16,karatsuba_barrett,26,262144,28.994,768
products,16,shared,26,262144,16.532,768
products,16,shared_unroll4,26,262144,17.611,768
products,16,shared_unroll2,26,262144,17.139,768
products,16,schoolbook,26,262144,43.874,768
products,16,scalar_lanes,26,262144,16.084,768
products,16,karatsuba,26,262144,50.649,768
products,16,scalar_lanes,27,262144,15.957,768
products,16,shared_unroll4,27,262144,17.519,768
products,16,schoolbook,27,262144,43.448,768
products,16,shared_unroll8,27,262144,17.615,768
products,16,shared_unroll2,27,262144,16.995,768
products,16,flock,27,262144,16.326,768
products,16,karatsuba,27,262144,50.162,768
products,16,karatsuba_barrett,27,262144,28.708,768
products,16,shared,27,262144,16.749,768
products,16,shared_unroll2,28,262144,17.181,768
products,16,flock,28,262144,16.404,768
products,16,shared,28,262144,16.487,768
products,16,shared_unroll4,28,262144,17.584,768
products,16,karatsuba_barrett,28,262144,28.973,768
products,16,shared_unroll8,28,262144,17.210,768
products,16,schoolbook,28,262144,43.081,768
products,16,scalar_lanes,28,262144,16.153,768
products,16,karatsuba,28,262144,50.722,768
products,16,scalar_lanes,29,262144,16.125,768
products,16,shared,29,262144,16.821,768
products,16,shared_unroll2,29,262144,17.283,768
products,16,shared_unroll4,29,262144,17.237,768
products,16,schoolbook,29,262144,42.621,768
products,16,shared_unroll8,29,262144,17.635,768
products,16,flock,29,262144,16.045,768
products,16,karatsuba_barrett,29,262144,29.090,768
products,16,karatsuba,29,262144,51.740,768
products,16,karatsuba_barrett,30,262144,28.919,768
products,16,shared_unroll4,30,262144,16.981,768
products,16,flock,30,262144,16.418,768
products,16,shared_unroll8,30,262144,18.068,768
products,16,shared_unroll2,30,262144,17.035,768
products,16,scalar_lanes,30,262144,16.345,768
products,16,karatsuba,30,262144,50.313,768
products,16,schoolbook,30,262144,43.414,768
products,16,shared,30,262144,16.705,768
products,16,shared,31,262144,16.618,768
products,16,shared_unroll8,31,262144,17.486,768
products,16,scalar_lanes,31,262144,16.467,768
products,16,shared_unroll2,31,262144,17.049,768
products,16,flock,31,262144,16.479,768
products,16,karatsuba,31,262144,50.899,768
products,16,shared_unroll4,31,262144,17.413,768
products,16,karatsuba_barrett,31,262144,28.845,768
products,16,schoolbook,31,262144,43.367,768
dot,1024,vec2,0,4096,1719.645,32768
dot,1024,wide2,0,4096,693.146,32768
dot,1024,shared,0,4096,870.707,32768
dot,1024,wide16,0,4096,1098.307,32768
dot,1024,flock,0,4096,875.081,32768
dot,1024,wide1,0,4096,697.937,32768
dot,1024,wide4,0,4096,702.484,32768
dot,1024,wide8,0,4096,757.894,32768
dot,1024,scalar_lanes,0,4096,850.037,32768
dot,1024,vec2,1,4096,1722.341,32768
dot,1024,wide1,1,4096,685.638,32768
dot,1024,wide4,1,4096,710.805,32768
dot,1024,wide2,1,4096,695.811,32768
dot,1024,shared,1,4096,863.220,32768
dot,1024,wide16,1,4096,1113.912,32768
dot,1024,flock,1,4096,858.755,32768
dot,1024,scalar_lanes,1,4096,874.003,32768
dot,1024,wide8,1,4096,738.902,32768
dot,1024,wide4,2,4096,703.379,32768
dot,1024,vec2,2,4096,1715.322,32768
dot,1024,wide8,2,4096,752.309,32768
dot,1024,scalar_lanes,2,4096,861.440,32768
dot,1024,shared,2,4096,874.033,32768
dot,1024,flock,2,4096,862.895,32768
dot,1024,wide16,2,4096,1109.578,32768
dot,1024,wide2,2,4096,700.358,32768
dot,1024,wide1,2,4096,695.038,32768
dot,1024,scalar_lanes,3,4096,873.494,32768
dot,1024,wide8,3,4096,736.227,32768
dot,1024,shared,3,4096,865.417,32768
dot,1024,wide4,3,4096,705.058,32768
dot,1024,wide1,3,4096,694.916,32768
dot,1024,wide2,3,4096,705.678,32768
dot,1024,wide16,3,4096,1109.009,32768
dot,1024,flock,3,4096,881.327,32768
dot,1024,vec2,3,4096,1739.044,32768
dot,1024,wide4,4,4096,709.707,32768
dot,1024,wide16,4,4096,1097.788,32768
dot,1024,scalar_lanes,4,4096,875.722,32768
dot,1024,vec2,4,4096,1697.276,32768
dot,1024,wide1,4,4096,695.323,32768
dot,1024,wide8,4,4096,736.583,32768
dot,1024,wide2,4,4096,709.849,32768
dot,1024,flock,4,4096,861.613,32768
dot,1024,shared,4,4096,859.314,32768
dot,1024,wide8,5,4096,755.452,32768
dot,1024,shared,5,4096,860.769,32768
dot,1024,flock,5,4096,873.474,32768
dot,1024,wide1,5,4096,701.070,32768
dot,1024,vec2,5,4096,1718.882,32768
dot,1024,wide2,5,4096,693.634,32768
dot,1024,wide4,5,4096,697.174,32768
dot,1024,wide16,5,4096,1118.815,32768
dot,1024,scalar_lanes,5,4096,895.844,32768
dot,1024,flock,6,4096,948.252,32768
dot,1024,wide8,6,4096,749.675,32768
dot,1024,wide1,6,4096,707.052,32768
dot,1024,vec2,6,4096,1696.055,32768
dot,1024,wide2,6,4096,704.122,32768
dot,1024,wide16,6,4096,1103.109,32768
dot,1024,shared,6,4096,878.947,32768
dot,1024,wide4,6,4096,695.729,32768
dot,1024,scalar_lanes,6,4096,880.157,32768
dot,1024,shared,7,4096,866.882,32768
dot,1024,wide2,7,4096,699.514,32768
dot,1024,vec2,7,4096,1723.114,32768
dot,1024,scalar_lanes,7,4096,876.719,32768
dot,1024,wide1,7,4096,687.642,32768
dot,1024,wide16,7,4096,1112.681,32768
dot,1024,wide4,7,4096,697.815,32768
dot,1024,flock,7,4096,858.307,32768
dot,1024,wide8,7,4096,749.471,32768
dot,1024,wide16,8,4096,1105.021,32768
dot,1024,wide1,8,4096,704.803,32768
dot,1024,wide8,8,4096,754.659,32768
dot,1024,shared,8,4096,859.222,32768
dot,1024,wide4,8,4096,711.609,32768
dot,1024,vec2,8,4096,1724.701,32768
dot,1024,wide2,8,4096,699.453,32768
dot,1024,flock,8,4096,860.097,32768
dot,1024,scalar_lanes,8,4096,872.213,32768
dot,1024,wide16,9,4096,1097.687,32768
dot,1024,vec2,9,4096,1713.267,32768
dot,1024,shared,9,4096,873.820,32768
