family,size,variant,rep,iterations,ns,bytes
dot,16,scalar_lanes,24,262144,15.091,512
dot,16,flock,24,262144,15.383,512
dot,16,vec2,24,262144,28.285,512
dot,16,wide16,24,262144,31.195,512
dot,16,wide1,24,262144,13.410,512
dot,16,wide2,24,262144,13.696,512
dot,16,shared,25,262144,15.754,512
dot,16,wide1,25,262144,13.213,512
dot,16,wide2,25,262144,14.082,512
dot,16,vec2,25,262144,28.714,512
dot,16,wide16,25,262144,31.468,512
dot,16,wide8,25,262144,14.900,512
dot,16,flock,25,262144,15.065,512
dot,16,scalar_lanes,25,262144,15.162,512
dot,16,wide4,25,262144,14.239,512
dot,16,wide2,26,262144,13.666,512
dot,16,wide8,26,262144,15.314,512
dot,16,wide16,26,262144,31.665,512
dot,16,wide4,26,262144,13.882,512
dot,16,scalar_lanes,26,262144,15.003,512
dot,16,flock,26,262144,15.505,512
dot,16,wide1,26,262144,13.300,512
dot,16,shared,26,262144,15.834,512
dot,16,vec2,26,262144,28.616,512
dot,16,vec2,27,262144,28.761,512
dot,16,scalar_lanes,27,262144,15.377,512
dot,16,wide16,27,262144,32.075,512
dot,16,shared,27,262144,15.427,512
dot,16,flock,27,262144,15.536,512
dot,16,wide4,27,262144,14.226,512
dot,16,wide2,27,262144,13.821,512
dot,16,wide1,27,262144,13.367,512
dot,16,wide8,27,262144,15.681,512
dot,16,scalar_lanes,28,262144,15.136,512
dot,16,vec2,28,262144,28.625,512
dot,16,flock,28,262144,15.347,512
dot,16,wide16,28,262144,31.930,512
dot,16,wide8,28,262144,15.403,512
dot,16,wide1,28,262144,13.512,512
dot,16,shared,28,262144,15.545,512
dot,16,wide4,28,262144,13.949,512
dot,16,wide2,28,262144,13.854,512
dot,16,flock,29,262144,15.219,512
dot,16,wide2,29,262144,13.933,512
dot,16,wide4,29,262144,13.623,512
dot,16,wide8,29,262144,15.133,512
dot,16,scalar_lanes,29,262144,15.366,512
dot,16,wide1,29,262144,13.386,512
dot,16,wide16,29,262144,31.340,512
dot,16,shared,29,262144,15.107,512
dot,16,vec2,29,262144,28.754,512
dot,16,wide1,30,262144,13.206,512
dot,16,wide2,30,262144,14.341,512
dot,16,shared,30,262144,15.644,512
dot,16,wide4,30,262144,14.812,512
dot,16,vec2,30,262144,29.636,512
dot,16,flock,30,262144,16.243,512
dot,16,scalar_lanes,30,262144,15.838,512
dot,16,wide16,30,262144,32.451,512
dot,16,wide8,30,262144,15.210,512
dot,16,shared,31,262144,15.407,512
dot,16,wide8,31,262144,15.237,512
dot,16,wide2,31,262144,13.691,512
dot,16,vec2,31,262144,28.617,512
dot,16,scalar_lanes,31,262144,15.089,512
dot,16,wide16,31,262144,31.623,512
dot,16,wide1,31,262144,13.127,512
dot,16,flock,31,262144,15.392,512
dot,16,wide4,31,262144,13.849,512
products,16,scalar_lanes,0,262144,16.123,768
products,16,flock,0,262144,16.254,768
products,16,shared,0,262144,16.980,768
products,16,karatsuba_barrett,0,262144,28.359,768
products,16,shared_unroll8,0,262144,17.574,768
products,16,shared_unroll2,0,262144,17.018,768
products,16,karatsuba,0,262144,50.949,768
products,16,shared_unroll4,0,262144,17.228,768
products,16,schoolbook,0,262144,43.608,768
products,16,shared,1,262144,16.819,768
products,16,shared_unroll2,1,262144,17.056,768
products,16,shared_unroll4,1,262144,17.174,768
products,16,schoolbook,1,262144,42.899,768
products,16,karatsuba,1,262144,51.076,768
products,16,karatsuba_barrett,1,262144,28.750,768
products,16,shared_unroll8,1,262144,17.444,768
products,16,flock,1,262144,16.497,768
products,16,scalar_lanes,1,262144,16.639,768
products,16,shared,2,262144,16.470,768
products,16,shared_unroll2,2,262144,17.521,768
products,16,flock,2,262144,15.916,768
products,16,shared_unroll8,2,262144,17.388,768
products,16,scalar_lanes,2,262144,16.109,768
products,16,shared_unroll4,2,262144,17.550,768
products,16,karatsuba_barrett,2,262144,28.520,768
products,16,karatsuba,2,262144,49.860,768
products,16,schoolbook,2,262144,43.792,768
products,16,shared_unroll8,3,262144,17.458,768
products,16,schoolbook,3,262144,43.558,768
products,16,flock,3,262144,15.914,768
products,16,karatsuba,3,262144,50.287,768
products,16,shared,3,262144,16.362,768
products,16,karatsuba_barrett,3,262144,28.562,768
products,16,shared_unroll4,3,262144,17.659,768
products,16,scalar_lanes,3,262144,16.139,768
products,16,shared_unroll2,3,262144,17.381,768
products,16,shared_unroll8,4,262144,17.056,768
products,16,scalar_lanes,4,262144,16.102,768
products,16,karatsuba,4,262144,50.555,768
products,16,schoolbook,4,262144,42.781,768
products,16,shared,4,262144,16.198,768
products,16,karatsuba_barrett,4,262144,28.822,768
products,16,shared_unroll2,4,262144,17.160,768
products,16,shared_unroll4,4,262144,16.961,768
products,16,flock,4,262144,16.142,768
products,16,shared,5,262144,16.291,768
products,16,schoolbook,5,262144,43.082,768
products,16,shared_unroll2,5,262144,17.160,768
products,16,scalar_lanes,5,262144,16.086,768
products,16,karatsuba_barrett,5,262144,28.290,768
products,16,karatsuba,5,262144,51.150,768
products,16,flock,5,262144,16.624,768
products,16,shared_unroll8,5,262144,17.067,768
products,16,shared_unroll4,5,262144,17.137,768
products,16,shared_unroll2,6,262144,17.043,768
products,16,schoolbook,6,262144,43.172,768
products,16,shared,6,262144,16.198,768
products,16,karatsuba,6,262144,50.352,768
products,16,shared_unroll8,6,262144,17.171,768
products,16,karatsuba_barrett,6,262144,28.624,768
products,16,scalar_lanes,6,262144,16.121,768
products,16,flock,6,262144,16.073,768
products,16,shared_unroll4,6,262144,17.527,768
products,16,shared_unroll8,7,262144,17.379,768
products,16,karatsuba,7,262144,50.264,768
products,16,shared_unroll2,7,262144,16.789,768
products,16,shared,7,262144,16.671,768
products,16,scalar_lanes,7,262144,16.156,768
products,16,flock,7,262144,16.047,768
products,16,shared_unroll4,7,262144,17.195,768
products,16,schoolbook,7,262144,43.761,768
products,16,karatsuba_barrett,7,262144,28.273,768
products,16,shared,8,262144,16.286,768
products,16,karatsuba_barrett,8,262144,28.745,768
products,16,shared_unroll8,8,262144,17.873,768
products,16,flock,8,262144,16.039,768
products,16,shared_unroll2,8,262144,17.159,768
products,16,karatsuba,8,262144,49.805,768
products,16,schoolbook,8,262144,43.118,768
products,16,shared_unroll4,8,262144,17.030,768
products,16,scalar_lanes,8,262144,16.028,768
products,16,shared_unroll2,9,262144,16.918,768
products,16,schoolbook,9,262144,43.386,768
products,16,shared_unroll4,9,262144,17.230,768
products,16,scalar_lanes,9,262144,16.158,768
products,16,flock,9,262144,16.140,768
products,16,shared,9,262144,16.988,768
products,16,shared_unroll8,9,262144,17.243,768
products,16,karatsuba_barrett,9,262144,28.315,768
products,16,karatsuba,9,262144,50.633,768
products,16,shared_unroll4,10,262144,17.086,768
products,16,shared_unroll8,10,262144,17.922,768
products,16,karatsuba_barrett,10,262144,28.608,768
products,16,shared_unroll2,10,262144,16.838,768
products,16,flock,10,262144,16.451,768
products,16,shared,10,262144,16.245,768
products,16,schoolbook,10,262144,43.277,768
products,16,karatsuba,10,262144,50.129,768
products,16,scalar_lanes,10,262144,16.555,768
products,16,flock,11,262144,15.997,768
products,16,shared_unroll2,11,262144,17.079,768
products,16,shared_unroll8,11,262144,17.155,768
products,16,karatsuba,11,262144,50.574,768
products,16,shared_unroll4,11,262144,17.058,768
products,16,schoolbook,11,262144,42.966,768
products,16,shared,11,262144,16.241,768
products,16,karatsuba_barrett,11,262144,28.402,768
products,16,scalar_lanes,11,262144,16.661,768
products,16,shared,12,262144,16.507,768
products,16,shared_unroll4,12,262144,17.616,768
products,16,shared_unroll2,12,262144,16.994,768
products,16,shared_unroll8,12,262144,17.382,768
products,16,flock,12,262144,15.970,768
products,16,karatsuba,12,262144,50.667,768
products,16,scalar_lanes,12,262144,15.963,768
products,16,schoolbook,12,262144,43.150,768
products,16,karatsuba_barrett,12,262144,28.561,768
products,16,karatsuba_barrett,13,262144,28.522,768
products,16,karatsuba,13,262144,50.338,768
products,16,scalar_lanes,13,262144,16.447,768
products,16,shared,13,262144,16.517,768
products,16,schoolbook,13,262144,43.224,768
products,16,shared_unroll4,13,262144,17.015,768
products,16,flock,13,262144,16.111,768
products,16,shared_unroll2,13,262144,16.868,768
products,16,shared_unroll8,13,262144,17.607,768
products,16,shared_unroll2,14,262144,16.996,768
products,16,scalar_lanes,14,262144,16.413,768
products,16,shared,14,262144,16.354,768
products,16,shared_unroll8,14,262144,17.393,768
products,16,schoolbook,14,262144,42.869,768
products,16,shared_unroll4,14,262144,17.144,768
products,16,karatsuba,14,262144,50.209,768
products,16,flock,14,262144,16.323,768
products,16,karatsuba_barrett,14,262144,28.974,768
products,16,karatsuba,15,262144,50.980,768
products,16,karatsuba_barrett,15,262144,28.474,768
products,16,schoolbook,15,262144,43.205,768
products,16,flock,15,262144,15.921,768
products,16,shared_unroll4,15,262144,17.188,768
products,16,scalar_lanes,15,262144,15.948,768
products,16,shared_unroll2,15,262144,16.914,768
products,16,shared,15,262144,16.424,768
products,16,shared_unroll8,15,262144,17.809,768
products,16,karatsuba_barrett,16,262144,28.436,768
products,16,flock,16,262144,16.166,768
products,16,karatsuba,16,262144,50.109,768
products,16,shared_unroll8,16,262144,17.233,768
products,16,scalar_lanes,16,262144,16.044,768
products,16,shared_unroll4,16,262144,17.130,768
products,16,shared_unroll2,16,262144,17.297,768
products,16,schoolbook,16,262144,43.407,768
products,16,shared,16,262144,16.646,768
products,16,shared,17,262144,16.501,768
products,16,shared_unroll2,17,262144,17.447,768
products,16,scalar_lanes,17,262144,16.173,768
products,16,karatsuba_barrett,17,262144,28.557,768
products,16,shared_unroll4,17,262144,17.370,768
products,16,schoolbook,17,262144,42.662,768
products,16,flock,17,262144,16.476,768
products,16,karatsuba,17,262144,51.025,768
products,16,shared_unroll8,17,262144,17.948,768
products,16,scalar_lanes,18,262144,16.209,768
products,16,shared_unroll2,18,262144,17.311,768
products,16,karatsuba,18,262144,50.811,768
products,16,shared_unroll8,18,262144,17.323,768
products,16,shared,18,262144,16.805,768
products,16,karatsuba_barrett,18,262144,28.679,768
products,16,shared_unroll4,18,262144,17.513,768
products,16,schoolbook,18,262144,43.660,768
products,16,flock,18,262144,16.397,768
products,16,scalar_lanes,19,262144,16.078,768
products,16,schoolbook,19,262144,43.146,768
products,16,karatsuba_barrett,19,262144,28.426,768
products,16,shared_unroll2,19,262144,16.732,768
products,16,shared_unroll8,19,262144,17.586,768
products,16,shared_unroll4,19,262144,17.671,768
products,16,karatsuba,19,262144,65.138,768
products,16,shared,19,262144,16.595,768
products,16,flock,19,262144,16.865,768
products,16,shared,20,262144,16.577,768
products,16,shared_unroll2,20,262144,17.159,768
products,16,scalar_lanes,20,262144,16.143,768
products,16,karatsuba,20,262144,51.527,768
products,16,shared_unroll4,20,262144,17.423,768
products,16,shared_unroll8,20,262144,17.491,768
products,16,schoolbook,20,262144,43.403,768
products,16,flock,20,262144,16.293,768
products,16,karatsuba_barrett,20,262144,28.453,768
products,16,flock,21,262144,16.154,768
products,16,shared_unroll2,21,262144,17.108,768
products,16,scalar_lanes,21,262144,16.135,768
products,16,shared,21,262144,16.484,768
products,16,schoolbook,21,262144,43.556,768
products,16,shared_unroll8,21,262144,17.452,768
products,16,karatsuba_barrett,21,262144,28.389,768
products,16,shared_unroll4,21,262144,17.455,768
products,16,karatsuba,21,262144,50.996,768
products,16,karatsuba_barrett,22,262144,28.434,768
products,16,karatsuba,22,262144,50.676,768
products,16,shared_unroll2,22,262144,17.391,768
products,16,shared_unroll4,22,262144,17.141,768
products,16,schoolbook,22,262144,43.064,768
products,16,flock,22,262144,15.998,768
products,16,scalar_lanes,22,262144,16.160,768
products,16,shared_unroll8,22,262144,17.803,768
products,16,shared,22,262144,16.556,768
products,16,karatsuba_barrett,23,262144,28.984,768
products,16,karatsuba,23,262144,50.769,768
products,16,shared,23,262144,16.803,768
products,16,schoolbook,23,262144,43.174,768
products,16,flock,23,262144,15.958,768
products,16,shared_unroll8,23,262144,17.598,768
products,16,shared_unroll2,23,262144,17.438,768
products,16,shared_unroll4,23,262144,18.217,768
products,16,scalar_lanes,23,262144,18.579,768
products,16,scalar_lanes,24,262144,16.195,768
products,16,shared_unroll2,24,262144,17.242,768
products,16,schoolbook,24,262144,43.867,768
products,16,shared_unroll4,24,262144,17.599,768
products,16,shared,24,262144,16.634,768
products,16,shared_unroll8,24,262144,17.603,768
products,16,flock,24,262144,16.019,768
products,16,karatsuba_barrett,24,262144,28.704,768
products,16,karatsuba,24,262144,50.665,768
products,16,scalar_lanes,25,262144,15.955,768
products,16,shared,25,262144,16.417,768
products,16,flock,25,262144,16.136,768
products,16,karatsuba,25,262144,51.147,768
products,16,schoolbook,25,262144,42.925,768
products,16,shared_unroll4,25,262144,18.114,768
products,16,shared_unroll8,25,262144,18.163,768
products,16,karatsuba_barrett,25,262144,28.911,768
products,16,shared_unroll2,25,262144,16.789,768
products,16,shared,26,262144,16.531,768
products,16,shared_unroll2,26,262144,17.256,768
products,16,karatsuba_barrett,26,262144,28.839,768
products,16,scalar_lanes,26,262144,16.981,768
products,16,flock,26,262144,15.828,768
products,16,karatsuba,26,262144,51.445,768
products,16,shared_unroll4,26,262144,17.434,768
products,16,schoolbook,26,262144,44.062,768
products,16,shared_unroll8,26,262144,17.807,768
products,16,shared_unroll4,27,262144,17.747,768
products,16,schoolbook,27,262144,42.820,768
products,16,shared_unroll8,27,262144,17.602,768
products,16,shared_unroll2,27,262144,17.435,768
products,16,karatsuba_barrett,27,262144,28.601,768
products,16,karatsuba,27,262144,50.824,768
products,16,shared,27,262144,16.641,768
products,16,flock,27,262144,16.185,768
products,16,scalar_lanes,27,262144,16.148,768
products,16,shared,28,262144,16.373,768
products,16,scalar_lanes,28,262144,16.082,768
products,16,karatsuba_barrett,28,262144,28.612,768
products,16,flock,28,262144,16.473,768
products,16,shared_unroll2,28,262144,17.250,768
products,16,shared_unroll8,28,262144,17.838,768
products,16,schoolbook,28,262144,42.941,768
products,16,shared_unroll4,28,262144,17.263,768
products,16,karatsuba,28,262144,50.363,768
products,16,shared,29,262144,16.698,768
products,16,shared_unroll2,29,262144,16.908,768
products,16,flock,29,262144,16.344,768
products,16,karatsuba,29,262144,50.803,768
products,16,schoolbook,29,262144,42.966,768
products,16,karatsuba_barrett,29,262144,28.556,768
products,16,shared_unroll4,29,262144,17.184,768
products,16,shared_unroll8,29,262144,17.674,768
products,16,scalar_lanes,29,262144,16.141,768
products,16,shared,30,262144,16.864,768
products,16,karatsuba,30,262144,51.385,768
products,16,shared_unroll8,30,262144,17.545,768
products,16,schoolbook,30,262144,43.151,768
products,16,flock,30,262144,16.156,768
products,16,scalar_lanes,30,262144,16.234,768
products,16,shared_unroll4,30,262144,17.434,768
products,16,shared_unroll2,30,262144,16.986,768
products,16,karatsuba_barrett,30,262144,28.883,768
products,16,karatsuba_barrett,31,262144,28.723,768
products,16,karatsuba,31,262144,50.412,768
products,16,shared_unroll2,31,262144,16.899,768
products,16,schoolbook,31,262144,43.042,768
products,16,scalar_lanes,31,262144,16.151,768
products,16,shared_unroll8,31,262144,17.351,768
products,16,flock,31,262144,15.963,768
products,16,shared,31,262144,16.723,768
products,16,shared_unroll4,31,262144,17.256,768
dot,1024,wide1,0,4096,697.459,32768
dot,1024,wide16,0,4096,1087.901,32768
dot,1024,flock,0,4096,866.425,32768
dot,1024,scalar_lanes,0,4096,841.197,32768
dot,1024,wide2,0,4096,2687.236,32768
dot,1024,wide8,0,4096,2575.734,32768
dot,1024,wide4,0,4096,725.250,32768
dot,1024,vec2,0,4096,3092.946,32768
dot,1024,shared,0,4096,1032.817,32768
dot,1024,wide1,1,4096,724.172,32768
dot,1024,wide8,1,4096,1349.803,32768
dot,1024,shared,1,4096,1534.953,32768
dot,1024,vec2,1,4096,2182.058,32768
dot,1024,wide16,1,4096,1134.440,32768
dot,1024,scalar_lanes,1,4096,1339.986,32768
dot,1024,flock,1,4096,1017.324,32768
dot,1024,wide4,1,4096,716.542,32768
dot,1024,wide2,1,4096,705.953,32768
dot,1024,shared,2,4096,872.152,32768
dot,1024,scalar_lanes,2,4096,867.096,32768
dot,1024,wide8,2,4096,758.474,32768
dot,1024,flock,2,4096,857.249,32768
dot,1024,wide16,2,4096,1111.694,32768
dot,1024,wide2,2,4096,716.553,32768
dot,1024,wide1,2,4096,705.170,32768
dot,1024,wide4,2,4096,713.358,32768
dot,1024,vec2,2,4096,1686.279,32768
dot,1024,vec2,3,4096,1719.564,32768
dot,1024,wide1,3,4096,697.866,32768
dot,1024,wide4,3,4096,707.682,32768
dot,1024,shared,3,4096,883.646,32768
dot,1024,wide8,3,4096,743.398,32768
dot,1024,flock,3,4096,870.260,32768
dot,1024,scalar_lanes,3,4096,879.812,32768
dot,1024,wide2,3,4096,698.578,32768
dot,1024,wide16,3,4096,1140.330,32768
dot,1024,wide8,4,4096,808.319,32768
dot,1024,flock,4,4096,10427.104,32768
dot,1024,scalar_lanes,4,4096,26917.847,32768
dot,1024,shared,4,4096,946.625,32768
dot,1024,wide4,4,4096,781.667,32768
dot,1024,wide16,4,4096,1445.882,32768
dot,1024,wide1,4,4096,878.479,32768
dot,1024,vec2,4,4096,2025.513,32768
dot,1024,wide2,4,4096,717.153,32768
dot,1024,flock,5,4096,873.311,32768
dot,1024,wide8,5,4096,816.691,32768
dot,1024,vec2,5,4096,1785.055,32768
dot,1024,wide2,5,4096,716.726,32768
dot,1024,shared,5,4096,875.814,32768
dot,1024,wide4,5,4096,705.902,32768
dot,1024,scalar_lanes,5,4096,879.649,32768
dot,1024,wide1,5,4096,1052.195,32768
dot,1024,wide16,5,4096,1354.289,32768
dot,1024,vec2,6,4096,2258.657,32768
dot,1024,flock,6,4096,1095.530,32768
dot,1024,wide16,6,4096,1656.423,32768
dot,1024,scalar_lanes,6,4096,866.771,32768
dot,1024,wide8,6,4096,752.533,32768
dot,1024,wide4,6,4096,697.530,32768
dot,1024,shared,6,4096,857.371,32768
dot,1024,wide1,6,4096,701.802,32768
dot,1024,wide2,6,4096,696.889,32768
dot,1024,scalar_lanes,7,4096,871.104,32768
dot,1024,wide16,7,4096,1094.869,32768
dot,1024,wide1,7,4096,694.661,32768
dot,1024,wide2,7,4096,695.801,32768
dot,1024,wide8,7,4096,741.537,32768
dot,1024,shared,7,4096,864.339,32768
dot,1024,wide4,7,4096,696.574,32768
dot,1024,vec2,7,4096,1756.093,32768
dot,1024,flock,7,4096,864.736,32768
dot,1024,shared,8,4096,919.495,32768
dot,1024,vec2,8,4096,1697.673,32768
dot,1024,wide8,8,4096,744.242,32768
dot,1024,wide2,8,4096,697.001,32768
dot,1024,scalar_lanes,8,4096,887.950,32768
dot,1024,flock,8,4096,867.584,32768
dot,1024,wide16,8,4096,1129.547,32768
dot,1024,wide4,8,4096,698.100,32768
dot,1024,wide1,8,4096,696.503,32768
dot,1024,vec2,9,4096,1729.716,32768
dot,1024,wide16,9,4096,1115.987,32768
