family,size,variant,rep,iterations,ns,bytes,allocations,allocated_bytes,correctness
opt_exact_signed_mac,l2_n16,fused_exact,0,65536,65.134,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,0,65536,82.714,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,0,65536,88.949,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,1,65536,82.736,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,1,65536,89.530,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,1,65536,65.529,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,2,65536,83.134,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,2,65536,67.957,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,2,65536,93.184,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,3,65536,87.665,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,3,65536,83.525,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,3,65536,62.414,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,4,65536,61.901,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,4,65536,82.621,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,4,65536,77.871,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,5,65536,82.333,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,5,65536,77.746,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,5,65536,61.059,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,6,65536,61.002,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,6,65536,77.649,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,6,65536,82.727,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,7,65536,82.416,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,7,65536,61.138,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,7,65536,77.414,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,8,65536,60.929,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,8,65536,77.454,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,8,65536,83.495,512,0,0,1
opt_exact_signed_mac,l2_n16,signed_columns,9,65536,84.156,512,0,0,1
opt_exact_signed_mac,l2_n16,wide_then_add,9,65536,77.777,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,9,65536,60.258,512,0,0,1
opt_exact_signed_mac,l2_n16,fused_exact,10,65536,61.408,512,0,0,1
