benchmark_algorithm,benchmark_date,run_timestamp_utc,commit,git_dirty,binary_sha256,memory_binary_sha256,hardware,operating_system,cargo_profile,cargo_features,threads,measured_runs,warmup_runs,field_modulus,ligerito_hash,ligerito_inverse_rate,ligerito_initial_k,allocator_instrumentation,root_seed,pass,order,strategy,reduction_backend,exponent,multiplications,sample,prove_ms,spartan_prove_ms,spartan_outer_ms,spartan_bind_ms,spartan_inner_ms,bitify_prove_ms,f2z_prove_ms,verify_ms,spartan_verify_ms,bitify_verify_ms,f2z_verify_ms,verified,r1cs_rows,multiplications_per_row,r1cs_columns,r1cs_nnz,integer_witness_values,compact_witness_bits,compact_witness_bytes,spartan_proof_payload_bytes,f2z_proof_bytes,shape_seed,peak_heap_mib,live_before_prove_mib,memory_order
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,17,131072,3,170.455500000,42.360791000,6.473500000,5.920416000,7.574958000,21.939916000,76.087000000,40.873792000,12.890291000,21.791708000,6.122209000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,153.728471,33.714436,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,17,131072,4,160.744417000,40.118708000,4.541083000,5.900208000,5.647250000,21.635084000,68.557541000,40.640666000,13.079625000,21.742542000,5.751250000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,153.728471,33.714436,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,17,131072,0,107.735292000,16.108792000,3.964833000,5.780500000,6.248583000,21.583416000,69.769334000,40.218375000,12.713291000,21.451708000,5.978917000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,17,131072,1,112.856083000,15.238584000,3.584625000,5.674792000,5.866875000,21.578917000,75.737959000,40.242417000,12.900500000,21.544833000,5.731458000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,17,131072,2,106.252500000,15.707208000,4.138917000,5.778750000,5.676375000,21.593041000,68.682125000,40.890750000,12.746917000,21.750458000,6.325000000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,17,131072,3,111.562584000,16.854333000,4.220416000,5.793292000,6.719084000,21.612917000,72.821625000,40.661958000,12.826584000,21.897167000,5.865375000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,17,131072,4,111.633917000,16.869750000,3.968958000,5.875709000,6.909917000,21.535292000,72.954542000,40.886667000,12.958625000,21.807917000,6.054542000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,17,131072,0,116.724375000,21.980333000,6.562042000,5.758792000,9.539500000,21.513417000,72.928791000,40.242041000,12.653292000,21.722541000,5.795709000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,17,131072,1,111.176833000,21.377333000,6.476292000,5.837250000,8.944250000,21.611083000,67.920292000,40.521750000,12.846791000,21.562458000,6.048917000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,17,131072,2,116.531500000,20.772000000,6.244375000,5.750875000,8.658833000,21.702625000,73.787667000,40.711000000,12.915167000,21.775000000,5.950333000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,17,131072,3,116.923458000,21.542958000,6.290708000,5.750042000,9.385042000,21.478500000,73.607458000,39.787375000,12.808750000,21.513708000,5.390334000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,17,131072,4,118.125541000,21.914084000,6.350834000,5.826667000,9.617750000,21.664917000,74.257584000,40.692709000,12.763000000,21.474000000,6.392792000,true,131072,1,524288,393216,524288,16777216,2097152,2048,148968,0xd49c273c069e3d01,117.728214,33.714436,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,18,262144,0,160.966458000,41.415125000,10.697583000,11.914292000,18.595083000,22.078000000,96.411500000,57.728000000,27.638833000,22.971500000,7.038791000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,18,262144,1,158.641375000,35.055250000,8.005083000,12.582125000,14.232834000,23.146666000,99.698250000,54.772916000,26.280625000,21.965583000,6.446292000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,18,262144,2,150.632875000,30.033459000,7.087458000,11.724833000,11.012250000,22.261292000,97.835666000,55.664625000,26.853333000,22.276292000,6.452959000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,18,262144,3,147.657750000,31.640875000,6.736666000,11.860292000,12.809875000,22.525375000,93.012292000,54.722541000,25.986500000,21.977417000,6.672375000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,18,262144,4,152.108000000,33.846375000,6.450416000,11.801167000,15.384583000,22.082709000,95.648292000,62.562917000,33.341334000,22.421250000,6.717250000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,18,262144,0,271.956250000,94.229250000,12.127333000,12.117333000,16.997708000,22.049917000,90.791416000,54.216833000,25.654084000,22.078916000,6.406000000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,307.360673,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,18,262144,1,258.215083000,75.259041000,10.061667000,11.750792000,11.618542000,22.347708000,100.661417000,55.667209000,26.576666000,22.288542000,6.725583000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,307.360673,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,18,262144,2,247.109209000,72.964958000,7.909416000,11.830916000,10.892500000,21.973333000,95.377417000,53.792750000,25.579583000,21.838958000,6.296083000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,307.360673,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,18,262144,3,242.242083000,71.422709000,8.090084000,11.811083000,10.185750000,21.735750000,92.254958000,53.996292000,25.315875000,21.677917000,6.930042000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,307.360673,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,18,262144,4,269.970541000,81.352625000,10.454875000,11.438042000,18.968375000,21.612250000,111.203917000,53.929792000,25.275750000,21.682958000,6.900250000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,307.360673,67.345875,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,18,262144,0,173.556375000,53.646750000,16.322625000,12.144791000,24.978083000,21.624333000,97.273334000,54.020166000,25.654333000,21.787750000,6.498875000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,18,262144,1,158.540667000,46.633042000,11.479042000,11.532541000,23.412750000,21.946792000,89.437917000,54.857791000,25.659833000,22.239209000,6.879625000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,18,262144,2,154.154084000,41.135708000,12.057959000,11.475125000,17.396500000,21.906500000,90.619041000,57.788209000,25.265750000,21.757291000,10.689875000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,18,262144,3,158.536250000,46.176875000,15.712583000,11.762583000,18.109833000,22.064625000,89.211375000,53.926875000,25.299750000,21.692625000,6.855459000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,18,262144,4,163.696375000,40.356292000,11.512667000,11.456709000,17.188459000,21.690292000,101.267250000,56.385833000,25.504917000,23.886875000,6.918750000,true,262144,1,1048576,786432,1048576,33554432,4194304,2160,166320,0x4ad5bd678650b91e,235.360416,67.345875,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,19,524288,0,560.160542000,195.663417000,26.365750000,24.064666000,32.651500000,44.486833000,175.593542000,102.955667000,50.913084000,43.241792000,8.721750000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,614.610757,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,19,524288,1,515.290833000,155.828834000,15.241000000,23.463583000,20.914250000,43.414542000,194.859750000,104.969083000,52.164291000,43.987667000,8.742334000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,614.610757,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,19,524288,2,583.175709000,159.594792000,15.156667000,23.610917000,23.093083000,43.663708000,258.079000000,105.902166000,53.336125000,43.521625000,8.966250000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,614.610757,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,19,524288,3,511.835583000,160.977750000,16.364666000,23.484125000,22.842750000,43.989292000,186.108208000,103.539250000,51.834000000,43.453375000,8.170000000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,614.610757,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,19,524288,4,500.902459000,164.499167000,17.871167000,23.567167000,27.039667000,43.836292000,174.206166000,103.824334000,51.580167000,43.441000000,8.721667000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2272,187908,0xeb2d3aa907eb35eb,614.610757,134.595142,1
