run_timestamp,commit,git_dirty,binary_sha256,hardware,operating_system,cargo_features,threads,root_seed,exponent,multiplications,baseline_policy,candidate_policy,baseline_inner_ms,candidate_inner_ms,inner_latency_reduction_pct,baseline_spartan_ms,candidate_spartan_ms,spartan_latency_reduction_pct,best_inner_at_exponent
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,19,524288,fold-delayed__field-delayed,fold-delayed__field-delayed,19.872125,19.872125,0.0,54.755958,54.755958,0.0,True
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,19,524288,fold-delayed__field-delayed,fold-delayed__field-immediate,19.872125,24.506458,-23.32077218717172,54.755958,65.774417,-20.122849462336134,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,19,524288,fold-delayed__field-delayed,fold-delayed__field-threshold-4096,19.872125,22.291833,-12.176392811538776,54.755958,58.261042,-6.401283308749714,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,19,524288,fold-delayed__field-delayed,fold-immediate__field-delayed,19.872125,20.451458,-2.9153047296149674,54.755958,56.163791,-2.5711046823434334,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,19,524288,fold-delayed__field-delayed,fold-immediate__field-immediate,19.872125,24.660291,-24.094886681721256,54.755958,63.7455,-16.41746821414393,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,19,524288,fold-delayed__field-delayed,fold-immediate__field-threshold-4096,19.872125,20.8885,-5.1145763223610965,54.755958,56.174666,-2.590965534746013,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,20,1048576,fold-delayed__field-delayed,fold-delayed__field-delayed,38.345,38.345,0.0,108.915625,108.915625,0.0,True
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,20,1048576,fold-delayed__field-delayed,fold-delayed__field-immediate,38.345,50.800041,-32.481525622636596,108.915625,123.787875,-13.6548360255932,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,20,1048576,fold-delayed__field-delayed,fold-delayed__field-threshold-4096,38.345,40.557667,-5.770418568261842,108.915625,109.144791,-0.2104069090178679,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,20,1048576,fold-delayed__field-delayed,fold-immediate__field-delayed,38.345,42.523375,-10.896792280610256,108.915625,115.57825,-6.117235245172574,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,20,1048576,fold-delayed__field-delayed,fold-immediate__field-immediate,38.345,44.559875,-16.207784587299518,108.915625,113.525,-4.232060367830603,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,20,1048576,fold-delayed__field-delayed,fold-immediate__field-threshold-4096,38.345,44.327875,-15.602751336549748,108.915625,116.115416,-6.610429862565624,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,21,2097152,fold-delayed__field-delayed,fold-delayed__field-delayed,76.001917,76.001917,0.0,212.608208,212.608208,0.0,True
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,21,2097152,fold-delayed__field-delayed,fold-delayed__field-immediate,76.001917,80.555834,-5.991844916227571,212.608208,220.667125,-3.7905013526100593,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,21,2097152,fold-delayed__field-delayed,fold-delayed__field-threshold-4096,76.001917,84.567083,-11.269671000535407,212.608208,222.744917,-4.767788174951362,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,21,2097152,fold-delayed__field-delayed,fold-immediate__field-delayed,76.001917,83.391375,-9.722725809666077,212.608208,222.873833,-4.828423651451876,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,21,2097152,fold-delayed__field-delayed,fold-immediate__field-immediate,76.001917,101.542666,-33.60540103218711,212.608208,246.999125,-16.175724034135126,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,21,2097152,fold-delayed__field-delayed,fold-immediate__field-threshold-4096,76.001917,80.970375,-6.537279842559758,212.608208,216.452916,-1.8083535138022504,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,22,4194304,fold-delayed__field-delayed,fold-delayed__field-delayed,154.856458,154.856458,0.0,428.013958,428.013958,0.0,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,22,4194304,fold-delayed__field-delayed,fold-delayed__field-immediate,154.856458,161.419959,-4.238441899529952,428.013958,429.682375,-0.3898043437172151,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,22,4194304,fold-delayed__field-delayed,fold-delayed__field-threshold-4096,154.856458,148.283333,4.244656687162511,428.013958,417.16975,2.5336108314486276,True
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,22,4194304,fold-delayed__field-delayed,fold-immediate__field-delayed,154.856458,154.000042,0.5530386081799674,428.013958,427.321375,0.1618131808682775,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,22,4194304,fold-delayed__field-delayed,fold-immediate__field-immediate,154.856458,161.0345,-3.989528160330262,428.013958,430.976875,-0.6922477514156219,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,22,4194304,fold-delayed__field-delayed,fold-immediate__field-threshold-4096,154.856458,156.961083,-1.359081195050967,428.013958,424.581083,0.8020474416397476,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,23,8388608,fold-delayed__field-delayed,fold-delayed__field-delayed,288.362375,288.362375,0.0,816.900834,816.900834,0.0,True
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,23,8388608,fold-delayed__field-delayed,fold-delayed__field-immediate,288.362375,322.7325,-11.919074047021576,816.900834,856.311292,-4.8243870442663725,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,23,8388608,fold-delayed__field-delayed,fold-delayed__field-threshold-4096,288.362375,327.202792,-13.469308192512981,816.900834,872.795458,-6.8422777494679385,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,23,8388608,fold-delayed__field-delayed,fold-immediate__field-delayed,288.362375,302.456125,-4.887513497556677,816.900834,831.785792,-1.8221254502966981,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,23,8388608,fold-delayed__field-delayed,fold-immediate__field-immediate,288.362375,347.174458,-20.395199963240707,816.900834,890.342959,-8.990335416893444,False
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,23,8388608,fold-delayed__field-delayed,fold-immediate__field-threshold-4096,288.362375,309.658167,-7.385079970991364,816.900834,843.001791,-3.1951193968299942,False
