benchmark_algorithm,benchmark_date,run_timestamp_utc,commit,git_dirty,binary_sha256,memory_binary_sha256,hardware,operating_system,cargo_profile,cargo_features,threads,measured_runs,warmup_runs,field_modulus,ligerito_hash,ligerito_inverse_rate,ligerito_initial_k,allocator_instrumentation,root_seed,pass,order,protocol,skip_vars,strategy,reduction_backend,word_bits,f2z_t,f2z_s,f2z_chunks,exponent,multiplications,sample,prove_ms,spartan_prove_ms,spartan_outer_ms,spartan_bind_ms,spartan_inner_ms,bitify_prove_ms,f2z_prove_ms,f2z_prepare_prove_ms,verify_ms,spartan_verify_ms,bitify_verify_ms,f2z_verify_ms,f2z_prepare_verify_ms,verified,r1cs_rows,multiplications_per_row,r1cs_columns,r1cs_nnz,integer_witness_values,compact_witness_bits,compact_witness_bytes,spartan_proof_payload_bytes,f2z_proof_bytes,shape_seed,peak_heap_mib,live_before_prove_mib,memory_order
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,9,1,19,524288,0,238.556334000,56.995541000,3.706625000,17.969334000,34.902667000,0.009042000,179.872000000,3.181250000,52.876709000,43.960750000,0.010417000,8.819958000,4.328083000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,185028,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,9,1,19,524288,1,217.803041000,44.434833000,3.829500000,18.130166000,22.108834000,0.007750000,172.527833000,4.141000000,53.485167000,43.856209000,0.010375000,9.537166000,4.679500000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,185028,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,9,1,19,524288,2,210.901959000,41.523833000,3.732916000,17.516625000,19.907417000,0.006500000,168.492958000,3.830833000,52.610000000,43.315958000,0.009500000,9.207709000,4.158500000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,185028,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,9,1,19,524288,3,220.183792000,43.841458000,4.392625000,17.532750000,21.558083000,0.006959000,175.445750000,4.002375000,52.869500000,43.288417000,0.007666000,9.492375000,4.360542000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,185028,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,9,1,19,524288,4,219.386250000,41.704083000,3.559291000,17.650417000,20.135791000,0.007042000,176.999541000,4.106625000,53.131834000,43.201208000,0.007917000,9.847833000,4.444834000,true,524288,1,2097152,1572864,2097152,67108864,8388608,2192,185028,0xeb2d3aa907eb35eb,470.609585,134.595142,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,10,1,20,1048576,0,469.626542000,115.568458000,7.239375000,36.306375000,71.228208000,0.006583000,349.814625000,3.964541000,121.112500000,111.938458000,0.009667000,9.081209000,3.844209000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,207792,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,10,1,20,1048576,1,567.941708000,119.530083000,11.416166000,36.336000000,71.065583000,0.006625000,444.538167000,3.769583000,100.008709000,91.121709000,0.009959000,8.800500000,3.268459000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,207792,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,10,1,20,1048576,2,496.980708000,104.881542000,7.360791000,38.486958000,58.271083000,0.007083000,390.334416000,2.939750000,101.375625000,91.982667000,0.014625000,9.296792000,3.410542000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,207792,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,10,1,20,1048576,3,457.321958000,90.896375000,9.018416000,36.893042000,44.216250000,0.007875000,364.589292000,4.271459000,99.904917000,89.903709000,0.010167000,9.909292000,4.351917000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,207792,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,17,10,1,20,1048576,4,417.839541000,83.369291000,7.018291000,35.934583000,39.706750000,0.007917000,332.828833000,4.591292000,99.157708000,88.476416000,0.010166000,10.588584000,4.372250000,true,1048576,1,4194304,3145728,4194304,134217728,16777216,2304,207792,0x0966b01084bdb1c0,941.122494,269.107288,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,10,1,21,2097152,0,884.660625000,222.757000000,11.963625000,71.457459000,137.947250000,0.007875000,654.583166000,4.652500000,186.611708000,173.825625000,0.010584000,12.687667000,5.613625000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,223604,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,10,1,21,2097152,1,1094.953000000,205.922709000,12.441167000,73.132834000,118.908458000,0.007541000,885.404291000,4.771791000,197.941625000,183.925958000,0.011542000,13.908791000,5.883500000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,223604,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,10,1,21,2097152,2,988.589250000,188.467792000,15.896542000,74.999292000,96.172292000,0.007583000,797.326625000,4.653875000,189.007375000,175.899916000,0.009125000,13.001292000,5.518708000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,223604,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,10,1,21,2097152,3,817.574416000,164.743792000,13.408417000,71.691209000,78.263084000,0.009333000,649.936500000,4.142458000,187.356000000,175.286750000,0.010083000,11.966666000,5.076666000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,223604,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,10,1,21,2097152,4,789.830375000,159.274167000,12.905500000,70.573375000,74.333959000,0.007125000,627.422208000,5.731917000,186.149875000,173.522000000,0.010041000,12.536917000,5.763708000,true,2097152,1,8388608,6291456,8388608,268435456,33554432,2416,223604,0xafbfce5a04702ddd,1882.123745,538.107777,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,11,1,22,4194304,0,1695.066125000,434.596667000,22.590875000,141.208333000,267.895875000,0.007916000,1245.708292000,5.124583000,454.401041000,440.447083000,0.010042000,13.853708000,6.346791000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259540,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,11,1,22,4194304,1,1848.460625000,432.118334000,22.017959000,141.948750000,265.417250000,0.007625000,1401.980250000,5.709375000,426.877666000,413.067708000,0.010917000,13.710917000,6.002209000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259540,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,11,1,22,4194304,2,1742.248875000,372.325625000,31.491709000,153.058959000,184.696875000,0.007416000,1363.180542000,4.988917000,365.681375000,352.127709000,0.009833000,13.457833000,5.928500000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259540,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,11,1,22,4194304,3,1641.977458000,329.636958000,28.379167000,147.792167000,150.564708000,0.007292000,1306.532083000,5.784708000,366.167875000,353.371667000,0.011708000,12.672833000,5.675875000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259540,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,18,11,1,22,4194304,4,1718.035458000,321.929250000,23.235750000,143.431709000,152.444334000,0.007416000,1390.764375000,4.679333000,365.738125000,353.245375000,0.010167000,12.400500000,4.991000000,true,4194304,1,16777216,12582912,16777216,536870912,67108864,2528,259540,0xcdf7479d850aa9aa,3764.147633,1076.130848,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,11,1,23,8388608,0,4048.096625000,920.484792000,45.067416000,286.791959000,583.070375000,0.007334000,3073.752167000,10.006625000,725.692500000,707.492583000,0.011417000,18.094667000,6.426083000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,277792,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,11,1,23,8388608,1,3715.377792000,655.514375000,50.511500000,285.137791000,314.341459000,0.007500000,3048.923750000,5.432125000,721.153750000,704.547583000,0.010209000,16.505125000,6.239917000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,277792,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,11,1,23,8388608,2,3676.382875000,663.887417000,44.529334000,284.414750000,329.450542000,0.007625000,3001.566459000,5.362459000,721.162084000,704.349417000,0.010792000,16.716125000,6.969000000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,277792,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,11,1,23,8388608,3,3844.623375000,662.379709000,55.116709000,286.731375000,315.035334000,0.007375000,3171.196208000,6.102625000,719.100584000,704.643375000,0.011500000,14.361792000,5.075750000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,277792,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,11,1,23,8388608,4,3926.693291000,669.438292000,44.354292000,286.521292000,333.017292000,0.025625000,3230.976667000,5.328000000,955.838500000,936.747417000,0.010667000,18.991167000,8.003833000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2640,277792,0x63c8ddc71add2587,7528.148640,2152.131092,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,12,1,24,16777216,0,9726.895709000,2592.752875000,107.716375000,987.874791000,1480.659333000,0.007708000,7026.401667000,7.376666000,5107.973500000,5082.620208000,0.036083000,25.209667000,8.594500000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,321900,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,12,1,24,16777216,1,10152.527458000,2770.714500000,147.960833000,1018.517709000,1592.911458000,0.007708000,7256.190708000,7.106125000,4120.159958000,4098.638042000,0.026666000,21.399375000,6.267458000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,321900,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,12,1,24,16777216,2,10789.850750000,3633.596375000,156.955125000,1053.446000000,2412.278042000,0.013000000,7071.336500000,4.396667000,2637.123833000,2616.014667000,0.011583000,20.998958000,8.016125000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,321900,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,12,1,24,16777216,3,8692.705042000,2339.167667000,102.767833000,1237.679333000,987.581000000,0.007583000,6255.136375000,6.365083000,3542.504917000,3510.025166000,0.021750000,32.351542000,17.071584000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,321900,0x80005b0e9b97a19c,15056.197498,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-28,2026-08-28T06:11:09Z,953825e0612cd78c28bbef47d25176f95a326d8e,true,7b89576a7a0477e51a7004b072444e810a982fd08f9950b9a8e68b00d18c25f0,4d857f49d8deaea513593cc4f9d75e52a2f16aab14a3162260602806e7a64366,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,skip-k3,3,delayed-barrett,barrett,1,19,12,1,24,16777216,4,10938.741375000,3802.262167000,148.685958000,1062.123500000,2580.400417000,0.013083000,7057.491208000,7.009666000,1875.025792000,1856.534750000,0.010958000,18.379500000,6.846084000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2752,321900,0x80005b0e9b97a19c,15056.197498,4304.179188,1
