run_timestamp,commit,git_dirty,binary_sha256,hardware,operating_system,cargo_features,threads,root_seed,inner_rank,policy,native_fold,field_accumulation,exponents,inner_geometric_mean_ms,inner_latency_reduction_pct,spartan_geometric_mean_ms,spartan_latency_reduction_pct,best_inner_exponent_count
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,1,fold-delayed__field-delayed,delayed,delayed,9,22.737875819697788,0.0,61.11961032544909,0.0,6
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,2,fold-delayed__field-threshold-4096,delayed,threshold-4096,9,23.440535003993485,-3.0902586937649863,61.49343714684177,-0.6116315522990635,3
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,3,fold-immediate__field-delayed,immediate,delayed,9,23.62051559974376,-3.8818040306181296,61.998383823158306,-1.4377930307963913,0
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,4,fold-delayed__field-immediate,delayed,immediate,9,24.75656901574333,-8.878108104965339,64.46061541855836,-5.466338995486266,0
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,5,fold-immediate__field-threshold-4096,immediate,threshold-4096,9,24.91566709979252,-9.577813237101564,66.84266013262359,-9.363688310021066,0
2026-08-27T17:21:48Z,768a6ddb3d0fa84016f6738882557e7a9be6e426,true,da6a0750a974906e243a48256151ba73990f207a9e3944f2fdd261aa0de5d2fe,Apple M1 Max,Darwin 25.5.0 arm64,"unchecked,bench-internals",10,0x5533326d756c0064,6,fold-immediate__field-immediate,immediate,immediate,9,26.414152830913828,-16.168075858833248,65.99883128006947,-7.983069474166397,0
