family,size,variant,rep,iterations,ns,bytes
dot,16,wide16,16,262144,31.556,512
dot,16,wide2,16,262144,13.606,512
dot,16,shared,16,262144,15.486,512
dot,16,vec2,16,262144,28.578,512
dot,16,wide1,16,262144,13.169,512
dot,16,wide4,16,262144,14.163,512
dot,16,flock,16,262144,14.962,512
dot,16,wide16,17,262144,31.164,512
dot,16,wide8,17,262144,15.512,512
dot,16,wide4,17,262144,13.820,512
dot,16,wide2,17,262144,13.970,512
dot,16,flock,17,262144,14.885,512
dot,16,shared,17,262144,15.128,512
dot,16,wide1,17,262144,13.254,512
dot,16,vec2,17,262144,28.478,512
dot,16,shared,18,262144,15.109,512
dot,16,wide2,18,262144,13.696,512
dot,16,wide8,18,262144,14.990,512
dot,16,wide4,18,262144,14.141,512
dot,16,vec2,18,262144,28.707,512
dot,16,wide1,18,262144,13.288,512
dot,16,flock,18,262144,15.125,512
dot,16,wide16,18,262144,31.932,512
dot,16,wide2,19,262144,13.763,512
dot,16,flock,19,262144,15.466,512
dot,16,wide16,19,262144,31.788,512
dot,16,wide8,19,262144,15.602,512
dot,16,vec2,19,262144,28.424,512
dot,16,shared,19,262144,15.103,512
dot,16,wide1,19,262144,13.335,512
dot,16,wide4,19,262144,13.820,512
dot,16,wide16,20,262144,31.347,512
dot,16,vec2,20,262144,28.444,512
dot,16,shared,20,262144,15.125,512
dot,16,wide8,20,262144,15.366,512
dot,16,flock,20,262144,15.103,512
dot,16,wide4,20,262144,13.907,512
dot,16,wide2,20,262144,13.588,512
dot,16,wide1,20,262144,13.252,512
dot,16,wide4,21,262144,13.775,512
dot,16,wide8,21,262144,15.665,512
dot,16,vec2,21,262144,28.259,512
dot,16,shared,21,262144,14.910,512
dot,16,wide2,21,262144,13.626,512
dot,16,wide16,21,262144,31.213,512
dot,16,wide1,21,262144,13.626,512
dot,16,flock,21,262144,15.075,512
dot,16,wide8,22,262144,15.228,512
dot,16,wide1,22,262144,13.055,512
dot,16,wide4,22,262144,14.044,512
dot,16,flock,22,262144,15.014,512
dot,16,wide2,22,262144,13.697,512
dot,16,shared,22,262144,15.045,512
dot,16,wide16,22,262144,31.699,512
dot,16,vec2,22,262144,28.437,512
dot,16,wide4,23,262144,13.808,512
dot,16,wide1,23,262144,13.265,512
dot,16,flock,23,262144,15.100,512
dot,16,vec2,23,262144,28.526,512
dot,16,wide2,23,262144,14.024,512
dot,16,wide8,23,262144,15.305,512
dot,16,shared,23,262144,15.389,512
dot,16,wide16,23,262144,31.164,512
dot,16,wide4,24,262144,13.830,512
dot,16,wide2,24,262144,13.646,512
dot,16,wide8,24,262144,15.274,512
dot,16,wide16,24,262144,31.279,512
dot,16,vec2,24,262144,28.624,512
dot,16,wide1,24,262144,13.178,512
dot,16,flock,24,262144,15.460,512
dot,16,shared,24,262144,14.974,512
dot,16,vec2,25,262144,28.137,512
dot,16,flock,25,262144,15.723,512
dot,16,wide2,25,262144,13.724,512
dot,16,shared,25,262144,15.120,512
dot,16,wide8,25,262144,15.383,512
dot,16,wide4,25,262144,13.772,512
dot,16,wide1,25,262144,13.479,512
dot,16,wide16,25,262144,31.861,512
dot,16,wide8,26,262144,15.332,512
dot,16,wide2,26,262144,13.917,512
dot,16,flock,26,262144,15.397,512
dot,16,vec2,26,262144,28.940,512
dot,16,wide1,26,262144,13.205,512
dot,16,wide4,26,262144,13.928,512
dot,16,wide16,26,262144,31.951,512
dot,16,shared,26,262144,15.220,512
dot,16,wide4,27,262144,13.682,512
dot,16,wide2,27,262144,13.705,512
dot,16,wide1,27,262144,13.364,512
dot,16,flock,27,262144,15.114,512
dot,16,vec2,27,262144,28.500,512
dot,16,wide8,27,262144,15.453,512
dot,16,wide16,27,262144,31.872,512
dot,16,shared,27,262144,15.445,512
dot,16,wide8,28,262144,15.748,512
dot,16,flock,28,262144,15.232,512
dot,16,shared,28,262144,15.243,512
dot,16,wide2,28,262144,14.143,512
dot,16,wide4,28,262144,13.835,512
dot,16,wide1,28,262144,13.543,512
dot,16,wide16,28,262144,31.516,512
dot,16,vec2,28,262144,28.384,512
dot,16,wide8,29,262144,15.249,512
dot,16,shared,29,262144,15.403,512
dot,16,wide16,29,262144,31.875,512
dot,16,vec2,29,262144,28.029,512
dot,16,wide4,29,262144,14.189,512
dot,16,wide2,29,262144,14.169,512
dot,16,wide1,29,262144,13.927,512
dot,16,flock,29,262144,15.348,512
dot,16,wide1,30,262144,13.710,512
dot,16,wide8,30,262144,15.668,512
dot,16,wide4,30,262144,14.414,512
dot,16,wide16,30,262144,32.214,512
dot,16,shared,30,262144,15.046,512
dot,16,vec2,30,262144,28.455,512
dot,16,flock,30,262144,15.619,512
dot,16,wide2,30,262144,13.780,512
dot,16,wide8,31,262144,15.669,512
dot,16,wide16,31,262144,31.848,512
dot,16,vec2,31,262144,29.036,512
dot,16,wide4,31,262144,14.014,512
dot,16,wide2,31,262144,13.635,512
dot,16,shared,31,262144,15.434,512
dot,16,flock,31,262144,15.307,512
dot,16,wide1,31,262144,13.696,512
products,16,shared,0,262144,17.002,768
products,16,karatsuba,0,262144,51.062,768
products,16,shared_unroll4,0,262144,17.741,768
products,16,karatsuba_barrett,0,262144,28.372,768
products,16,schoolbook,0,262144,43.816,768
products,16,flock,0,262144,16.112,768
products,16,shared_unroll8,0,262144,17.876,768
products,16,shared_unroll2,0,262144,17.284,768
products,16,schoolbook,1,262144,43.993,768
products,16,karatsuba_barrett,1,262144,28.827,768
products,16,shared_unroll8,1,262144,17.658,768
products,16,shared_unroll4,1,262144,17.551,768
products,16,shared_unroll2,1,262144,17.029,768
products,16,shared,1,262144,17.072,768
products,16,flock,1,262144,16.785,768
products,16,karatsuba,1,262144,51.575,768
products,16,shared_unroll4,2,262144,17.869,768
products,16,karatsuba,2,262144,58.605,768
products,16,shared_unroll2,2,262144,27.692,768
products,16,shared_unroll8,2,262144,17.911,768
products,16,karatsuba_barrett,2,262144,30.692,768
products,16,flock,2,262144,19.486,768
products,16,schoolbook,2,262144,49.189,768
products,16,shared,2,262144,18.094,768
products,16,karatsuba,3,262144,54.735,768
products,16,shared_unroll2,3,262144,19.401,768
products,16,karatsuba_barrett,3,262144,30.845,768
products,16,shared,3,262144,17.546,768
products,16,flock,3,262144,17.115,768
products,16,shared_unroll8,3,262144,18.319,768
products,16,schoolbook,3,262144,46.632,768
products,16,shared_unroll4,3,262144,19.621,768
products,16,flock,4,262144,17.141,768
products,16,schoolbook,4,262144,48.487,768
products,16,shared_unroll8,4,262144,18.219,768
products,16,shared,4,262144,18.589,768
products,16,shared_unroll2,4,262144,17.947,768
products,16,karatsuba_barrett,4,262144,31.187,768
products,16,karatsuba,4,262144,53.663,768
products,16,shared_unroll4,4,262144,18.359,768
products,16,shared,5,262144,17.586,768
products,16,flock,5,262144,18.637,768
products,16,shared_unroll4,5,262144,18.280,768
products,16,schoolbook,5,262144,47.647,768
products,16,shared_unroll2,5,262144,18.137,768
products,16,shared_unroll8,5,262144,20.448,768
products,16,karatsuba,5,262144,54.410,768
products,16,karatsuba_barrett,5,262144,28.369,768
products,16,schoolbook,6,262144,44.379,768
products,16,shared_unroll4,6,262144,18.152,768
products,16,shared_unroll8,6,262144,17.687,768
products,16,shared_unroll2,6,262144,17.347,768
products,16,karatsuba_barrett,6,262144,28.633,768
products,16,flock,6,262144,16.116,768
products,16,karatsuba,6,262144,51.574,768
products,16,shared,6,262144,16.675,768
products,16,karatsuba,7,262144,51.214,768
products,16,shared_unroll4,7,262144,17.332,768
products,16,shared_unroll2,7,262144,17.018,768
products,16,schoolbook,7,262144,43.359,768
products,16,shared_unroll8,7,262144,17.417,768
products,16,flock,7,262144,16.323,768
products,16,karatsuba_barrett,7,262144,28.574,768
products,16,shared,7,262144,16.631,768
products,16,shared_unroll2,8,262144,17.232,768
products,16,shared_unroll4,8,262144,17.312,768
products,16,shared,8,262144,16.840,768
products,16,karatsuba,8,262144,51.545,768
products,16,shared_unroll8,8,262144,17.619,768
products,16,karatsuba_barrett,8,262144,29.047,768
products,16,flock,8,262144,16.308,768
products,16,schoolbook,8,262144,44.113,768
products,16,shared_unroll2,9,262144,16.990,768
products,16,shared_unroll4,9,262144,17.437,768
products,16,schoolbook,9,262144,43.356,768
products,16,karatsuba_barrett,9,262144,28.336,768
products,16,shared,9,262144,16.959,768
products,16,shared_unroll8,9,262144,17.539,768
products,16,karatsuba,9,262144,51.486,768
products,16,flock,9,262144,16.044,768
products,16,schoolbook,10,262144,43.386,768
products,16,shared_unroll2,10,262144,17.128,768
products,16,shared_unroll4,10,262144,17.467,768
products,16,karatsuba,10,262144,52.000,768
products,16,flock,10,262144,16.955,768
products,16,shared_unroll8,10,262144,18.090,768
products,16,karatsuba_barrett,10,262144,28.312,768
products,16,shared,10,262144,16.807,768
products,16,karatsuba_barrett,11,262144,28.389,768
products,16,karatsuba,11,262144,51.400,768
products,16,shared_unroll2,11,262144,17.163,768
products,16,flock,11,262144,16.126,768
products,16,shared,11,262144,16.894,768
products,16,shared_unroll8,11,262144,17.768,768
products,16,shared_unroll4,11,262144,17.039,768
products,16,schoolbook,11,262144,43.672,768
products,16,shared,12,262144,16.683,768
products,16,shared_unroll2,12,262144,17.634,768
products,16,karatsuba_barrett,12,262144,28.543,768
products,16,schoolbook,12,262144,43.744,768
products,16,shared_unroll4,12,262144,17.228,768
products,16,karatsuba,12,262144,50.643,768
products,16,shared_unroll8,12,262144,17.410,768
products,16,flock,12,262144,16.124,768
products,16,schoolbook,13,262144,43.136,768
products,16,shared_unroll8,13,262144,17.543,768
products,16,shared,13,262144,16.593,768
products,16,karatsuba_barrett,13,262144,28.138,768
products,16,shared_unroll2,13,262144,17.258,768
products,16,shared_unroll4,13,262144,17.294,768
products,16,flock,13,262144,16.370,768
products,16,karatsuba,13,262144,50.684,768
products,16,shared_unroll8,14,262144,17.239,768
products,16,shared_unroll4,14,262144,17.248,768
products,16,karatsuba,14,262144,50.283,768
products,16,flock,14,262144,16.405,768
products,16,schoolbook,14,262144,43.413,768
products,16,karatsuba_barrett,14,262144,28.292,768
products,16,shared_unroll2,14,262144,17.172,768
products,16,shared,14,262144,16.620,768
products,16,flock,15,262144,16.353,768
products,16,schoolbook,15,262144,43.063,768
products,16,karatsuba,15,262144,50.535,768
products,16,shared,15,262144,16.533,768
products,16,shared_unroll4,15,262144,17.597,768
products,16,karatsuba_barrett,15,262144,28.543,768
products,16,shared_unroll8,15,262144,17.058,768
products,16,shared_unroll2,15,262144,16.986,768
products,16,schoolbook,16,262144,42.961,768
products,16,karatsuba,16,262144,50.480,768
products,16,shared_unroll2,16,262144,17.442,768
products,16,flock,16,262144,16.342,768
products,16,shared_unroll8,16,262144,17.250,768
products,16,shared,16,262144,16.759,768
products,16,shared_unroll4,16,262144,17.337,768
products,16,karatsuba_barrett,16,262144,28.479,768
products,16,karatsuba_barrett,17,262144,28.349,768
products,16,schoolbook,17,262144,43.193,768
products,16,shared_unroll2,17,262144,17.280,768
products,16,karatsuba,17,262144,51.380,768
products,16,shared_unroll8,17,262144,17.433,768
products,16,shared_unroll4,17,262144,17.555,768
products,16,flock,17,262144,16.189,768
products,16,shared,17,262144,16.676,768
products,16,shared_unroll8,18,262144,17.432,768
products,16,karatsuba_barrett,18,262144,28.142,768
products,16,shared_unroll4,18,262144,17.454,768
products,16,flock,18,262144,16.137,768
products,16,schoolbook,18,262144,44.269,768
products,16,karatsuba,18,262144,50.564,768
products,16,shared_unroll2,18,262144,17.147,768
products,16,shared,18,262144,16.605,768
products,16,shared_unroll2,19,262144,17.195,768
products,16,shared,19,262144,16.535,768
products,16,karatsuba,19,262144,50.589,768
products,16,shared_unroll4,19,262144,17.177,768
products,16,schoolbook,19,262144,42.999,768
products,16,flock,19,262144,16.097,768
products,16,shared_unroll8,19,262144,17.584,768
products,16,karatsuba_barrett,19,262144,28.127,768
products,16,karatsuba,20,262144,50.151,768
products,16,shared_unroll4,20,262144,17.438,768
products,16,schoolbook,20,262144,43.018,768
products,16,shared,20,262144,16.506,768
products,16,shared_unroll8,20,262144,17.440,768
products,16,flock,20,262144,16.098,768
products,16,shared_unroll2,20,262144,17.011,768
products,16,karatsuba_barrett,20,262144,28.313,768
products,16,shared_unroll4,21,262144,17.316,768
products,16,shared_unroll2,21,262144,16.695,768
products,16,shared,21,262144,16.901,768
products,16,shared_unroll8,21,262144,17.269,768
products,16,karatsuba,21,262144,51.486,768
products,16,schoolbook,21,262144,43.584,768
products,16,karatsuba_barrett,21,262144,28.276,768
products,16,flock,21,262144,16.265,768
products,16,karatsuba_barrett,22,262144,28.529,768
products,16,karatsuba,22,262144,50.610,768
products,16,shared_unroll2,22,262144,16.936,768
products,16,shared_unroll4,22,262144,17.324,768
products,16,shared,22,262144,17.341,768
products,16,schoolbook,22,262144,43.642,768
products,16,shared_unroll8,22,262144,17.599,768
products,16,flock,22,262144,16.205,768
products,16,schoolbook,23,262144,43.570,768
products,16,karatsuba_barrett,23,262144,28.207,768
products,16,shared_unroll4,23,262144,17.238,768
products,16,shared_unroll8,23,262144,17.589,768
products,16,karatsuba,23,262144,50.018,768
products,16,shared_unroll2,23,262144,16.977,768
products,16,flock,23,262144,16.117,768
products,16,shared,23,262144,16.878,768
products,16,flock,24,262144,16.078,768
products,16,shared_unroll8,24,262144,17.370,768
products,16,shared_unroll4,24,262144,17.435,768
products,16,karatsuba_barrett,24,262144,27.906,768
products,16,schoolbook,24,262144,43.001,768
products,16,shared_unroll2,24,262144,16.876,768
products,16,shared,24,262144,17.057,768
products,16,karatsuba,24,262144,50.969,768
products,16,karatsuba,25,262144,50.539,768
products,16,karatsuba_barrett,25,262144,28.057,768
products,16,shared_unroll2,25,262144,16.977,768
products,16,schoolbook,25,262144,43.341,768
products,16,flock,25,262144,16.128,768
products,16,shared_unroll4,25,262144,17.517,768
products,16,shared_unroll8,25,262144,17.580,768
products,16,shared,25,262144,16.583,768
products,16,karatsuba_barrett,26,262144,28.504,768
products,16,shared_unroll2,26,262144,17.083,768
products,16,shared_unroll8,26,262144,17.384,768
products,16,karatsuba,26,262144,50.849,768
products,16,shared,26,262144,17.180,768
products,16,flock,26,262144,17.064,768
products,16,schoolbook,26,262144,45.544,768
products,16,shared_unroll4,26,262144,17.443,768
products,16,shared_unroll2,27,262144,17.064,768
products,16,shared_unroll4,27,262144,17.475,768
products,16,schoolbook,27,262144,43.345,768
products,16,shared,27,262144,16.860,768
products,16,karatsuba_barrett,27,262144,28.190,768
products,16,karatsuba,27,262144,51.080,768
products,16,flock,27,262144,16.386,768
products,16,shared_unroll8,27,262144,17.436,768
products,16,shared_unroll8,28,262144,17.863,768
products,16,karatsuba_barrett,28,262144,28.662,768
products,16,shared_unroll2,28,262144,16.888,768
products,16,flock,28,262144,16.463,768
products,16,karatsuba,28,262144,50.618,768
products,16,shared,28,262144,16.898,768
products,16,shared_unroll4,28,262144,17.318,768
products,16,schoolbook,28,262144,43.509,768
products,16,karatsuba,29,262144,49.769,768
products,16,flock,29,262144,16.001,768
products,16,karatsuba_barrett,29,262144,28.171,768
products,16,schoolbook,29,262144,43.370,768
products,16,shared_unroll4,29,262144,17.514,768
products,16,shared_unroll2,29,262144,16.959,768
products,16,shared,29,262144,17.049,768
products,16,shared_unroll8,29,262144,17.467,768
products,16,shared_unroll2,30,262144,17.326,768
products,16,shared,30,262144,16.820,768
products,16,shared_unroll4,30,262144,17.295,768
products,16,karatsuba_barrett,30,262144,28.447,768
products,16,flock,30,262144,16.132,768
products,16,schoolbook,30,262144,43.358,768
products,16,shared_unroll8,30,262144,17.225,768
products,16,karatsuba,30,262144,51.182,768
products,16,karatsuba_barrett,31,262144,28.418,768
products,16,shared_unroll8,31,262144,17.340,768
products,16,shared,31,262144,16.754,768
products,16,karatsuba,31,262144,51.652,768
products,16,schoolbook,31,262144,43.421,768
products,16,flock,31,262144,16.020,768
products,16,shared_unroll2,31,262144,17.249,768
products,16,shared_unroll4,31,262144,17.237,768
dot,1024,wide16,0,4096,1113.546,32768
dot,1024,flock,0,4096,859.741,32768
dot,1024,shared,0,4096,888.295,32768
dot,1024,wide4,0,4096,683.004,32768
dot,1024,wide8,0,4096,733.022,32768
dot,1024,wide1,0,4096,701.447,32768
dot,1024,wide2,0,4096,684.174,32768
dot,1024,vec2,0,4096,1716.655,32768
dot,1024,vec2,1,4096,1723.124,32768
dot,1024,wide8,1,4096,739.146,32768
dot,1024,flock,1,4096,859.039,32768
dot,1024,wide16,1,4096,1128.052,32768
dot,1024,wide2,1,4096,682.343,32768
dot,1024,wide4,1,4096,693.502,32768
dot,1024,shared,1,4096,862.549,32768
dot,1024,wide1,1,4096,702.616,32768
dot,1024,wide16,2,4096,1113.017,32768
dot,1024,wide1,2,4096,713.389,32768
dot,1024,wide2,2,4096,710.225,32768
dot,1024,shared,2,4096,847.849,32768
dot,1024,wide4,2,4096,699.982,32768
dot,1024,flock,2,4096,860.240,32768
dot,1024,vec2,2,4096,1727.966,32768
dot,1024,wide8,2,4096,736.369,32768
dot,1024,wide16,3,4096,1095.632,32768
dot,1024,wide2,3,4096,688.528,32768
dot,1024,vec2,3,4096,1720.825,32768
dot,1024,wide4,3,4096,699.615,32768
dot,1024,wide1,3,4096,747.874,32768
dot,1024,wide8,3,4096,728.516,32768
dot,1024,shared,3,4096,858.256,32768
dot,1024,flock,3,4096,878.540,32768
dot,1024,wide2,4,4096,694.794,32768
dot,1024,vec2,4,4096,1697.123,32768
dot,1024,wide8,4,4096,733.307,32768
dot,1024,flock,4,4096,875.600,32768
dot,1024,wide1,4,4096,698.486,32768
dot,1024,wide4,4,4096,707.397,32768
dot,1024,wide16,4,4096,1111.420,32768
dot,1024,shared,4,4096,857.412,32768
dot,1024,wide4,5,4096,714.081,32768
dot,1024,shared,5,4096,857.747,32768
dot,1024,vec2,5,4096,1733.144,32768
dot,1024,wide1,5,4096,717.082,32768
dot,1024,wide16,5,4096,1212.311,32768
dot,1024,wide8,5,4096,749.868,32768
dot,1024,wide2,5,4096,718.577,32768
dot,1024,flock,5,4096,873.545,32768
dot,1024,shared,6,4096,900.014,32768
dot,1024,wide1,6,4096,695.526,32768
dot,1024,wide8,6,4096,744.100,32768
dot,1024,flock,6,4096,870.585,32768
dot,1024,wide4,6,4096,695.089,32768
dot,1024,vec2,6,4096,1713.938,32768
dot,1024,wide2,6,4096,688.467,32768
dot,1024,wide16,6,4096,1119.069,32768
dot,1024,flock,7,4096,859.721,32768
dot,1024,wide1,7,4096,713.603,32768
dot,1024,wide16,7,4096,1098.775,32768
dot,1024,vec2,7,4096,1716.187,32768
dot,1024,wide8,7,4096,734.121,32768
dot,1024,wide4,7,4096,729.929,32768
dot,1024,wide2,7,4096,694.407,32768
dot,1024,shared,7,4096,864.105,32768
dot,1024,wide2,8,4096,698.039,32768
dot,1024,wide1,8,4096,698.761,32768
dot,1024,wide4,8,4096,715.596,32768
dot,1024,vec2,8,4096,1719.645,32768
dot,1024,wide16,8,4096,1100.260,32768
dot,1024,flock,8,4096,859.731,32768
dot,1024,shared,8,4096,859.548,32768
dot,1024,wide8,8,4096,736.125,32768
dot,1024,wide8,9,4096,766.500,32768
dot,1024,wide4,9,4096,699.198,32768
dot,1024,shared,9,4096,858.469,32768
dot,1024,wide2,9,4096,720.754,32768
dot,1024,vec2,9,4096,1688.059,32768
dot,1024,wide1,9,4096,696.482,32768
dot,1024,wide16,9,4096,1093.516,32768
dot,1024,flock,9,4096,884.440,32768
dot,1024,wide1,10,4096,695.028,32768
dot,1024,wide16,10,4096,1114.573,32768
dot,1024,shared,10,4096,850.443,32768
dot,1024,flock,10,4096,868.978,32768
dot,1024,wide2,10,4096,707.632,32768
dot,1024,vec2,10,4096,1752.706,32768
dot,1024,wide4,10,4096,703.725,32768
dot,1024,wide8,10,4096,736.521,32768
dot,1024,wide16,11,4096,1104.675,32768
dot,1024,wide1,11,4096,697.917,32768
dot,1024,wide2,11,4096,717.855,32768
dot,1024,flock,11,4096,863.953,32768
dot,1024,wide8,11,4096,743.225,32768
dot,1024,vec2,11,4096,1694.326,32768
dot,1024,shared,11,4096,858.632,32768
dot,1024,wide4,11,4096,694.082,32768
dot,1024,wide2,12,4096,712.494,32768
dot,1024,wide16,12,4096,1102.315,32768
dot,1024,wide8,12,4096,739.685,32768
dot,1024,wide1,12,4096,695.943,32768
dot,1024,vec2,12,4096,1706.482,32768
dot,1024,shared,12,4096,858.795,32768
dot,1024,flock,12,4096,858.958,32768
dot,1024,wide4,12,4096,701.823,32768
dot,1024,flock,13,4096,849.528,32768
dot,1024,wide2,13,4096,699.117,32768
dot,1024,wide1,13,4096,707.713,32768
dot,1024,wide4,13,4096,698.415,32768
dot,1024,wide16,13,4096,1110.331,32768
dot,1024,wide8,13,4096,729.462,32768
dot,1024,vec2,13,4096,1692.057,32768
dot,1024,shared,13,4096,881.948,32768
dot,1024,wide8,14,4096,746.938,32768
dot,1024,flock,14,4096,857.880,32768
dot,1024,vec2,14,4096,1695.872,32768
dot,1024,shared,14,4096,857.808,32768
dot,1024,wide1,14,4096,716.980,32768
dot,1024,wide16,14,4096,1092.173,32768
dot,1024,wide2,14,4096,724.487,32768
dot,1024,wide4,14,4096,684.530,32768
dot,1024,flock,15,4096,858.185,32768
dot,1024,wide4,15,4096,696.879,32768
dot,1024,wide1,15,4096,683.034,32768
dot,1024,wide16,15,4096,1113.078,32768
dot,1024,wide8,15,4096,727.702,32768
dot,1024,shared,15,4096,852.132,32768
dot,1024,vec2,15,4096,1719.930,32768
dot,1024,wide2,15,4096,713.409,32768
dot,1024,wide2,16,4096,695.190,32768
dot,1024,flock,16,4096,861.145,32768
dot,1024,vec2,16,4096,1726.461,32768
dot,1024,wide4,16,4096,727.091,32768
dot,1024,wide1,16,4096,696.492,32768
dot,1024,wide16,16,4096,1105.601,32768
dot,1024,wide8,16,4096,745.748,32768
dot,1024,shared,16,4096,902.608,32768
dot,1024,wide8,17,4096,759.623,32768
dot,1024,vec2,17,4096,1689.646,32768
dot,1024,shared,17,4096,847.076,32768
dot,1024,wide1,17,4096,694.651,32768
dot,1024,wide2,17,4096,696.798,32768
dot,1024,flock,17,4096,852.020,32768
dot,1024,wide4,17,4096,695.425,32768
dot,1024,wide16,17,4096,1118.510,32768
dot,1024,vec2,18,4096,1719.218,32768
dot,1024,wide16,18,4096,1086.650,32768
dot,1024,wide8,18,4096,742.798,32768
dot,1024,wide1,18,4096,691.182,32768
dot,1024,flock,18,4096,874.847,32768
dot,1024,shared,18,4096,866.099,32768
dot,1024,wide4,18,4096,695.129,32768
dot,1024,wide2,18,4096,733.368,32768
dot,1024,wide1,19,4096,694.438,32768
dot,1024,wide16,19,4096,1094.584,32768
