family,size,variant,rep,iterations,ns,bytes
dot,16,shared,9,262144,15.687,512
dot,16,flock,9,262144,15.854,512
dot,16,vec2,10,262144,29.172,512
dot,16,flock,10,262144,15.563,512
dot,16,wide2,10,262144,13.805,512
dot,16,wide16,10,262144,32.182,512
dot,16,shared,10,262144,15.921,512
dot,16,wide1,10,262144,13.849,512
dot,16,wide4,10,262144,14.712,512
dot,16,wide8,10,262144,15.719,512
dot,16,wide1,11,262144,13.623,512
dot,16,wide16,11,262144,31.624,512
dot,16,shared,11,262144,15.503,512
dot,16,wide4,11,262144,13.961,512
dot,16,vec2,11,262144,29.247,512
dot,16,flock,11,262144,15.434,512
dot,16,wide8,11,262144,15.712,512
dot,16,wide2,11,262144,13.768,512
dot,16,wide2,12,262144,13.662,512
dot,16,vec2,12,262144,28.725,512
dot,16,wide16,12,262144,31.606,512
dot,16,flock,12,262144,15.521,512
dot,16,wide1,12,262144,13.359,512
dot,16,wide4,12,262144,14.345,512
dot,16,wide8,12,262144,15.186,512
dot,16,shared,12,262144,15.352,512
dot,16,flock,13,262144,15.254,512
dot,16,wide16,13,262144,31.841,512
dot,16,wide1,13,262144,14.031,512
dot,16,shared,13,262144,15.413,512
dot,16,wide2,13,262144,14.042,512
dot,16,wide4,13,262144,14.119,512
dot,16,wide8,13,262144,15.336,512
dot,16,vec2,13,262144,28.682,512
dot,16,wide2,14,262144,13.967,512
dot,16,wide16,14,262144,32.128,512
dot,16,vec2,14,262144,28.900,512
dot,16,wide4,14,262144,13.854,512
dot,16,flock,14,262144,15.876,512
dot,16,shared,14,262144,15.348,512
dot,16,wide8,14,262144,15.453,512
dot,16,wide1,14,262144,13.317,512
dot,16,wide4,15,262144,14.166,512
dot,16,wide2,15,262144,14.042,512
dot,16,shared,15,262144,15.615,512
dot,16,wide16,15,262144,31.815,512
dot,16,wide8,15,262144,16.077,512
dot,16,flock,15,262144,15.738,512
dot,16,vec2,15,262144,29.263,512
dot,16,wide1,15,262144,13.928,512
dot,16,wide4,16,262144,14.512,512
dot,16,vec2,16,262144,29.751,512
dot,16,wide16,16,262144,32.999,512
dot,16,wide1,16,262144,13.766,512
dot,16,flock,16,262144,15.736,512
dot,16,wide2,16,262144,13.736,512
dot,16,shared,16,262144,15.393,512
dot,16,wide8,16,262144,15.657,512
dot,16,flock,17,262144,15.959,512
dot,16,wide8,17,262144,16.063,512
dot,16,wide16,17,262144,33.381,512
dot,16,shared,17,262144,15.948,512
dot,16,wide4,17,262144,14.325,512
dot,16,wide1,17,262144,13.557,512
dot,16,vec2,17,262144,29.097,512
dot,16,wide2,17,262144,15.441,512
dot,16,wide4,18,262144,14.338,512
dot,16,vec2,18,262144,29.524,512
dot,16,shared,18,262144,15.271,512
dot,16,wide2,18,262144,14.178,512
dot,16,wide16,18,262144,32.565,512
dot,16,wide8,18,262144,15.176,512
dot,16,wide1,18,262144,13.436,512
dot,16,flock,18,262144,15.187,512
dot,16,shared,19,262144,15.379,512
dot,16,wide1,19,262144,13.173,512
dot,16,wide4,19,262144,13.891,512
dot,16,flock,19,262144,15.312,512
dot,16,wide8,19,262144,15.171,512
dot,16,wide2,19,262144,14.042,512
dot,16,wide16,19,262144,31.456,512
dot,16,vec2,19,262144,28.857,512
dot,16,vec2,20,262144,29.444,512
dot,16,wide8,20,262144,16.321,512
dot,16,flock,20,262144,16.512,512
dot,16,wide1,20,262144,14.310,512
dot,16,wide2,20,262144,14.661,512
dot,16,wide4,20,262144,15.274,512
dot,16,wide16,20,262144,33.796,512
dot,16,shared,20,262144,15.597,512
dot,16,wide1,21,262144,13.462,512
dot,16,shared,21,262144,15.921,512
dot,16,flock,21,262144,15.269,512
dot,16,wide16,21,262144,32.070,512
dot,16,vec2,21,262144,28.467,512
dot,16,wide4,21,262144,13.811,512
dot,16,wide2,21,262144,14.650,512
dot,16,wide8,21,262144,15.587,512
dot,16,wide2,22,262144,14.544,512
dot,16,wide8,22,262144,16.037,512
dot,16,wide1,22,262144,13.588,512
dot,16,flock,22,262144,15.507,512
dot,16,vec2,22,262144,28.534,512
dot,16,wide4,22,262144,14.633,512
dot,16,shared,22,262144,15.513,512
dot,16,wide16,22,262144,32.113,512
dot,16,flock,23,262144,15.573,512
dot,16,wide8,23,262144,15.680,512
dot,16,vec2,23,262144,29.570,512
dot,16,wide16,23,262144,32.956,512
dot,16,shared,23,262144,15.700,512
dot,16,wide1,23,262144,13.335,512
dot,16,wide2,23,262144,13.884,512
dot,16,wide4,23,262144,14.462,512
dot,16,wide8,24,262144,15.779,512
dot,16,shared,24,262144,15.890,512
dot,16,wide2,24,262144,14.009,512
dot,16,flock,24,262144,15.766,512
dot,16,wide4,24,262144,14.039,512
dot,16,vec2,24,262144,29.341,512
dot,16,wide1,24,262144,13.632,512
dot,16,wide16,24,262144,31.767,512
dot,16,wide4,25,262144,14.396,512
dot,16,wide1,25,262144,13.818,512
dot,16,vec2,25,262144,29.592,512
dot,16,wide16,25,262144,49.193,512
dot,16,wide2,25,262144,14.808,512
dot,16,flock,25,262144,15.885,512
dot,16,shared,25,262144,15.477,512
dot,16,wide8,25,262144,15.728,512
dot,16,shared,26,262144,15.256,512
dot,16,wide4,26,262144,14.060,512
dot,16,wide2,26,262144,14.093,512
dot,16,wide16,26,262144,31.674,512
dot,16,wide8,26,262144,15.278,512
dot,16,vec2,26,262144,28.418,512
dot,16,flock,26,262144,15.108,512
dot,16,wide1,26,262144,13.164,512
dot,16,vec2,27,262144,28.609,512
dot,16,shared,27,262144,15.347,512
dot,16,wide8,27,262144,15.301,512
dot,16,wide16,27,262144,31.327,512
dot,16,flock,27,262144,15.178,512
dot,16,wide2,27,262144,13.650,512
dot,16,wide4,27,262144,14.068,512
dot,16,wide1,27,262144,13.182,512
dot,16,wide4,28,262144,14.047,512
dot,16,shared,28,262144,15.129,512
dot,16,wide2,28,262144,13.794,512
dot,16,flock,28,262144,15.115,512
dot,16,wide16,28,262144,31.674,512
dot,16,wide1,28,262144,13.246,512
dot,16,wide8,28,262144,15.313,512
dot,16,vec2,28,262144,28.460,512
dot,16,wide4,29,262144,13.847,512
dot,16,wide16,29,262144,31.637,512
dot,16,wide8,29,262144,15.438,512
dot,16,shared,29,262144,15.673,512
dot,16,flock,29,262144,14.892,512
dot,16,vec2,29,262144,28.314,512
dot,16,wide1,29,262144,13.191,512
dot,16,wide2,29,262144,13.646,512
dot,16,wide8,30,262144,15.365,512
dot,16,wide2,30,262144,13.688,512
dot,16,wide1,30,262144,13.467,512
dot,16,wide4,30,262144,13.796,512
dot,16,vec2,30,262144,28.471,512
dot,16,shared,30,262144,15.399,512
dot,16,wide16,30,262144,31.613,512
dot,16,flock,30,262144,15.121,512
dot,16,wide8,31,262144,15.338,512
dot,16,wide4,31,262144,13.813,512
dot,16,flock,31,262144,15.238,512
dot,16,vec2,31,262144,28.310,512
dot,16,shared,31,262144,15.338,512
dot,16,wide2,31,262144,13.579,512
dot,16,wide16,31,262144,31.374,512
dot,16,wide1,31,262144,13.351,512
products,16,shared_unroll2,0,262144,17.019,768
products,16,flock,0,262144,16.467,768
products,16,schoolbook,0,262144,43.356,768
products,16,karatsuba,0,262144,51.234,768
products,16,shared_unroll8,0,262144,17.413,768
products,16,shared_unroll4,0,262144,17.525,768
products,16,karatsuba_barrett,0,262144,28.402,768
products,16,shared,0,262144,16.581,768
products,16,shared,1,262144,16.966,768
products,16,shared_unroll4,1,262144,17.345,768
products,16,shared_unroll8,1,262144,17.732,768
products,16,shared_unroll2,1,262144,17.032,768
products,16,karatsuba_barrett,1,262144,28.523,768
products,16,schoolbook,1,262144,44.632,768
products,16,flock,1,262144,16.431,768
products,16,karatsuba,1,262144,56.431,768
products,16,karatsuba_barrett,2,262144,28.594,768
products,16,shared,2,262144,16.784,768
products,16,shared_unroll8,2,262144,17.920,768
products,16,shared_unroll4,2,262144,17.511,768
products,16,shared_unroll2,2,262144,17.075,768
products,16,schoolbook,2,262144,43.537,768
products,16,flock,2,262144,16.212,768
products,16,karatsuba,2,262144,51.131,768
products,16,karatsuba,3,262144,50.605,768
products,16,shared_unroll4,3,262144,17.281,768
products,16,karatsuba_barrett,3,262144,28.336,768
products,16,shared_unroll2,3,262144,17.009,768
products,16,shared_unroll8,3,262144,17.751,768
products,16,shared,3,262144,16.592,768
products,16,schoolbook,3,262144,43.776,768
products,16,flock,3,262144,16.126,768
products,16,flock,4,262144,16.430,768
products,16,shared,4,262144,16.703,768
products,16,shared_unroll4,4,262144,17.263,768
products,16,karatsuba,4,262144,51.306,768
products,16,shared_unroll8,4,262144,17.752,768
products,16,karatsuba_barrett,4,262144,28.453,768
products,16,shared_unroll2,4,262144,17.013,768
products,16,schoolbook,4,262144,43.848,768
products,16,shared_unroll4,5,262144,17.241,768
products,16,karatsuba_barrett,5,262144,28.352,768
products,16,shared_unroll2,5,262144,17.411,768
products,16,shared_unroll8,5,262144,17.428,768
products,16,karatsuba,5,262144,51.046,768
products,16,shared,5,262144,16.601,768
products,16,flock,5,262144,16.267,768
products,16,schoolbook,5,262144,43.451,768
products,16,karatsuba_barrett,6,262144,28.260,768
products,16,shared_unroll8,6,262144,17.641,768
products,16,schoolbook,6,262144,43.134,768
products,16,shared_unroll2,6,262144,17.147,768
products,16,shared,6,262144,16.651,768
products,16,shared_unroll4,6,262144,17.718,768
products,16,flock,6,262144,16.118,768
products,16,karatsuba,6,262144,51.240,768
products,16,shared_unroll4,7,262144,17.458,768
products,16,shared_unroll8,7,262144,17.725,768
products,16,shared_unroll2,7,262144,17.347,768
products,16,flock,7,262144,15.833,768
products,16,karatsuba,7,262144,50.626,768
products,16,karatsuba_barrett,7,262144,28.554,768
products,16,schoolbook,7,262144,43.305,768
products,16,shared,7,262144,16.861,768
products,16,karatsuba_barrett,8,262144,28.394,768
products,16,karatsuba,8,262144,50.808,768
products,16,shared,8,262144,16.929,768
products,16,shared_unroll4,8,262144,17.245,768
products,16,shared_unroll8,8,262144,17.663,768
products,16,shared_unroll2,8,262144,17.012,768
products,16,flock,8,262144,16.364,768
products,16,schoolbook,8,262144,42.844,768
products,16,flock,9,262144,16.053,768
products,16,karatsuba,9,262144,50.536,768
products,16,karatsuba_barrett,9,262144,28.331,768
products,16,shared,9,262144,16.896,768
products,16,shared_unroll4,9,262144,17.232,768
products,16,shared_unroll8,9,262144,17.580,768
products,16,shared_unroll2,9,262144,16.978,768
products,16,schoolbook,9,262144,43.239,768
products,16,shared_unroll4,10,262144,17.185,768
products,16,shared_unroll2,10,262144,17.218,768
products,16,karatsuba_barrett,10,262144,28.345,768
products,16,flock,10,262144,16.464,768
products,16,karatsuba,10,262144,51.664,768
products,16,schoolbook,10,262144,43.477,768
products,16,shared,10,262144,16.661,768
products,16,shared_unroll8,10,262144,17.375,768
products,16,schoolbook,11,262144,43.020,768
products,16,shared_unroll2,11,262144,16.945,768
products,16,shared_unroll8,11,262144,17.405,768
products,16,flock,11,262144,16.112,768
products,16,karatsuba,11,262144,50.682,768
products,16,shared,11,262144,16.828,768
products,16,shared_unroll4,11,262144,17.424,768
products,16,karatsuba_barrett,11,262144,28.810,768
products,16,flock,12,262144,16.107,768
products,16,shared,12,262144,17.091,768
products,16,shared_unroll4,12,262144,17.299,768
products,16,shared_unroll2,12,262144,17.433,768
products,16,shared_unroll8,12,262144,17.825,768
products,16,karatsuba,12,262144,51.163,768
products,16,schoolbook,12,262144,42.879,768
products,16,karatsuba_barrett,12,262144,28.304,768
products,16,shared_unroll8,13,262144,17.649,768
products,16,shared_unroll4,13,262144,17.461,768
products,16,schoolbook,13,262144,42.736,768
products,16,karatsuba_barrett,13,262144,28.235,768
products,16,karatsuba,13,262144,50.626,768
products,16,shared,13,262144,16.995,768
products,16,shared_unroll2,13,262144,17.536,768
products,16,flock,13,262144,16.406,768
products,16,karatsuba,14,262144,51.818,768
products,16,shared_unroll2,14,262144,16.865,768
products,16,karatsuba_barrett,14,262144,28.747,768
products,16,schoolbook,14,262144,43.519,768
products,16,shared_unroll8,14,262144,17.281,768
products,16,shared,14,262144,17.327,768
products,16,shared_unroll4,14,262144,17.448,768
products,16,flock,14,262144,16.295,768
products,16,flock,15,262144,16.331,768
products,16,shared_unroll4,15,262144,17.343,768
products,16,karatsuba_barrett,15,262144,28.382,768
products,16,karatsuba,15,262144,51.401,768
products,16,shared_unroll2,15,262144,17.152,768
products,16,shared,15,262144,17.011,768
products,16,schoolbook,15,262144,43.747,768
products,16,shared_unroll8,15,262144,17.568,768
products,16,shared_unroll2,16,262144,17.251,768
products,16,shared_unroll8,16,262144,17.622,768
products,16,karatsuba_barrett,16,262144,28.617,768
products,16,shared,16,262144,16.859,768
products,16,karatsuba,16,262144,51.020,768
products,16,flock,16,262144,16.300,768
products,16,shared_unroll4,16,262144,17.332,768
products,16,schoolbook,16,262144,43.527,768
products,16,shared_unroll2,17,262144,16.847,768
products,16,karatsuba,17,262144,50.600,768
products,16,flock,17,262144,16.092,768
products,16,shared,17,262144,16.856,768
products,16,shared_unroll8,17,262144,17.516,768
products,16,karatsuba_barrett,17,262144,28.247,768
products,16,schoolbook,17,262144,43.571,768
products,16,shared_unroll4,17,262144,17.231,768
products,16,karatsuba_barrett,18,262144,28.240,768
products,16,schoolbook,18,262144,43.175,768
products,16,shared_unroll4,18,262144,17.418,768
products,16,shared,18,262144,16.555,768
products,16,shared_unroll8,18,262144,17.436,768
products,16,flock,18,262144,16.266,768
products,16,shared_unroll2,18,262144,16.927,768
products,16,karatsuba,18,262144,50.631,768
products,16,karatsuba,19,262144,50.698,768
products,16,flock,19,262144,16.809,768
products,16,schoolbook,19,262144,43.555,768
products,16,shared_unroll8,19,262144,18.183,768
products,16,shared_unroll4,19,262144,17.515,768
products,16,shared_unroll2,19,262144,17.118,768
products,16,shared,19,262144,16.955,768
products,16,karatsuba_barrett,19,262144,28.145,768
products,16,shared_unroll4,20,262144,17.485,768
products,16,shared,20,262144,16.616,768
products,16,shared_unroll8,20,262144,17.732,768
products,16,karatsuba,20,262144,50.751,768
products,16,schoolbook,20,262144,43.314,768
products,16,karatsuba_barrett,20,262144,28.241,768
products,16,shared_unroll2,20,262144,17.027,768
products,16,flock,20,262144,16.385,768
products,16,shared_unroll8,21,262144,17.508,768
products,16,karatsuba,21,262144,50.939,768
products,16,shared_unroll4,21,262144,17.589,768
products,16,karatsuba_barrett,21,262144,28.177,768
products,16,shared_unroll2,21,262144,16.993,768
products,16,schoolbook,21,262144,43.471,768
products,16,flock,21,262144,16.185,768
products,16,shared,21,262144,16.680,768
products,16,shared_unroll8,22,262144,17.499,768
products,16,karatsuba,22,262144,51.048,768
products,16,shared_unroll2,22,262144,17.274,768
products,16,shared_unroll4,22,262144,17.320,768
products,16,karatsuba_barrett,22,262144,28.378,768
products,16,schoolbook,22,262144,43.435,768
products,16,shared,22,262144,16.627,768
products,16,flock,22,262144,16.522,768
products,16,shared,23,262144,16.652,768
products,16,shared_unroll2,23,262144,17.341,768
products,16,karatsuba,23,262144,50.934,768
products,16,shared_unroll8,23,262144,17.424,768
products,16,flock,23,262144,16.436,768
products,16,shared_unroll4,23,262144,17.235,768
products,16,schoolbook,23,262144,43.560,768
products,16,karatsuba_barrett,23,262144,28.278,768
products,16,karatsuba_barrett,24,262144,28.906,768
products,16,shared_unroll4,24,262144,17.281,768
products,16,shared_unroll2,24,262144,17.164,768
products,16,flock,24,262144,16.158,768
products,16,karatsuba,24,262144,50.992,768
products,16,shared_unroll8,24,262144,17.454,768
products,16,schoolbook,24,262144,43.183,768
products,16,shared,24,262144,16.754,768
products,16,shared_unroll4,25,262144,17.450,768
products,16,shared_unroll2,25,262144,17.410,768
products,16,karatsuba,25,262144,50.349,768
products,16,karatsuba_barrett,25,262144,28.201,768
products,16,flock,25,262144,16.113,768
products,16,shared,25,262144,16.719,768
products,16,shared_unroll8,25,262144,17.624,768
products,16,schoolbook,25,262144,43.135,768
products,16,schoolbook,26,262144,42.730,768
products,16,shared_unroll4,26,262144,17.421,768
products,16,shared,26,262144,16.935,768
products,16,shared_unroll2,26,262144,17.225,768
products,16,karatsuba_barrett,26,262144,28.061,768
products,16,karatsuba,26,262144,51.026,768
products,16,shared_unroll8,26,262144,17.446,768
products,16,flock,26,262144,16.132,768
products,16,shared,27,262144,16.651,768
products,16,karatsuba,27,262144,50.735,768
products,16,shared_unroll2,27,262144,17.303,768
products,16,schoolbook,27,262144,43.488,768
products,16,shared_unroll4,27,262144,17.442,768
products,16,shared_unroll8,27,262144,17.691,768
products,16,karatsuba_barrett,27,262144,28.311,768
products,16,flock,27,262144,16.149,768
products,16,shared_unroll2,28,262144,16.994,768
products,16,karatsuba,28,262144,50.955,768
products,16,shared_unroll4,28,262144,17.233,768
products,16,karatsuba_barrett,28,262144,28.110,768
products,16,shared,28,262144,16.786,768
products,16,schoolbook,28,262144,43.479,768
products,16,flock,28,262144,15.968,768
products,16,shared_unroll8,28,262144,17.404,768
products,16,karatsuba_barrett,29,262144,28.346,768
products,16,shared_unroll4,29,262144,17.224,768
products,16,shared_unroll8,29,262144,17.510,768
products,16,karatsuba,29,262144,50.874,768
products,16,shared,29,262144,16.366,768
products,16,shared_unroll2,29,262144,16.982,768
products,16,flock,29,262144,16.135,768
products,16,schoolbook,29,262144,43.494,768
products,16,schoolbook,30,262144,43.917,768
products,16,shared_unroll8,30,262144,17.221,768
products,16,shared_unroll4,30,262144,17.302,768
products,16,karatsuba_barrett,30,262144,28.448,768
products,16,shared_unroll2,30,262144,16.973,768
products,16,karatsuba,30,262144,51.304,768
products,16,shared,30,262144,17.054,768
products,16,flock,30,262144,16.338,768
products,16,shared_unroll4,31,262144,17.717,768
products,16,shared,31,262144,16.282,768
products,16,shared_unroll2,31,262144,17.934,768
products,16,karatsuba_barrett,31,262144,28.662,768
products,16,flock,31,262144,15.857,768
products,16,karatsuba,31,262144,51.313,768
products,16,schoolbook,31,262144,42.624,768
products,16,shared_unroll8,31,262144,17.365,768
dot,1024,wide8,0,4096,746.379,32768
dot,1024,wide1,0,4096,694.194,32768
dot,1024,vec2,0,4096,1709.819,32768
dot,1024,wide16,0,4096,1145.467,32768
dot,1024,wide4,0,4096,694.946,32768
dot,1024,wide2,0,4096,700.277,32768
dot,1024,flock,0,4096,854.187,32768
dot,1024,shared,0,4096,869.293,32768
dot,1024,wide2,1,4096,728.556,32768
dot,1024,flock,1,4096,847.473,32768
dot,1024,vec2,1,4096,1717.885,32768
dot,1024,wide16,1,4096,1083.069,32768
dot,1024,shared,1,4096,871.694,32768
dot,1024,wide1,1,4096,684.743,32768
dot,1024,wide8,1,4096,750.458,32768
dot,1024,wide4,1,4096,707.865,32768
dot,1024,wide16,2,4096,1114.766,32768
dot,1024,wide2,2,4096,718.597,32768
dot,1024,flock,2,4096,857.076,32768
dot,1024,wide1,2,4096,694.916,32768
dot,1024,shared,2,4096,869.802,32768
dot,1024,vec2,2,4096,1702.718,32768
dot,1024,wide4,2,4096,711.924,32768
dot,1024,wide8,2,4096,748.474,32768
dot,1024,wide1,3,4096,697.144,32768
dot,1024,vec2,3,4096,1703.023,32768
dot,1024,wide2,3,4096,695.292,32768
dot,1024,wide16,3,4096,1094.808,32768
dot,1024,wide4,3,4096,696.279,32768
dot,1024,flock,3,4096,857.646,32768
dot,1024,wide8,3,4096,755.086,32768
dot,1024,shared,3,4096,858.978,32768
dot,1024,wide1,4,4096,694.814,32768
dot,1024,wide8,4,4096,747.732,32768
dot,1024,wide2,4,4096,695.190,32768
dot,1024,wide16,4,4096,1107.239,32768
dot,1024,flock,4,4096,858.358,32768
dot,1024,shared,4,4096,859.650,32768
dot,1024,wide4,4,4096,700.867,32768
dot,1024,vec2,4,4096,1742.564,32768
dot,1024,flock,5,4096,875.346,32768
dot,1024,wide8,5,4096,759.074,32768
dot,1024,shared,5,4096,857.096,32768
dot,1024,wide1,5,4096,694.987,32768
dot,1024,wide16,5,4096,1121.236,32768
dot,1024,wide4,5,4096,695.953,32768
dot,1024,vec2,5,4096,1728.455,32768
dot,1024,wide2,5,4096,700.969,32768
dot,1024,wide8,6,4096,742.767,32768
dot,1024,wide4,6,4096,693.481,32768
dot,1024,vec2,6,4096,1747.213,32768
dot,1024,wide16,6,4096,1131.815,32768
dot,1024,wide1,6,4096,683.370,32768
dot,1024,flock,6,4096,862.213,32768
dot,1024,wide2,6,4096,695.160,32768
dot,1024,shared,6,4096,861.491,32768
dot,1024,vec2,7,4096,1722.117,32768
dot,1024,wide2,7,4096,706.492,32768
dot,1024,shared,7,4096,869.568,32768
dot,1024,wide4,7,4096,685.079,32768
dot,1024,wide1,7,4096,725.535,32768
dot,1024,wide8,7,4096,736.623,32768
dot,1024,wide16,7,4096,1120.433,32768
dot,1024,flock,7,4096,849.884,32768
dot,1024,wide16,8,4096,1112.671,32768
dot,1024,wide8,8,4096,733.246,32768
dot,1024,wide2,8,4096,694.834,32768
dot,1024,wide4,8,4096,714.508,32768
dot,1024,shared,8,4096,861.898,32768
dot,1024,flock,8,4096,863.739,32768
dot,1024,wide1,8,4096,711.416,32768
dot,1024,vec2,8,4096,1718.771,32768
dot,1024,flock,9,4096,850.484,32768
dot,1024,wide4,9,4096,702.179,32768
dot,1024,wide16,9,4096,1126.719,32768
dot,1024,wide8,9,4096,737.834,32768
dot,1024,wide2,9,4096,716.441,32768
dot,1024,wide1,9,4096,692.556,32768
dot,1024,shared,9,4096,861.776,32768
dot,1024,vec2,9,4096,1716.217,32768
dot,1024,wide4,10,4096,708.984,32768
dot,1024,wide16,10,4096,1108.500,32768
dot,1024,shared,10,4096,870.300,32768
dot,1024,vec2,10,4096,1709.269,32768
dot,1024,wide1,10,4096,693.827,32768
dot,1024,wide2,10,4096,695.119,32768
dot,1024,flock,10,4096,873.128,32768
dot,1024,wide8,10,4096,741.241,32768
dot,1024,wide4,11,4096,695.394,32768
dot,1024,wide2,11,4096,725.626,32768
dot,1024,shared,11,4096,871.358,32768
dot,1024,vec2,11,4096,1726.217,32768
dot,1024,flock,11,4096,863.393,32768
dot,1024,wide8,11,4096,740.417,32768
dot,1024,wide1,11,4096,714.355,32768
dot,1024,wide16,11,4096,1126.394,32768
dot,1024,shared,12,4096,869.466,32768
dot,1024,wide16,12,4096,1111.572,32768
dot,1024,vec2,12,4096,1721.843,32768
dot,1024,wide8,12,4096,740.336,32768
dot,1024,wide4,12,4096,695.333,32768
dot,1024,flock,12,4096,872.813,32768
dot,1024,wide1,12,4096,690.521,32768
dot,1024,wide2,12,4096,695.272,32768
dot,1024,shared,13,4096,869.812,32768
dot,1024,wide8,13,4096,757.365,32768
dot,1024,wide2,13,4096,723.531,32768
dot,1024,wide16,13,4096,1106.608,32768
dot,1024,wide4,13,4096,697.774,32768
dot,1024,wide1,13,4096,704.539,32768
dot,1024,vec2,13,4096,1718.374,32768
dot,1024,flock,13,4096,860.250,32768
dot,1024,wide16,14,4096,1122.864,32768
dot,1024,wide4,14,4096,698.323,32768
dot,1024,shared,14,4096,857.290,32768
dot,1024,wide2,14,4096,707.184,32768
dot,1024,wide1,14,4096,700.785,32768
dot,1024,flock,14,4096,866.445,32768
dot,1024,vec2,14,4096,1709.391,32768
dot,1024,wide8,14,4096,761.434,32768
dot,1024,flock,15,4096,854.645,32768
dot,1024,shared,15,4096,898.753,32768
dot,1024,wide8,15,4096,760.203,32768
dot,1024,wide1,15,4096,736.796,32768
dot,1024,wide2,15,4096,772.522,32768
dot,1024,vec2,15,4096,1814.402,32768
dot,1024,wide16,15,4096,1127.533,32768
dot,1024,wide4,15,4096,731.985,32768
dot,1024,shared,16,4096,867.971,32768
dot,1024,wide2,16,4096,710.236,32768
dot,1024,wide1,16,4096,729.726,32768
dot,1024,wide16,16,4096,1093.312,32768
dot,1024,flock,16,4096,882.792,32768
dot,1024,wide4,16,4096,694.570,32768
dot,1024,vec2,16,4096,1749.135,32768
dot,1024,wide8,16,4096,737.020,32768
dot,1024,wide8,17,4096,759.145,32768
dot,1024,wide4,17,4096,697.367,32768
dot,1024,wide2,17,4096,697.835,32768
dot,1024,wide16,17,4096,1108.236,32768
dot,1024,shared,17,4096,863.322,32768
dot,1024,vec2,17,4096,1719.432,32768
dot,1024,wide1,17,4096,694.682,32768
dot,1024,flock,17,4096,859.782,32768
dot,1024,wide8,18,4096,735.585,32768
dot,1024,wide4,18,4096,725.362,32768
dot,1024,shared,18,4096,863.088,32768
dot,1024,wide2,18,4096,705.698,32768
dot,1024,vec2,18,4096,1721.659,32768
dot,1024,wide1,18,4096,720.276,32768
dot,1024,flock,18,4096,858.103,32768
dot,1024,wide16,18,4096,1102.519,32768
dot,1024,wide1,19,4096,722.463,32768
dot,1024,wide8,19,4096,757.680,32768
