family,size,variant,rep,iterations,ns,bytes
products,16,shared,2,262144,16.901,768
products,16,schoolbook,2,262144,43.232,768
products,16,karatsuba_barrett,2,262144,28.183,768
products,16,schoolbook,3,262144,43.365,768
products,16,flock,3,262144,16.429,768
products,16,karatsuba_barrett,3,262144,28.559,768
products,16,shared,3,262144,17.158,768
products,16,karatsuba,3,262144,52.001,768
products,16,schoolbook,4,262144,43.218,768
products,16,karatsuba_barrett,4,262144,28.439,768
products,16,karatsuba,4,262144,52.086,768
products,16,shared,4,262144,17.100,768
products,16,flock,4,262144,16.343,768
products,16,flock,5,262144,16.414,768
products,16,schoolbook,5,262144,44.447,768
products,16,karatsuba,5,262144,52.010,768
products,16,shared,5,262144,16.886,768
products,16,karatsuba_barrett,5,262144,28.329,768
products,16,flock,6,262144,16.285,768
products,16,schoolbook,6,262144,44.309,768
products,16,karatsuba_barrett,6,262144,28.612,768
products,16,karatsuba,6,262144,51.666,768
products,16,shared,6,262144,17.118,768
products,16,shared,7,262144,17.026,768
products,16,karatsuba,7,262144,51.414,768
products,16,karatsuba_barrett,7,262144,28.543,768
products,16,schoolbook,7,262144,43.765,768
products,16,flock,7,262144,16.147,768
products,16,shared,8,262144,16.893,768
products,16,schoolbook,8,262144,43.894,768
products,16,karatsuba,8,262144,51.178,768
products,16,karatsuba_barrett,8,262144,28.465,768
products,16,flock,8,262144,16.197,768
products,16,shared,9,262144,16.936,768
products,16,karatsuba,9,262144,51.921,768
products,16,karatsuba_barrett,9,262144,28.284,768
products,16,flock,9,262144,16.306,768
products,16,schoolbook,9,262144,43.556,768
products,16,karatsuba,10,262144,53.386,768
products,16,shared,10,262144,17.454,768
products,16,schoolbook,10,262144,45.171,768
products,16,flock,10,262144,17.028,768
products,16,karatsuba_barrett,10,262144,32.757,768
products,16,karatsuba_barrett,11,262144,29.732,768
products,16,shared,11,262144,17.361,768
products,16,flock,11,262144,19.010,768
products,16,karatsuba,11,262144,53.811,768
products,16,schoolbook,11,262144,45.405,768
products,16,schoolbook,12,262144,45.573,768
products,16,flock,12,262144,18.757,768
products,16,karatsuba,12,262144,53.640,768
products,16,karatsuba_barrett,12,262144,29.586,768
products,16,shared,12,262144,17.700,768
products,16,flock,13,262144,17.002,768
products,16,karatsuba_barrett,13,262144,29.045,768
products,16,shared,13,262144,17.888,768
products,16,karatsuba,13,262144,53.634,768
products,16,schoolbook,13,262144,46.869,768
products,16,shared,14,262144,17.585,768
products,16,schoolbook,14,262144,44.627,768
products,16,flock,14,262144,16.538,768
products,16,karatsuba,14,262144,51.761,768
products,16,karatsuba_barrett,14,262144,28.262,768
products,16,flock,15,262144,16.601,768
products,16,schoolbook,15,262144,43.777,768
products,16,shared,15,262144,16.715,768
products,16,karatsuba_barrett,15,262144,28.069,768
products,16,karatsuba,15,262144,50.818,768
products,16,shared,16,262144,16.854,768
products,16,karatsuba,16,262144,51.163,768
products,16,schoolbook,16,262144,44.195,768
products,16,flock,16,262144,16.123,768
products,16,karatsuba_barrett,16,262144,28.025,768
products,16,karatsuba,17,262144,51.811,768
products,16,schoolbook,17,262144,43.987,768
products,16,flock,17,262144,16.477,768
products,16,shared,17,262144,16.668,768
products,16,karatsuba_barrett,17,262144,28.330,768
products,16,shared,18,262144,16.701,768
products,16,karatsuba_barrett,18,262144,28.055,768
products,16,schoolbook,18,262144,43.409,768
products,16,flock,18,262144,16.234,768
products,16,karatsuba,18,262144,51.004,768
products,16,flock,19,262144,16.548,768
products,16,schoolbook,19,262144,43.290,768
products,16,karatsuba,19,262144,51.053,768
products,16,shared,19,262144,16.590,768
products,16,karatsuba_barrett,19,262144,28.055,768
products,16,schoolbook,20,262144,43.860,768
products,16,karatsuba,20,262144,51.029,768
products,16,karatsuba_barrett,20,262144,28.454,768
products,16,flock,20,262144,16.090,768
products,16,shared,20,262144,16.612,768
products,16,karatsuba,21,262144,51.101,768
products,16,schoolbook,21,262144,43.491,768
products,16,shared,21,262144,16.598,768
products,16,flock,21,262144,16.414,768
products,16,karatsuba_barrett,21,262144,28.154,768
products,16,karatsuba_barrett,22,262144,28.131,768
products,16,schoolbook,22,262144,43.345,768
products,16,karatsuba,22,262144,51.061,768
products,16,flock,22,262144,16.132,768
products,16,shared,22,262144,16.813,768
products,16,flock,23,262144,16.125,768
products,16,karatsuba,23,262144,50.970,768
products,16,schoolbook,23,262144,43.343,768
products,16,shared,23,262144,16.788,768
products,16,karatsuba_barrett,23,262144,28.073,768
dot,1024,vec2,0,4096,1711.314,32768
dot,1024,wide4,0,4096,709.991,32768
dot,1024,wide2,0,4096,694.956,32768
dot,1024,wide8,0,4096,736.287,32768
dot,1024,wide16,0,4096,1104.980,32768
dot,1024,wide1,0,4096,696.340,32768
dot,1024,shared,0,4096,873.037,32768
dot,1024,flock,0,4096,857.748,32768
dot,1024,wide1,1,4096,722.392,32768
dot,1024,vec2,1,4096,1690.348,32768
dot,1024,wide16,1,4096,1098.409,32768
dot,1024,shared,1,4096,857.717,32768
dot,1024,wide2,1,4096,712.972,32768
dot,1024,wide8,1,4096,736.043,32768
dot,1024,flock,1,4096,858.104,32768
dot,1024,wide4,1,4096,707.255,32768
dot,1024,wide16,2,4096,1104.167,32768
dot,1024,vec2,2,4096,1721.914,32768
dot,1024,wide4,2,4096,704.803,32768
dot,1024,wide1,2,4096,702.006,32768
dot,1024,wide2,2,4096,698.018,32768
dot,1024,wide8,2,4096,749.349,32768
dot,1024,shared,2,4096,858.449,32768
dot,1024,flock,2,4096,859.131,32768
dot,1024,flock,3,4096,872.182,32768
dot,1024,wide2,3,4096,696.340,32768
dot,1024,wide4,3,4096,708.944,32768
dot,1024,vec2,3,4096,1706.360,32768
dot,1024,wide16,3,4096,1110.484,32768
dot,1024,wide8,3,4096,736.206,32768
dot,1024,wide1,3,4096,706.787,32768
dot,1024,shared,3,4096,859.853,32768
dot,1024,flock,4,4096,862.437,32768
dot,1024,shared,4,4096,866.089,32768
dot,1024,wide1,4,4096,694.692,32768
dot,1024,wide4,4,4096,709.442,32768
dot,1024,vec2,4,4096,1713.918,32768
dot,1024,wide16,4,4096,1098.328,32768
dot,1024,wide8,4,4096,735.728,32768
dot,1024,wide2,4,4096,711.395,32768
dot,1024,wide1,5,4096,694.397,32768
dot,1024,wide4,5,4096,695.302,32768
dot,1024,vec2,5,4096,1714.213,32768
dot,1024,wide8,5,4096,752.757,32768
dot,1024,wide16,5,4096,1094.391,32768
dot,1024,flock,5,4096,873.840,32768
dot,1024,shared,5,4096,858.347,32768
dot,1024,wide2,5,4096,696.116,32768
dot,1024,flock,6,4096,873.240,32768
dot,1024,wide1,6,4096,694.356,32768
dot,1024,wide4,6,4096,697.774,32768
dot,1024,wide8,6,4096,747.711,32768
dot,1024,wide2,6,4096,696.523,32768
dot,1024,shared,6,4096,884.511,32768
dot,1024,vec2,6,4096,1704.559,32768
dot,1024,wide16,6,4096,1110.301,32768
dot,1024,vec2,7,4096,1715.830,32768
dot,1024,shared,7,4096,857.157,32768
dot,1024,wide8,7,4096,752.279,32768
dot,1024,flock,7,4096,860.301,32768
dot,1024,wide4,7,4096,695.394,32768
dot,1024,wide2,7,4096,725.342,32768
dot,1024,wide1,7,4096,700.867,32768
dot,1024,wide16,7,4096,1107.310,32768
dot,1024,wide8,8,4096,748.037,32768
dot,1024,shared,8,4096,858.388,32768
dot,1024,vec2,8,4096,1723.948,32768
dot,1024,flock,8,4096,875.448,32768
dot,1024,wide2,8,4096,700.277,32768
dot,1024,wide1,8,4096,694.875,32768
dot,1024,wide16,8,4096,1113.200,32768
dot,1024,wide4,8,4096,695.801,32768
dot,1024,wide1,9,4096,706.370,32768
dot,1024,wide8,9,4096,744.985,32768
dot,1024,shared,9,4096,857.788,32768
dot,1024,wide2,9,4096,719.360,32768
dot,1024,wide4,9,4096,697.896,32768
dot,1024,vec2,9,4096,1722.595,32768
dot,1024,flock,9,4096,863.973,32768
dot,1024,wide16,9,4096,1114.705,32768
dot,1024,wide2,10,4096,695.241,32768
dot,1024,wide4,10,4096,707.052,32768
dot,1024,vec2,10,4096,1715.464,32768
dot,1024,shared,10,4096,872.721,32768
dot,1024,wide16,10,4096,1099.864,32768
dot,1024,wide1,10,4096,713.420,32768
dot,1024,flock,10,4096,858.704,32768
dot,1024,wide8,10,4096,753.245,32768
dot,1024,flock,11,4096,859.172,32768
dot,1024,wide8,11,4096,736.196,32768
dot,1024,wide4,11,4096,712.708,32768
dot,1024,wide16,11,4096,1095.937,32768
dot,1024,vec2,11,4096,1719.594,32768
dot,1024,wide1,11,4096,700.633,32768
dot,1024,wide2,11,4096,724.233,32768
dot,1024,shared,11,4096,860.016,32768
dot,1024,wide4,12,4096,716.115,32768
dot,1024,shared,12,4096,858.856,32768
dot,1024,wide2,12,4096,695.689,32768
dot,1024,wide1,12,4096,712.789,32768
dot,1024,flock,12,4096,864.095,32768
dot,1024,vec2,12,4096,1717.305,32768
dot,1024,wide8,12,4096,736.603,32768
dot,1024,wide16,12,4096,1104.929,32768
dot,1024,flock,13,4096,857.839,32768
dot,1024,shared,13,4096,871.063,32768
dot,1024,wide4,13,4096,695.221,32768
dot,1024,wide16,13,4096,1106.435,32768
dot,1024,vec2,13,4096,1709.859,32768
dot,1024,wide8,13,4096,746.907,32768
dot,1024,wide1,13,4096,694.214,32768
dot,1024,wide2,13,4096,706.899,32768
dot,1024,flock,14,4096,858.612,32768
dot,1024,wide4,14,4096,695.648,32768
dot,1024,wide1,14,4096,705.638,32768
dot,1024,vec2,14,4096,1721.547,32768
dot,1024,wide2,14,4096,696.126,32768
dot,1024,shared,14,4096,866.140,32768
dot,1024,wide16,14,4096,1115.723,32768
dot,1024,wide8,14,4096,738.647,32768
dot,1024,wide1,15,4096,731.171,32768
dot,1024,wide4,15,4096,684.784,32768
dot,1024,flock,15,4096,859.456,32768
dot,1024,wide2,15,4096,703.033,32768
dot,1024,shared,15,4096,857.208,32768
dot,1024,wide16,15,4096,1108.673,32768
dot,1024,wide8,15,4096,740.550,32768
dot,1024,vec2,15,4096,1720.632,32768
dot,1024,wide1,16,4096,694.702,32768
dot,1024,wide2,16,4096,709.351,32768
dot,1024,shared,16,4096,858.480,32768
dot,1024,wide16,16,4096,1111.827,32768
dot,1024,flock,16,4096,860.199,32768
dot,1024,vec2,16,4096,1715.149,32768
dot,1024,wide8,16,4096,737.966,32768
dot,1024,wide4,16,4096,701.396,32768
dot,1024,flock,17,4096,874.817,32768
dot,1024,wide1,17,4096,694.844,32768
dot,1024,wide2,17,4096,709.025,32768
dot,1024,wide4,17,4096,704.203,32768
dot,1024,wide16,17,4096,1103.078,32768
dot,1024,wide8,17,4096,747.437,32768
dot,1024,vec2,17,4096,1739.675,32768
dot,1024,shared,17,4096,845.764,32768
dot,1024,wide4,18,4096,696.452,32768
dot,1024,vec2,18,4096,1709.859,32768
dot,1024,wide1,18,4096,716.858,32768
dot,1024,wide16,18,4096,1105.123,32768
dot,1024,wide2,18,4096,709.432,32768
dot,1024,flock,18,4096,862.742,32768
dot,1024,shared,18,4096,877.574,32768
dot,1024,wide8,18,4096,760.417,32768
dot,1024,wide8,19,4096,748.952,32768
dot,1024,wide1,19,4096,716.135,32768
dot,1024,vec2,19,4096,1733.856,32768
dot,1024,wide16,19,4096,1110.748,32768
dot,1024,wide2,19,4096,710.968,32768
dot,1024,wide4,19,4096,709.137,32768
dot,1024,shared,19,4096,864.085,32768
dot,1024,flock,19,4096,885.376,32768
dot,1024,shared,20,4096,876.241,32768
dot,1024,wide8,20,4096,738.780,32768
dot,1024,vec2,20,4096,1729.207,32768
dot,1024,wide2,20,4096,703.084,32768
dot,1024,wide1,20,4096,706.655,32768
dot,1024,wide4,20,4096,695.282,32768
dot,1024,flock,20,4096,873.729,32768
dot,1024,wide16,20,4096,1095.337,32768
dot,1024,wide2,21,4096,722.392,32768
dot,1024,wide4,21,4096,690.948,32768
dot,1024,wide8,21,4096,735.504,32768
dot,1024,wide16,21,4096,1099.152,32768
dot,1024,shared,21,4096,857.320,32768
dot,1024,flock,21,4096,859.273,32768
dot,1024,vec2,21,4096,1715.932,32768
dot,1024,wide1,21,4096,699.849,32768
dot,1024,flock,22,4096,864.177,32768
dot,1024,wide4,22,4096,719.472,32768
dot,1024,wide16,22,4096,1103.058,32768
dot,1024,wide2,22,4096,703.501,32768
dot,1024,shared,22,4096,872.365,32768
dot,1024,vec2,22,4096,1755.168,32768
dot,1024,wide1,22,4096,708.201,32768
dot,1024,wide8,22,4096,771.189,32768
dot,1024,wide2,23,4096,716.248,32768
dot,1024,vec2,23,4096,1832.550,32768
dot,1024,wide16,23,4096,1100.728,32768
dot,1024,shared,23,4096,866.781,32768
dot,1024,wide4,23,4096,695.272,32768
dot,1024,flock,23,4096,872.030,32768
dot,1024,wide8,23,4096,744.843,32768
dot,1024,wide1,23,4096,694.448,32768
products,1024,shared,0,4096,926.768,49152
products,1024,flock,0,4096,859.334,49152
products,1024,karatsuba_barrett,0,4096,1616.038,49152
products,1024,schoolbook,0,4096,2621.907,49152
products,1024,karatsuba,0,4096,3082.998,49152
products,1024,shared,1,4096,913.269,49152
products,1024,karatsuba_barrett,1,4096,1613.739,49152
products,1024,karatsuba,1,4096,3067.749,49152
products,1024,schoolbook,1,4096,2660.960,49152
products,1024,flock,1,4096,860.240,49152
products,1024,karatsuba,2,4096,3110.880,49152
products,1024,flock,2,4096,871.022,49152
products,1024,schoolbook,2,4096,2647.542,49152
products,1024,shared,2,4096,932.688,49152
products,1024,karatsuba_barrett,2,4096,1607.758,49152
products,1024,flock,3,4096,869.629,49152
products,1024,schoolbook,3,4096,2635.122,49152
products,1024,karatsuba,3,4096,3080.627,49152
products,1024,karatsuba_barrett,3,4096,1623.138,49152
products,1024,shared,3,4096,912.160,49152
products,1024,karatsuba_barrett,4,4096,1619.955,49152
products,1024,shared,4,4096,913.584,49152
products,1024,karatsuba,4,4096,3079.651,49152
products,1024,schoolbook,4,4096,2622.142,49152
products,1024,flock,4,4096,872.070,49152
products,1024,karatsuba_barrett,5,4096,1598.897,49152
products,1024,shared,5,4096,925.771,49152
products,1024,karatsuba,5,4096,3062.062,49152
products,1024,schoolbook,5,4096,2634.908,49152
products,1024,flock,5,4096,858.866,49152
products,1024,schoolbook,6,4096,2620.331,49152
products,1024,flock,6,4096,868.673,49152
products,1024,karatsuba_barrett,6,4096,1610.178,49152
products,1024,shared,6,4096,913.177,49152
products,1024,karatsuba,6,4096,3059.357,49152
products,1024,schoolbook,7,4096,2635.132,49152
products,1024,karatsuba_barrett,7,4096,1613.383,49152
products,1024,flock,7,4096,858.408,49152
products,1024,shared,7,4096,916.646,49152
products,1024,karatsuba,7,4096,3077.637,49152
products,1024,flock,8,4096,862.203,49152
products,1024,karatsuba_barrett,8,4096,1616.933,49152
products,1024,shared,8,4096,927.175,49152
products,1024,schoolbook,8,4096,2645.447,49152
products,1024,karatsuba,8,4096,3067.098,49152
products,1024,shared,9,4096,964.661,49152
products,1024,schoolbook,9,4096,2601.278,49152
products,1024,karatsuba,9,4096,3087.026,49152
products,1024,karatsuba_barrett,9,4096,1621.521,49152
products,1024,flock,9,4096,861.796,49152
products,1024,shared,10,4096,916.636,49152
products,1024,karatsuba,10,4096,3077.159,49152
products,1024,karatsuba_barrett,10,4096,1610.840,49152
products,1024,flock,10,4096,858.063,49152
products,1024,schoolbook,10,4096,2632.375,49152
products,1024,schoolbook,11,4096,2630.646,49152
products,1024,karatsuba_barrett,11,4096,1610.352,49152
products,1024,flock,11,4096,859.568,49152
products,1024,shared,11,4096,911.275,49152
products,1024,karatsuba,11,4096,3082.021,49152
products,1024,shared,12,4096,912.425,49152
products,1024,flock,12,4096,887.980,49152
products,1024,karatsuba_barrett,12,4096,1627.024,49152
products,1024,schoolbook,12,4096,2655.019,49152
products,1024,karatsuba,12,4096,3036.825,49152
products,1024,schoolbook,13,4096,2628.693,49152
products,1024,shared,13,4096,907.491,49152
products,1024,flock,13,4096,872.385,49152
products,1024,karatsuba_barrett,13,4096,1610.820,49152
products,1024,karatsuba,13,4096,3098.582,49152
products,1024,karatsuba_barrett,14,4096,1603.170,49152
products,1024,flock,14,4096,869.171,49152
products,1024,karatsuba,14,4096,3097.982,49152
products,1024,schoolbook,14,4096,2667.480,49152
products,1024,shared,14,4096,914.571,49152
products,1024,karatsuba_barrett,15,4096,1666.066,49152
products,1024,karatsuba,15,4096,3131.124,49152
products,1024,shared,15,4096,918.640,49152
products,1024,schoolbook,15,4096,2652.659,49152
products,1024,flock,15,4096,875.946,49152
products,1024,karatsuba,16,4096,3071.370,49152
products,1024,flock,16,4096,900.676,49152
products,1024,schoolbook,16,4096,2646.057,49152
products,1024,karatsuba_barrett,16,4096,1637.339,49152
products,1024,shared,16,4096,930.125,49152
products,1024,karatsuba_barrett,17,4096,1616.496,49152
products,1024,flock,17,4096,902.832,49152
products,1024,karatsuba,17,4096,3046.214,49152
products,1024,shared,17,4096,932.750,49152
products,1024,schoolbook,17,4096,2658.895,49152
products,1024,shared,18,4096,924.591,49152
products,1024,karatsuba,18,4096,3085.673,49152
products,1024,schoolbook,18,4096,2633.881,49152
products,1024,flock,18,4096,871.613,49152
products,1024,karatsuba_barrett,18,4096,1616.211,49152
products,1024,shared,19,4096,913.086,49152
products,1024,flock,19,4096,862.000,49152
products,1024,karatsuba_barrett,19,4096,1614.370,49152
products,1024,karatsuba,19,4096,3076.416,49152
products,1024,schoolbook,19,4096,2625.244,49152
products,1024,karatsuba,20,4096,3074.158,49152
products,1024,shared,20,4096,913.096,49152
products,1024,schoolbook,20,4096,2623.901,49152
products,1024,flock,20,4096,871.857,49152
products,1024,karatsuba_barrett,20,4096,1609.324,49152
products,1024,schoolbook,21,4096,2629.568,49152
products,1024,flock,21,4096,858.368,49152
products,1024,shared,21,4096,922.363,49152
products,1024,karatsuba_barrett,21,4096,1605.215,49152
products,1024,karatsuba,21,4096,3071.920,49152
products,1024,flock,22,4096,857.656,49152
products,1024,karatsuba,22,4096,3084.971,49152
products,1024,shared,22,4096,912.384,49152
products,1024,schoolbook,22,4096,2644.267,49152
products,1024,karatsuba_barrett,22,4096,1619.690,49152
products,1024,schoolbook,23,4096,2647.817,49152
products,1024,karatsuba,23,4096,3077.850,49152
products,1024,karatsuba_barrett,23,4096,1620.544,49152
products,1024,shared,23,4096,920.583,49152
products,1024,flock,23,4096,868.764,49152
dot,65536,wide2,0,64,44044.266,2097152
dot,65536,vec2,0,64,109494.141,2097152
dot,65536,shared,0,64,54971.359,2097152
dot,65536,wide8,0,64,46984.375,2097152
dot,65536,wide16,0,64,68802.734,2097152
dot,65536,wide4,0,64,44785.156,2097152
dot,65536,flock,0,64,54807.281,2097152
dot,65536,wide1,0,64,44782.562,2097152
dot,65536,wide1,1,64,44302.734,2097152
dot,65536,flock,1,64,54714.188,2097152
dot,65536,wide16,1,64,69681.000,2097152
dot,65536,vec2,1,64,109589.844,2097152
dot,65536,wide8,1,64,46706.375,2097152
dot,65536,wide4,1,64,44039.062,2097152
dot,65536,wide2,1,64,44846.359,2097152
dot,65536,shared,1,64,54580.734,2097152
dot,65536,wide2,2,64,44569.656,2097152
dot,65536,flock,2,64,54979.156,2097152
dot,65536,wide4,2,64,44104.812,2097152
dot,65536,shared,2,64,55861.328,2097152
dot,65536,wide16,2,64,68837.891,2097152
dot,65536,wide1,2,64,44961.594,2097152
dot,65536,wide8,2,64,46819.672,2097152
dot,65536,vec2,2,64,109422.531,2097152
dot,65536,vec2,3,64,109752.609,2097152
dot,65536,flock,3,64,54722.016,2097152
dot,65536,shared,3,64,54804.688,2097152
dot,65536,wide1,3,64,44831.375,2097152
dot,65536,wide2,3,64,44227.859,2097152
dot,65536,wide4,3,64,44401.688,2097152
