family,size,variant,rep,iterations,ns,bytes
dot,1024,flock,4,4096,867.300,32768
dot,1024,wide8,4,4096,751.231,32768
dot,1024,wide4,5,4096,695.414,32768
dot,1024,wide2,5,4096,699.442,32768
dot,1024,wide16,5,4096,1109.700,32768
dot,1024,wide8,5,4096,737.112,32768
dot,1024,wide1,5,4096,707.977,32768
dot,1024,vec2,5,4096,1728.048,32768
dot,1024,flock,5,4096,875.468,32768
dot,1024,shared,5,4096,880.117,32768
dot,1024,wide1,6,4096,715.474,32768
dot,1024,flock,6,4096,878.906,32768
dot,1024,wide8,6,4096,767.303,32768
dot,1024,shared,6,4096,876.302,32768
dot,1024,vec2,6,4096,1774.913,32768
dot,1024,wide2,6,4096,710.592,32768
dot,1024,wide4,6,4096,731.018,32768
dot,1024,wide16,6,4096,1109.619,32768
dot,1024,wide16,7,4096,1101.227,32768
dot,1024,wide4,7,4096,695.363,32768
dot,1024,shared,7,4096,857.523,32768
dot,1024,wide8,7,4096,755.066,32768
dot,1024,vec2,7,4096,1743.988,32768
dot,1024,wide2,7,4096,720.439,32768
dot,1024,wide1,7,4096,695.201,32768
dot,1024,flock,7,4096,858.734,32768
dot,1024,vec2,8,4096,2035.604,32768
dot,1024,wide4,8,4096,700.002,32768
dot,1024,wide2,8,4096,771.464,32768
dot,1024,shared,8,4096,873.413,32768
dot,1024,wide16,8,4096,1105.530,32768
dot,1024,wide8,8,4096,775.380,32768
dot,1024,wide1,8,4096,703.166,32768
dot,1024,flock,8,4096,873.260,32768
dot,1024,shared,9,4096,888.082,32768
dot,1024,flock,9,4096,859.324,32768
dot,1024,wide1,9,4096,694.173,32768
dot,1024,wide16,9,4096,1107.523,32768
dot,1024,vec2,9,4096,1722.097,32768
dot,1024,wide8,9,4096,744.853,32768
dot,1024,wide4,9,4096,696.411,32768
dot,1024,wide2,9,4096,695.862,32768
dot,1024,wide2,10,4096,711.395,32768
dot,1024,flock,10,4096,895.874,32768
dot,1024,wide8,10,4096,762.766,32768
dot,1024,shared,10,4096,871.745,32768
dot,1024,vec2,10,4096,1702.993,32768
dot,1024,wide4,10,4096,724.905,32768
dot,1024,wide1,10,4096,800.252,32768
dot,1024,wide16,10,4096,1203.867,32768
dot,1024,shared,11,4096,1240.153,32768
dot,1024,wide1,11,4096,751.638,32768
dot,1024,flock,11,4096,867.228,32768
dot,1024,wide4,11,4096,727.956,32768
dot,1024,wide8,11,4096,747.528,32768
dot,1024,wide2,11,4096,706.736,32768
dot,1024,wide16,11,4096,1165.009,32768
dot,1024,vec2,11,4096,1739.329,32768
dot,1024,vec2,12,4096,1810.618,32768
dot,1024,wide8,12,4096,748.566,32768
dot,1024,wide2,12,4096,737.010,32768
dot,1024,flock,12,4096,886.058,32768
dot,1024,wide4,12,4096,697.551,32768
dot,1024,wide1,12,4096,707.886,32768
dot,1024,wide16,12,4096,1108.551,32768
dot,1024,shared,12,4096,895.335,32768
dot,1024,wide8,13,4096,920.837,32768
dot,1024,wide1,13,4096,757.344,32768
dot,1024,shared,13,4096,1186.442,32768
dot,1024,wide2,13,4096,725.484,32768
dot,1024,wide16,13,4096,1509.104,32768
dot,1024,wide4,13,4096,959.493,32768
dot,1024,flock,13,4096,982.229,32768
dot,1024,vec2,13,4096,2116.018,32768
dot,1024,wide8,14,4096,1129.486,32768
dot,1024,wide1,14,4096,859.874,32768
dot,1024,flock,14,4096,947.998,32768
dot,1024,wide16,14,4096,1171.254,32768
dot,1024,shared,14,4096,864.746,32768
dot,1024,wide2,14,4096,694.061,32768
dot,1024,vec2,14,4096,1717.936,32768
dot,1024,wide4,14,4096,695.414,32768
dot,1024,wide8,15,4096,793.833,32768
dot,1024,vec2,15,4096,1844.309,32768
dot,1024,wide2,15,4096,726.756,32768
dot,1024,shared,15,4096,886.271,32768
dot,1024,wide16,15,4096,1384.542,32768
dot,1024,wide1,15,4096,738.729,32768
dot,1024,flock,15,4096,892.537,32768
dot,1024,wide4,15,4096,707.397,32768
dot,1024,wide2,16,4096,702.433,32768
dot,1024,shared,16,4096,858.266,32768
dot,1024,wide4,16,4096,695.262,32768
dot,1024,wide1,16,4096,696.899,32768
dot,1024,flock,16,4096,860.474,32768
dot,1024,wide8,16,4096,737.142,32768
dot,1024,wide16,16,4096,1116.486,32768
dot,1024,vec2,16,4096,1746.470,32768
dot,1024,shared,17,4096,875.142,32768
dot,1024,flock,17,4096,909.831,32768
dot,1024,vec2,17,4096,1714.040,32768
dot,1024,wide16,17,4096,1093.974,32768
dot,1024,wide1,17,4096,702.230,32768
dot,1024,wide8,17,4096,735.789,32768
dot,1024,wide2,17,4096,694.214,32768
dot,1024,wide4,17,4096,697.144,32768
dot,1024,vec2,18,4096,1718.231,32768
dot,1024,wide8,18,4096,742.015,32768
dot,1024,shared,18,4096,868.011,32768
dot,1024,wide2,18,4096,705.149,32768
dot,1024,wide4,18,4096,695.302,32768
dot,1024,wide1,18,4096,698.619,32768
dot,1024,flock,18,4096,866.658,32768
dot,1024,wide16,18,4096,1096.029,32768
dot,1024,shared,19,4096,882.304,32768
dot,1024,wide2,19,4096,694.865,32768
dot,1024,wide16,19,4096,1107.595,32768
dot,1024,flock,19,4096,872.396,32768
dot,1024,wide1,19,4096,712.026,32768
dot,1024,wide4,19,4096,687.968,32768
dot,1024,vec2,19,4096,1740.875,32768
dot,1024,wide8,19,4096,736.115,32768
dot,1024,wide8,20,4096,740.753,32768
dot,1024,shared,20,4096,865.723,32768
dot,1024,wide4,20,4096,695.394,32768
dot,1024,wide2,20,4096,701.792,32768
dot,1024,wide1,20,4096,702.271,32768
dot,1024,vec2,20,4096,1727.722,32768
dot,1024,wide16,20,4096,1117.879,32768
dot,1024,flock,20,4096,899.129,32768
dot,1024,wide2,21,4096,755.107,32768
dot,1024,wide4,21,4096,708.608,32768
dot,1024,vec2,21,4096,1738.149,32768
dot,1024,shared,21,4096,890.004,32768
dot,1024,wide16,21,4096,1108.307,32768
dot,1024,wide1,21,4096,736.287,32768
dot,1024,wide8,21,4096,766.215,32768
dot,1024,flock,21,4096,879.883,32768
dot,1024,shared,22,4096,876.516,32768
dot,1024,wide1,22,4096,694.661,32768
dot,1024,wide4,22,4096,711.578,32768
dot,1024,wide8,22,4096,740.662,32768
dot,1024,wide2,22,4096,698.639,32768
dot,1024,flock,22,4096,867.818,32768
dot,1024,wide16,22,4096,1102.061,32768
dot,1024,vec2,22,4096,1717.529,32768
dot,1024,shared,23,4096,858.154,32768
dot,1024,vec2,23,4096,1729.624,32768
dot,1024,wide4,23,4096,719.778,32768
dot,1024,flock,23,4096,862.193,32768
dot,1024,wide16,23,4096,1115.305,32768
dot,1024,wide2,23,4096,695.119,32768
dot,1024,wide8,23,4096,737.284,32768
dot,1024,wide1,23,4096,703.420,32768
products,1024,flock,0,4096,875.895,49152
products,1024,schoolbook,0,4096,2673.279,49152
products,1024,karatsuba_barrett,0,4096,1628.947,49152
products,1024,shared,0,4096,937.968,49152
products,1024,karatsuba,0,4096,3059.865,49152
products,1024,shared,1,4096,915.548,49152
products,1024,karatsuba,1,4096,3125.092,49152
products,1024,flock,1,4096,887.706,49152
products,1024,schoolbook,1,4096,2595.907,49152
products,1024,karatsuba_barrett,1,4096,1631.175,49152
products,1024,karatsuba_barrett,2,4096,1600.098,49152
products,1024,shared,2,4096,914.541,49152
products,1024,karatsuba,2,4096,3090.454,49152
products,1024,schoolbook,2,4096,2604.309,49152
products,1024,flock,2,4096,881.714,49152
products,1024,shared,3,4096,956.014,49152
products,1024,karatsuba,3,4096,3093.679,49152
products,1024,karatsuba_barrett,3,4096,1623.922,49152
products,1024,flock,3,4096,858.093,49152
products,1024,schoolbook,3,4096,2647.105,49152
products,1024,karatsuba_barrett,4,4096,1605.693,49152
products,1024,karatsuba,4,4096,3046.082,49152
products,1024,flock,4,4096,861.786,49152
products,1024,schoolbook,4,4096,2627.462,49152
products,1024,shared,4,4096,912.638,49152
products,1024,shared,5,4096,923.706,49152
products,1024,flock,5,4096,855.855,49152
products,1024,karatsuba_barrett,5,4096,1634.989,49152
products,1024,karatsuba,5,4096,3069.611,49152
products,1024,schoolbook,5,4096,2623.230,49152
products,1024,schoolbook,6,4096,2578.084,49152
products,1024,flock,6,4096,852.732,49152
products,1024,shared,6,4096,927.551,49152
products,1024,karatsuba,6,4096,3054.230,49152
products,1024,karatsuba_barrett,6,4096,1607.432,49152
products,1024,shared,7,4096,913.991,49152
products,1024,karatsuba_barrett,7,4096,1626.180,49152
products,1024,karatsuba,7,4096,3059.133,49152
products,1024,schoolbook,7,4096,2631.470,49152
products,1024,flock,7,4096,858.795,49152
products,1024,flock,8,4096,866.028,49152
products,1024,karatsuba_barrett,8,4096,1601.339,49152
products,1024,schoolbook,8,4096,2649.729,49152
products,1024,shared,8,4096,916.270,49152
products,1024,karatsuba,8,4096,3106.354,49152
products,1024,schoolbook,9,4096,2601.593,49152
products,1024,karatsuba,9,4096,3090.963,49152
products,1024,karatsuba_barrett,9,4096,1608.917,49152
products,1024,flock,9,4096,854.319,49152
products,1024,shared,9,4096,915.090,49152
products,1024,flock,10,4096,874.013,49152
products,1024,karatsuba_barrett,10,4096,1628.530,49152
products,1024,karatsuba,10,4096,3022.105,49152
products,1024,schoolbook,10,4096,2610.117,49152
products,1024,shared,10,4096,932.424,49152
products,1024,flock,11,4096,859.141,49152
products,1024,karatsuba,11,4096,3072.723,49152
products,1024,shared,11,4096,911.702,49152
products,1024,karatsuba_barrett,11,4096,1601.379,49152
products,1024,schoolbook,11,4096,2648.295,49152
products,1024,karatsuba,12,4096,3027.354,49152
products,1024,schoolbook,12,4096,2575.317,49152
products,1024,shared,12,4096,976.614,49152
products,1024,flock,12,4096,854.024,49152
products,1024,karatsuba_barrett,12,4096,1639.119,49152
products,1024,schoolbook,13,4096,2640.289,49152
products,1024,shared,13,4096,943.766,49152
products,1024,flock,13,4096,863.353,49152
products,1024,karatsuba,13,4096,3046.031,49152
products,1024,karatsuba_barrett,13,4096,1604.360,49152
products,1024,flock,14,4096,880.320,49152
products,1024,schoolbook,14,4096,2637.309,49152
products,1024,shared,14,4096,944.712,49152
products,1024,karatsuba_barrett,14,4096,1606.120,49152
products,1024,karatsuba,14,4096,3101.186,49152
products,1024,karatsuba,15,4096,3046.407,49152
products,1024,schoolbook,15,4096,2648.743,49152
products,1024,flock,15,4096,848.236,49152
products,1024,shared,15,4096,912.313,49152
products,1024,karatsuba_barrett,15,4096,1612.203,49152
products,1024,flock,16,4096,862.417,49152
products,1024,karatsuba,16,4096,3061.544,49152
products,1024,shared,16,4096,930.501,49152
products,1024,karatsuba_barrett,16,4096,1702.576,49152
products,1024,schoolbook,16,4096,2666.026,49152
products,1024,shared,17,4096,926.188,49152
products,1024,karatsuba_barrett,17,4096,1670.268,49152
products,1024,flock,17,4096,870.158,49152
products,1024,karatsuba,17,4096,3155.986,49152
products,1024,schoolbook,17,4096,2675.659,49152
products,1024,karatsuba_barrett,18,4096,1658.905,49152
products,1024,flock,18,4096,906.820,49152
products,1024,schoolbook,18,4096,2713.277,49152
products,1024,karatsuba,18,4096,3216.553,49152
products,1024,shared,18,4096,925.293,49152
products,1024,karatsuba_barrett,19,4096,1669.393,49152
products,1024,schoolbook,19,4096,2649.038,49152
products,1024,shared,19,4096,931.213,49152
products,1024,flock,19,4096,868.886,49152
products,1024,karatsuba,19,4096,3131.927,49152
products,1024,flock,20,4096,867.889,49152
products,1024,karatsuba,20,4096,3425.903,49152
products,1024,karatsuba_barrett,20,4096,1645.549,49152
products,1024,shared,20,4096,912.242,49152
products,1024,schoolbook,20,4096,2642.944,49152
products,1024,karatsuba_barrett,21,4096,1611.949,49152
products,1024,schoolbook,21,4096,2620.494,49152
products,1024,karatsuba,21,4096,3101.440,49152
products,1024,shared,21,4096,944.631,49152
products,1024,flock,21,4096,872.894,49152
products,1024,flock,22,4096,868.428,49152
products,1024,schoolbook,22,4096,2640.401,49152
products,1024,karatsuba,22,4096,3089.549,49152
products,1024,shared,22,4096,930.969,49152
products,1024,karatsuba_barrett,22,4096,1638.062,49152
products,1024,flock,23,4096,880.167,49152
products,1024,shared,23,4096,915.232,49152
products,1024,karatsuba_barrett,23,4096,1606.181,49152
products,1024,schoolbook,23,4096,2638.743,49152
products,1024,karatsuba,23,4096,3066.589,49152
dot,65536,shared,0,64,54625.656,2097152
dot,65536,wide4,0,64,45332.672,2097152
dot,65536,wide1,0,64,44129.547,2097152
dot,65536,vec2,0,64,111600.266,2097152
dot,65536,wide2,0,64,44054.688,2097152
dot,65536,flock,0,64,56354.156,2097152
dot,65536,wide8,0,64,45750.000,2097152
dot,65536,wide16,0,64,68948.578,2097152
dot,65536,wide16,1,64,68742.828,2097152
dot,65536,shared,1,64,54606.109,2097152
dot,65536,wide4,1,64,45710.297,2097152
dot,65536,wide8,1,64,47209.625,2097152
dot,65536,flock,1,64,54984.375,2097152
dot,65536,vec2,1,64,108644.531,2097152
dot,65536,wide2,1,64,44427.094,2097152
dot,65536,wide1,1,64,44074.875,2097152
dot,65536,shared,2,64,56188.797,2097152
dot,65536,wide8,2,64,47421.219,2097152
dot,65536,wide4,2,64,44251.297,2097152
dot,65536,wide16,2,64,69552.734,2097152
dot,65536,wide2,2,64,44029.297,2097152
dot,65536,flock,2,64,54602.859,2097152
dot,65536,vec2,2,64,108735.672,2097152
dot,65536,wide1,2,64,45998.703,2097152
dot,65536,wide1,3,64,44477.859,2097152
dot,65536,wide4,3,64,44069.656,2097152
dot,65536,flock,3,64,55147.797,2097152
dot,65536,wide16,3,64,69206.375,2097152
dot,65536,vec2,3,64,109390.625,2097152
dot,65536,shared,3,64,56343.094,2097152
